"t","u","r","y","em_x","em_y",
0,-0.044068,1.5187,1.7391,0,0,
0.2,-0.044358,1.5173,1.7391,-0.015302,-0.015205,
0.4,-0.04466,1.5158,1.7391,-0.031107,-0.027454,
0.6,-0.044976,1.5142,1.7391,-0.047412,-0.036754,
0.8,-0.045303,1.5125,1.739,-0.064217,-0.043115,
1,-0.045642,1.5108,1.739,-0.081518,-0.04655,
1.2,-0.045991,1.509,1.739,-0.099313,-0.047077,
1.4,-0.046348,1.5072,1.7389,-0.1176,-0.044718,
1.6,-0.046713,1.5053,1.7389,-0.13637,-0.039496,
1.8,-0.047083,1.5033,1.7388,-0.15561,-0.031441,
2,-0.047457,1.5013,1.7386,-0.17533,-0.020583,
2.2,-0.047831,1.4992,1.7384,-0.19551,-0.0069583,
2.4,-0.048205,1.4971,1.7381,-0.21615,0.0093967,
2.6,-0.048574,1.4949,1.7377,-0.23723,0.028441,
2.8,-0.048936,1.4926,1.7373,-0.25874,0.050134,
3,-0.049289,1.4903,1.7367,-0.28067,0.074428,
3.2,-0.049627,1.4879,1.7361,-0.30299,0.10128,
3.4,-0.049949,1.4855,1.7353,-0.3257,0.13063,
3.6,-0.05025,1.483,1.7343,-0.34878,0.16245,
3.8,-0.050527,1.4805,1.7331,-0.3722,0.19667,
4,-0.050775,1.478,1.7318,-0.39594,0.23324,
4.2,-0.050992,1.4753,1.7303,-0.41997,0.27211,
4.4,-0.051172,1.4727,1.7286,-0.44427,0.31322,
4.6,-0.051312,1.47,1.7266,-0.4688,0.35652,
4.8,-0.051408,1.4673,1.7244,-0.49354,0.40196,
5,-0.051456,1.4646,1.7219,-0.51845,0.44948,
5.2,-0.051452,1.4618,1.7191,-0.54349,0.49902,
5.4,-0.051393,1.459,1.716,-0.56862,0.55053,
5.6,-0.051276,1.4562,1.7126,-0.5938,0.60395,
5.8,-0.051096,1.4534,1.7089,-0.61899,0.65924,
6,-0.050852,1.4506,1.7049,-0.64415,0.71632,
6.2,-0.05054,1.4478,1.7005,-0.66922,0.77516,
6.4,-0.05016,1.445,1.6958,-0.69416,0.83569,
6.6,-0.049708,1.4422,1.6907,-0.71892,0.89787,
6.8,-0.049184,1.4394,1.6853,-0.74344,0.96164,
7,-0.048586,1.4366,1.6795,-0.76768,1.0269,
7.2,-0.047916,1.4339,1.6734,-0.79159,1.0937,
7.4,-0.047171,1.4312,1.667,-0.81512,1.162,
7.6,-0.046354,1.4285,1.6602,-0.8382,1.2316,
7.8,-0.045466,1.4258,1.6532,-0.8608,1.3025,
8,-0.044508,1.4232,1.6458,-0.88287,1.3747,
8.2,-0.043481,1.4207,1.6381,-0.90434,1.4482,
8.4,-0.04239,1.4182,1.6302,-0.92519,1.5228,
8.6,-0.041237,1.4158,1.622,-0.94536,1.5986,
8.8,-0.040025,1.4135,1.6136,-0.96481,1.6755,
9,-0.038757,1.4112,1.605,-0.9835,1.7534,
9.2,-0.037439,1.409,1.5962,-1.0014,1.8323,
9.4,-0.036074,1.4068,1.5872,-1.0185,1.9121,
9.6,-0.034668,1.4048,1.5781,-1.0347,1.9929,
9.8,-0.033223,1.4028,1.5689,-1.05,2.0745,
10,-0.031746,1.4009,1.5597,-1.0644,2.1568,
10.2,-0.030241,1.3991,1.5503,-1.0779,2.24,
10.4,-0.028713,1.3974,1.541,-1.0904,2.3239,
10.6,-0.027167,1.3958,1.5317,-1.102,2.4084,
10.8,-0.025607,1.3943,1.5223,-1.1125,2.4936,
11,-0.024038,1.3929,1.5131,-1.1221,2.5794,
11.2,-0.022464,1.3916,1.5039,-1.1308,2.6658,
11.4,-0.020889,1.3904,1.4948,-1.1384,2.7527,
11.6,-0.019317,1.3892,1.4858,-1.1451,2.84,
11.8,-0.017751,1.3882,1.4769,-1.1507,2.9279,
12,-0.016196,1.3873,1.4682,-1.1555,3.0161,
12.2,-0.014653,1.3864,1.4597,-1.1592,3.1047,
12.4,-0.013124,1.3857,1.4513,-1.162,3.1937,
12.6,-0.011614,1.385,1.4431,-1.1639,3.2831,
12.8,-0.010123,1.3844,1.435,-1.1649,3.3727,
13,-0.0086538,1.384,1.4272,-1.1649,3.4626,
13.2,-0.0072064,1.3836,1.4196,-1.1641,3.5528,
13.4,-0.0057825,1.3833,1.4122,-1.1624,3.6432,
13.6,-0.0043826,1.383,1.4049,-1.1599,3.7339,
13.8,-0.0030074,1.3829,1.3979,-1.1566,3.8247,
14,-0.0016565,1.3828,1.3911,-1.1524,3.9157,
14.2,-0.0003301,1.3828,1.3845,-1.1475,4.0069,
14.4,0.00097243,1.3829,1.3781,-1.1419,4.0982,
14.6,0.0022519,1.3831,1.3718,-1.1354,4.1897,
14.8,0.0035083,1.3833,1.3658,-1.1283,4.2813,
15,0.0047424,1.3836,1.3599,-1.1205,4.3729,
15.2,0.0059539,1.384,1.3542,-1.112,4.4647,
15.4,0.0071426,1.3845,1.3487,-1.1029,4.5566,
15.6,0.0083082,1.385,1.3434,-1.0931,4.6485,
15.8,0.0094502,1.3855,1.3383,-1.0827,4.7405,
16,0.010567,1.3861,1.3333,-1.0717,4.8326,
16.2,0.011659,1.3868,1.3285,-1.0602,4.9247,
16.4,0.012723,1.3876,1.3239,-1.0481,5.0168,
16.6,0.01376,1.3884,1.3196,-1.0354,5.109,
16.8,0.014767,1.3892,1.3154,-1.0223,5.2013,
17,0.015743,1.3901,1.3114,-1.0086,5.2935,
17.2,0.016685,1.391,1.3076,-0.99455,5.3858,
17.4,0.017594,1.392,1.304,-0.98002,5.4781,
17.6,0.018467,1.393,1.3007,-0.96509,5.5704,
17.8,0.019301,1.3941,1.2976,-0.94977,5.6627,
18,0.020096,1.3952,1.2947,-0.93409,5.7551,
18.2,0.02085,1.3963,1.292,-0.91808,5.8474,
18.4,0.02156,1.3974,1.2896,-0.90177,5.9398,
18.6,0.022226,1.3986,1.2875,-0.88518,6.0323,
18.8,0.022846,1.3998,1.2856,-0.86835,6.1247,
19,0.023418,1.4011,1.284,-0.8513,6.2172,
19.2,0.02394,1.4023,1.2826,-0.83406,6.3097,
19.4,0.024413,1.4036,1.2815,-0.81667,6.4022,
19.6,0.024835,1.4049,1.2807,-0.79914,6.4948,
19.8,0.025205,1.4061,1.2801,-0.78152,6.5874,
20,0.025522,1.4074,1.2798,-0.76384,6.6801,
20.2,0.025786,1.4087,1.2798,-0.74611,6.7729,
20.4,0.025996,1.41,1.28,-0.72838,6.8657,
20.6,0.026153,1.4113,1.2805,-0.71068,6.9586,
20.8,0.026257,1.4126,1.2813,-0.69303,7.0515,
21,0.026308,1.4139,1.2823,-0.67546,7.1445,
21.2,0.026306,1.4151,1.2836,-0.658,7.2377,
21.4,0.026252,1.4164,1.2851,-0.64068,7.3309,
21.6,0.026148,1.4176,1.2869,-0.62353,7.4242,
21.8,0.025994,1.4188,1.2889,-0.60658,7.5176,
22,0.025792,1.42,1.2911,-0.58984,7.6111,
22.2,0.025543,1.4212,1.2935,-0.57335,7.7047,
22.4,0.025249,1.4223,1.2961,-0.55712,7.7985,
22.6,0.024911,1.4234,1.2989,-0.54118,7.8923,
22.8,0.024533,1.4245,1.3019,-0.52555,7.9863,
23,0.024115,1.4256,1.305,-0.51026,8.0804,
23.2,0.02366,1.4266,1.3083,-0.4953,8.1746,
23.4,0.023171,1.4275,1.3117,-0.48072,8.269,
23.6,0.022649,1.4285,1.3152,-0.46651,8.3635,
23.8,0.022096,1.4294,1.3189,-0.4527,8.4581,
24,0.021516,1.4302,1.3226,-0.43929,8.5529,
24.2,0.020911,1.431,1.3265,-0.4263,8.6477,
24.4,0.020282,1.4318,1.3304,-0.41374,8.7427,
24.6,0.019633,1.4325,1.3343,-0.40161,8.8379,
24.8,0.018966,1.4332,1.3383,-0.38992,8.9331,
25,0.018283,1.4338,1.3424,-0.37868,9.0285,
25.2,0.017586,1.4344,1.3465,-0.36789,9.124,
25.4,0.016877,1.4349,1.3505,-0.35755,9.2197,
25.6,0.016159,1.4354,1.3546,-0.34767,9.3154,
25.8,0.015433,1.4359,1.3587,-0.33825,9.4113,
26,0.014701,1.4363,1.3627,-0.32928,9.5073,
26.2,0.013965,1.4366,1.3668,-0.32076,9.6033,
26.4,0.013228,1.4369,1.3708,-0.31269,9.6995,
26.6,0.012489,1.4372,1.3747,-0.30507,9.7958,
26.8,0.011751,1.4374,1.3786,-0.29789,9.8922,
27,0.011016,1.4376,1.3825,-0.29115,9.9887,
27.2,0.010283,1.4377,1.3863,-0.28483,10.0853,
27.4,0.0095557,1.4378,1.39,-0.27895,10.182,
27.6,0.0088333,1.4378,1.3936,-0.27347,10.2788,
27.8,0.0081172,1.4378,1.3972,-0.26841,10.3756,
28,0.0074084,1.4378,1.4007,-0.26375,10.4725,
28.2,0.0067073,1.4377,1.4042,-0.25948,10.5695,
28.4,0.0060145,1.4376,1.4075,-0.25559,10.6666,
28.6,0.0053306,1.4374,1.4108,-0.25208,10.7637,
28.8,0.0046559,1.4372,1.414,-0.24894,10.8609,
29,0.0039908,1.437,1.417,-0.24615,10.9582,
29.2,0.0033353,1.4367,1.4201,-0.24371,11.0556,
29.4,0.0026899,1.4364,1.423,-0.2416,11.1529,
29.6,0.0020542,1.4361,1.4258,-0.23983,11.2504,
29.8,0.0014285,1.4357,1.4286,-0.23837,11.3479,
30,0.00081258,1.4354,1.4313,-0.23723,11.4454,
30.2,0.00020625,1.4349,1.4339,-0.23639,11.543,
30.4,-0.00039054,1.4345,1.4364,-0.23584,11.6407,
30.6,-0.00097806,1.434,1.4389,-0.23557,11.7383,
30.8,-0.0015567,1.4335,1.4413,-0.23558,11.8361,
31,-0.0021266,1.4329,1.4436,-0.23586,11.9338,
31.2,-0.0026877,1.4324,1.4458,-0.2364,12.0316,
31.4,-0.0032402,1.4318,1.448,-0.23719,12.1295,
31.6,-0.003784,1.4312,1.4501,-0.23822,12.2273,
31.8,-0.0043193,1.4305,1.4521,-0.23949,12.3252,
32,-0.0048458,1.4299,1.4541,-0.24099,12.4232,
32.2,-0.0053633,1.4292,1.456,-0.24272,12.5211,
32.4,-0.0058718,1.4285,1.4578,-0.24465,12.6191,
32.6,-0.006371,1.4277,1.4596,-0.24679,12.7171,
32.8,-0.0068605,1.427,1.4613,-0.24914,12.8152,
33,-0.0073403,1.4262,1.4629,-0.25167,12.9132,
33.2,-0.00781,1.4254,1.4645,-0.25438,13.0113,
33.4,-0.0082693,1.4246,1.466,-0.25727,13.1094,
33.6,-0.0087177,1.4238,1.4674,-0.26033,13.2075,
33.8,-0.009155,1.423,1.4688,-0.26355,13.3057,
34,-0.0095808,1.4221,1.47,-0.26692,13.4038,
34.2,-0.0099946,1.4213,1.4712,-0.27043,13.502,
34.4,-0.010396,1.4204,1.4724,-0.27407,13.6002,
34.6,-0.010785,1.4195,1.4734,-0.27784,13.6984,
34.8,-0.01116,1.4186,1.4744,-0.28172,13.7966,
