"t","u","r","y","em_x","em_y",
0,-0.038367,2.1258,2.3176,0,0,
0.2,-0.037797,2.1286,2.3176,0.03595,-0.0038615,
0.4,-0.037238,2.1314,2.3176,0.069864,-0.0055232,
0.6,-0.03669,2.1342,2.3176,0.10175,-0.0049896,
0.8,-0.036152,2.1369,2.3176,0.1316,-0.0022679,
1,-0.035625,2.1395,2.3176,0.15944,0.0026315,
1.2,-0.035107,2.1421,2.3176,0.18528,0.0096956,
1.4,-0.034599,2.1446,2.3176,0.20913,0.018909,
1.6,-0.034098,2.147,2.3175,0.23101,0.030253,
1.8,-0.033604,2.1494,2.3174,0.25093,0.043707,
2,-0.033116,2.1518,2.3174,0.26893,0.059248,
2.2,-0.032633,2.1541,2.3172,0.28502,0.076851,
2.4,-0.032155,2.1563,2.3171,0.29924,0.096488,
2.6,-0.03168,2.1585,2.3169,0.31161,0.11813,
2.8,-0.031207,2.1607,2.3167,0.32217,0.14175,
3,-0.030735,2.1627,2.3164,0.33095,0.16731,
3.2,-0.030264,2.1648,2.3161,0.33798,0.19478,
3.4,-0.029791,2.1668,2.3158,0.3433,0.22412,
3.6,-0.029317,2.1688,2.3153,0.34695,0.2553,
3.8,-0.02884,2.1707,2.3149,0.34897,0.28828,
4,-0.02836,2.1725,2.3143,0.34941,0.32303,
4.2,-0.027876,2.1744,2.3137,0.3483,0.3595,
4.4,-0.027386,2.1762,2.3131,0.34568,0.39766,
4.6,-0.026891,2.1779,2.3124,0.34162,0.43746,
4.8,-0.02639,2.1796,2.3116,0.33614,0.47888,
5,-0.025882,2.1813,2.3107,0.32929,0.52187,
5.2,-0.025367,2.183,2.3098,0.32113,0.56639,
5.4,-0.024845,2.1846,2.3088,0.31169,0.6124,
5.6,-0.024315,2.1862,2.3078,0.30103,0.65987,
5.8,-0.023776,2.1878,2.3066,0.28918,0.70875,
6,-0.02323,2.1893,2.3055,0.27621,0.75901,
6.2,-0.022676,2.1908,2.3042,0.26214,0.81061,
6.4,-0.022113,2.1923,2.3029,0.24704,0.86352,
6.6,-0.021543,2.1938,2.3015,0.23094,0.91768,
6.8,-0.020965,2.1953,2.3001,0.21388,0.97308,
7,-0.020379,2.1968,2.2987,0.19592,1.0297,
7.2,-0.019786,2.1982,2.2971,0.17709,1.0874,
7.4,-0.019186,2.1996,2.2956,0.15744,1.1463,
7.6,-0.01858,2.2011,2.294,0.137,1.2063,
7.8,-0.017968,2.2025,2.2923,0.11582,1.2673,
8,-0.017351,2.2039,2.2907,0.093934,1.3293,
8.2,-0.016729,2.2053,2.289,0.071379,1.3924,
8.4,-0.016102,2.2067,2.2872,0.048193,1.4564,
8.6,-0.015472,2.2081,2.2855,0.024409,1.5213,
8.8,-0.014839,2.2095,2.2837,6.1812e-05,1.5871,
9,-0.014204,2.2109,2.282,-0.024817,1.6538,
9.2,-0.013566,2.2123,2.2802,-0.050197,1.7214,
9.4,-0.012928,2.2138,2.2784,-0.076048,1.7897,
9.6,-0.012289,2.2152,2.2766,-0.10234,1.8589,
9.8,-0.01165,2.2166,2.2748,-0.12905,1.9287,
10,-0.011012,2.218,2.2731,-0.15615,1.9994,
10.2,-0.010376,2.2194,2.2713,-0.18362,2.0707,
10.4,-0.0097411,2.2209,2.2696,-0.21143,2.1427,
10.6,-0.0091086,2.2223,2.2679,-0.23956,2.2153,
10.8,-0.0084792,2.2238,2.2662,-0.26799,2.2886,
11,-0.0078529,2.2252,2.2645,-0.2967,2.3625,
11.2,-0.0072306,2.2267,2.2629,-0.32568,2.437,
11.4,-0.0066124,2.2282,2.2612,-0.3549,2.512,
11.6,-0.0059985,2.2297,2.2597,-0.38435,2.5876,
11.8,-0.0053895,2.2312,2.2581,-0.41401,2.6637,
12,-0.0047856,2.2327,2.2566,-0.44388,2.7402,
12.2,-0.0041869,2.2342,2.2551,-0.47392,2.8173,
12.4,-0.0035934,2.2357,2.2537,-0.50415,2.8948,
12.6,-0.0030055,2.2372,2.2523,-0.53453,2.9728,
12.8,-0.0024233,2.2388,2.2509,-0.56507,3.0512,
13,-0.0018466,2.2403,2.2496,-0.59574,3.13,
13.2,-0.0012754,2.2419,2.2483,-0.62655,3.2091,
13.4,-0.00070989,2.2435,2.247,-0.65748,3.2887,
13.6,-0.0001498,2.2451,2.2458,-0.68852,3.3686,
13.8,0.00040494,2.2467,2.2446,-0.71966,3.4488,
14,0.00095458,2.2483,2.2435,-0.75091,3.5294,
14.2,0.0014993,2.2499,2.2424,-0.78224,3.6102,
14.4,0.0020392,2.2515,2.2413,-0.81366,3.6914,
14.6,0.002574,2.2531,2.2402,-0.84515,3.7729,
14.8,0.0031041,2.2548,2.2392,-0.87671,3.8546,
15,0.0036294,2.2564,2.2383,-0.90834,3.9366,
15.2,0.0041497,2.2581,2.2373,-0.94004,4.0188,
15.4,0.0046647,2.2597,2.2364,-0.97178,4.1013,
