"t","u","r","y","em_x","em_y",
0,-0.0060575,2.5218,2.5521,0,0,
0.2,-0.0062524,2.5208,2.5521,0.014301,-0.022174,
0.4,-0.006449,2.5199,2.5521,0.026111,-0.042681,
0.6,-0.0066475,2.5189,2.5521,0.035434,-0.061525,
0.8,-0.0068478,2.5179,2.5521,0.042278,-0.078712,
1,-0.0070498,2.5169,2.5521,0.046656,-0.094249,
1.2,-0.0072535,2.5158,2.5521,0.048583,-0.10815,
1.4,-0.0074589,2.5148,2.5521,0.048075,-0.12042,
1.6,-0.007666,2.5138,2.5521,0.045154,-0.13107,
1.8,-0.0078746,2.5127,2.5521,0.039845,-0.14013,
2,-0.0080846,2.5117,2.5521,0.032174,-0.14761,
2.2,-0.008296,2.5106,2.5521,0.022171,-0.15353,
2.4,-0.0085088,2.5095,2.5521,0.0098675,-0.15791,
2.6,-0.0087226,2.5085,2.5521,-0.0047019,-0.16077,
2.8,-0.0089375,2.5074,2.5521,-0.0215,-0.16214,
3,-0.0091533,2.5063,2.552,-0.040489,-0.16205,
3.2,-0.0093698,2.5052,2.552,-0.061627,-0.16052,
3.4,-0.0095868,2.5041,2.552,-0.084873,-0.15757,
3.6,-0.0098042,2.5029,2.552,-0.11018,-0.15325,
3.8,-0.010022,2.5018,2.5519,-0.13751,-0.14757,
4,-0.010239,2.5007,2.5519,-0.16681,-0.14057,
4.2,-0.010456,2.4996,2.5518,-0.19803,-0.13228,
4.4,-0.010673,2.4984,2.5518,-0.23112,-0.12274,
4.6,-0.010888,2.4973,2.5517,-0.26604,-0.11196,
4.8,-0.011103,2.4961,2.5516,-0.30274,-0.099992,
5,-0.011316,2.4949,2.5515,-0.34116,-0.086861,
5.2,-0.011527,2.4938,2.5514,-0.38126,-0.072599,
5.4,-0.011737,2.4926,2.5513,-0.42298,-0.05724,
5.6,-0.011943,2.4914,2.5511,-0.46628,-0.040815,
5.8,-0.012148,2.4902,2.551,-0.5111,-0.023355,
6,-0.012349,2.489,2.5508,-0.55739,-0.0048926,
6.2,-0.012546,2.4879,2.5506,-0.60511,0.014542,
6.4,-0.01274,2.4867,2.5504,-0.6542,0.034918,
6.6,-0.012929,2.4855,2.5501,-0.70461,0.056205,
6.8,-0.013114,2.4843,2.5498,-0.7563,0.078375,
7,-0.013293,2.4831,2.5495,-0.80922,0.1014,
7.2,-0.013468,2.4819,2.5492,-0.86332,0.12525,
7.4,-0.013636,2.4807,2.5488,-0.91856,0.1499,
7.6,-0.013798,2.4795,2.5484,-0.97488,0.17532,
7.8,-0.013954,2.4783,2.548,-1.0323,0.20149,
8,-0.014102,2.4771,2.5476,-1.0906,0.22839,
8.2,-0.014244,2.4758,2.5471,-1.15,0.25598,
8.4,-0.014377,2.4746,2.5465,-1.2102,0.28425,
8.6,-0.014503,2.4735,2.546,-1.2713,0.31317,
8.8,-0.01462,2.4723,2.5454,-1.3333,0.34273,
9,-0.014728,2.4711,2.5447,-1.396,0.3729,
9.2,-0.014827,2.4699,2.544,-1.4596,0.40367,
9.4,-0.014917,2.4687,2.5433,-1.5238,0.43501,
9.6,-0.014997,2.4675,2.5425,-1.5887,0.46691,
9.8,-0.015067,2.4664,2.5417,-1.6543,0.49935,
10,-0.015127,2.4652,2.5408,-1.7205,0.53231,
10.2,-0.015177,2.464,2.5399,-1.7873,0.56579,
