"t","u","r","y","em_x","em_y",
0,-0.081876,-2.6983,-2.2889,0,0,
0.2,-0.082273,-2.7003,-2.2889,0.027523,-0.0089348,
0.4,-0.082694,-2.7024,-2.2889,0.053074,-0.020127,
0.6,-0.083138,-2.7046,-2.2889,0.076657,-0.033572,
0.8,-0.083601,-2.707,-2.289,0.098277,-0.049262,
1,-0.084082,-2.7094,-2.289,0.11794,-0.067186,
1.2,-0.084577,-2.712,-2.2891,0.13567,-0.08733,
1.4,-0.085082,-2.7147,-2.2893,0.15147,-0.10968,
1.6,-0.085592,-2.7175,-2.2896,0.16535,-0.13421,
1.8,-0.086101,-2.7204,-2.2899,0.17734,-0.16089,
2,-0.086602,-2.7235,-2.2905,0.18744,-0.18971,
2.2,-0.087089,-2.7266,-2.2912,0.19568,-0.22063,
2.4,-0.087554,-2.7299,-2.2921,0.20207,-0.2536,
2.6,-0.087987,-2.7332,-2.2933,0.20664,-0.2886,
2.8,-0.088381,-2.7367,-2.2948,0.2094,-0.32558,
3,-0.088725,-2.7403,-2.2966,0.21036,-0.36449,
3.2,-0.089011,-2.7439,-2.2989,0.20953,-0.40528,
3.4,-0.089226,-2.7477,-2.3015,0.20694,-0.44788,
3.6,-0.089362,-2.7515,-2.3047,0.20259,-0.49224,
3.8,-0.089407,-2.7554,-2.3083,0.19648,-0.53829,
4,-0.089351,-2.7594,-2.3126,0.18862,-0.58596,
4.2,-0.089183,-2.7634,-2.3175,0.17901,-0.63516,
4.4,-0.088894,-2.7675,-2.323,0.16765,-0.68581,
4.6,-0.088473,-2.7716,-2.3293,0.15453,-0.73784,
4.8,-0.087912,-2.7758,-2.3363,0.13963,-0.79113,
5,-0.087203,-2.78,-2.344,0.12296,-0.8456,
5.2,-0.086338,-2.7843,-2.3526,0.10449,-0.90113,
5.4,-0.085311,-2.7885,-2.362,0.084205,-0.95763,
5.6,-0.084118,-2.7928,-2.3722,0.062087,-1.015,
5.8,-0.082755,-2.797,-2.3833,0.038115,-1.0731,
6,-0.081219,-2.8012,-2.3951,0.012269,-1.1317,
6.2,-0.079512,-2.8054,-2.4079,-0.015472,-1.1909,
6.4,-0.077634,-2.8096,-2.4214,-0.045125,-1.2505,
6.6,-0.075588,-2.8136,-2.4357,-0.076709,-1.3103,
6.8,-0.073379,-2.8176,-2.4507,-0.11024,-1.3701,
7,-0.071013,-2.8215,-2.4665,-0.14572,-1.43,
7.2,-0.068498,-2.8254,-2.4829,-0.18317,-1.4898,
7.4,-0.065842,-2.8291,-2.4999,-0.22257,-1.5492,
7.6,-0.063057,-2.8327,-2.5174,-0.26394,-1.6083,
7.8,-0.060154,-2.8361,-2.5354,-0.30725,-1.6669,
8,-0.057146,-2.8395,-2.5537,-0.3525,-1.7248,
8.2,-0.054045,-2.8426,-2.5724,-0.39965,-1.782,
8.4,-0.050864,-2.8457,-2.5913,-0.44869,-1.8384,
8.6,-0.047619,-2.8485,-2.6104,-0.49957,-1.8939,
8.8,-0.044322,-2.8512,-2.6296,-0.55226,-1.9484,
9,-0.040988,-2.8537,-2.6488,-0.60671,-2.0017,
9.2,-0.037629,-2.8561,-2.6679,-0.66287,-2.054,
9.4,-0.034259,-2.8582,-2.6869,-0.72069,-2.105,
9.6,-0.030889,-2.8602,-2.7057,-0.78011,-2.1548,
9.8,-0.027529,-2.862,-2.7243,-0.84107,-2.2032,
10,-0.024191,-2.8636,-2.7426,-0.9035,-2.2503,
10.2,-0.020882,-2.865,-2.7606,-0.96735,-2.2961,
10.4,-0.017611,-2.8662,-2.7782,-1.0325,-2.3405,
10.6,-0.014384,-2.8673,-2.7954,-1.099,-2.3835,
10.8,-0.011206,-2.8681,-2.8121,-1.1667,-2.4251,
11,-0.0080799,-2.8688,-2.8284,-1.2356,-2.4653,
11.2,-0.0050095,-2.8693,-2.8443,-1.3056,-2.5041,
11.4,-0.0019955,-2.8697,-2.8597,-1.3765,-2.5416,
11.6,0.00096151,-2.8699,-2.8747,-1.4485,-2.5777,
11.8,0.0038633,-2.8699,-2.8892,-1.5214,-2.6124,
12,0.0067105,-2.8697,-2.9033,-1.5952,-2.6458,
12.2,0.0095036,-2.8694,-2.9169,-1.6698,-2.6779,
12.4,0.012241,-2.869,-2.9302,-1.7451,-2.7087,
12.6,0.014922,-2.8684,-2.943,-1.8212,-2.7383,
12.8,0.017542,-2.8676,-2.9553,-1.898,-2.7666,
13,0.020098,-2.8667,-2.9672,-1.9754,-2.7937,
13.2,0.022584,-2.8657,-2.9786,-2.0534,-2.8196,
13.4,0.024995,-2.8646,-2.9896,-2.1319,-2.8444,
13.6,0.027325,-2.8633,-2.9999,-2.211,-2.8682,
13.8,0.029566,-2.8619,-3.0098,-2.2905,-2.8908,
14,0.031711,-2.8604,-3.019,-2.3705,-2.9125,
14.2,0.033752,-2.8588,-3.0276,-2.4509,-2.9333,
14.4,0.035681,-2.8571,-3.0355,-2.5318,-2.9531,
14.6,0.037491,-2.8554,-3.0428,-2.6129,-2.9722,
14.8,0.039172,-2.8535,-3.0494,-2.6944,-2.9905,
15,0.040717,-2.8516,-3.0552,-2.7762,-3.0082,
15.2,0.04212,-2.8496,-3.0602,-2.8583,-3.0253,
15.4,0.043372,-2.8475,-3.0644,-2.9407,-3.0419,
15.6,0.044469,-2.8454,-3.0678,-3.0233,-3.0581,
15.8,0.045405,-2.8433,-3.0703,-3.1061,-3.074,
16,0.046175,-2.8411,-3.072,-3.1891,-3.0897,
16.2,0.046777,-2.8389,-3.0728,-3.2723,-3.1052,
16.4,0.047207,-2.8367,-3.0728,-3.3557,-3.1207,
16.6,0.047465,-2.8345,-3.0718,-3.4393,-3.1363,
16.8,0.047552,-2.8323,-3.0701,-3.523,-3.1521,
17,0.047468,-2.8302,-3.0675,-3.6068,-3.168,
17.2,0.047216,-2.828,-3.0641,-3.6908,-3.1844,
17.4,0.0468,-2.8259,-3.0599,-3.7748,-3.2012,
17.6,0.046226,-2.8238,-3.055,-3.859,-3.2185,
17.8,0.045498,-2.8218,-3.0493,-3.9432,-3.2364,
18,0.044625,-2.8199,-3.043,-4.0274,-3.255,
18.2,0.043614,-2.818,-3.0361,-4.1117,-3.2743,
18.4,0.042473,-2.8162,-3.0286,-4.196,-3.2945,
18.6,0.041213,-2.8145,-3.0205,-4.2803,-3.3156,
18.8,0.039843,-2.8128,-3.0121,-4.3646,-3.3376,
19,0.038372,-2.8113,-3.0032,-4.4489,-3.3606,
19.2,0.036812,-2.8098,-2.9939,-4.5331,-3.3846,
19.4,0.035173,-2.8085,-2.9844,-4.6172,-3.4097,
19.6,0.033465,-2.8073,-2.9746,-4.7012,-3.4359,
19.8,0.031698,-2.8061,-2.9646,-4.7851,-3.4632,
20,0.029883,-2.8051,-2.9545,-4.8689,-3.4917,
20.2,0.028028,-2.8042,-2.9443,-4.9525,-3.5213,
20.4,0.026144,-2.8034,-2.9341,-5.0359,-3.5521,
20.6,0.024237,-2.8027,-2.9239,-5.1192,-3.5841,
20.8,0.022317,-2.8021,-2.9137,-5.2023,-3.6171,
21,0.02039,-2.8016,-2.9036,-5.2851,-3.6514,
21.2,0.018463,-2.8013,-2.8936,-5.3678,-3.6867,
21.4,0.016543,-2.801,-2.8838,-5.4502,-3.7232,
21.6,0.014633,-2.8009,-2.8741,-5.5324,-3.7608,
21.8,0.01274,-2.8009,-2.8646,-5.6143,-3.7994,
22,0.010866,-2.801,-2.8553,-5.6959,-3.8391,
22.2,0.0090144,-2.8012,-2.8462,-5.7773,-3.8798,
22.4,0.0071882,-2.8014,-2.8374,-5.8585,-3.9215,
22.6,0.0053889,-2.8018,-2.8288,-5.9393,-3.9642,
22.8,0.0036179,-2.8023,-2.8204,-6.0199,-4.0078,
23,0.0018758,-2.8029,-2.8123,-6.1003,-4.0523,
23.2,0.00016262,-2.8036,-2.8044,-6.1804,-4.0977,
23.4,-0.0015218,-2.8043,-2.7967,-6.2601,-4.1439,
23.6,-0.003178,-2.8052,-2.7893,-6.3397,-4.191,
23.8,-0.0048066,-2.8061,-2.7821,-6.4189,-4.2389,
24,-0.0064078,-2.8071,-2.7751,-6.4979,-4.2875,
24.2,-0.0079807,-2.8082,-2.7683,-6.5767,-4.3369,
24.4,-0.0095246,-2.8094,-2.7618,-6.6552,-4.387,
24.6,-0.011038,-2.8106,-2.7554,-6.7334,-4.4378,
24.8,-0.012521,-2.8119,-2.7493,-6.8114,-4.4893,
25,-0.013969,-2.8133,-2.7435,-6.8891,-4.5414,
25.2,-0.015381,-2.8148,-2.7379,-6.9666,-4.5942,
25.4,-0.016756,-2.8163,-2.7325,-7.0438,-4.6475,
25.6,-0.018089,-2.8179,-2.7274,-7.1209,-4.7014,
25.8,-0.019379,-2.8195,-2.7226,-7.1977,-4.7558,
26,-0.020623,-2.8212,-2.7181,-7.2743,-4.8107,
26.2,-0.021817,-2.8229,-2.7138,-7.3507,-4.8661,
26.4,-0.022958,-2.8247,-2.7099,-7.4269,-4.9219,
26.6,-0.024044,-2.8265,-2.7063,-7.503,-4.9781,
26.8,-0.025071,-2.8284,-2.703,-7.5789,-5.0347,
27,-0.026036,-2.8303,-2.7001,-7.6547,-5.0916,
27.2,-0.026937,-2.8322,-2.6976,-7.7303,-5.1488,
27.4,-0.02777,-2.8342,-2.6954,-7.8059,-5.2062,
27.6,-0.028533,-2.8362,-2.6935,-7.8813,-5.2639,
27.8,-0.029224,-2.8382,-2.6921,-7.9567,-5.3217,
28,-0.029841,-2.8402,-2.691,-8.032,-5.3797,
28.2,-0.030382,-2.8423,-2.6904,-8.1073,-5.4378,
28.4,-0.030845,-2.8443,-2.6901,-8.1825,-5.4959,
28.6,-0.03123,-2.8464,-2.6902,-8.2578,-5.554,
28.8,-0.031535,-2.8484,-2.6907,-8.3331,-5.6121,
29,-0.03176,-2.8504,-2.6916,-8.4084,-5.6701,
29.2,-0.031906,-2.8525,-2.6929,-8.4838,-5.728,
29.4,-0.031972,-2.8545,-2.6946,-8.5593,-5.7858,
29.6,-0.031961,-2.8564,-2.6966,-8.6348,-5.8433,
29.8,-0.031871,-2.8584,-2.6991,-8.7105,-5.9007,
30,-0.031706,-2.8603,-2.7018,-8.7863,-5.9578,
