"t","u","r","y","em_x","em_y",
0,-0.068371,0.54682,0.88868,0,0,
0.2,-0.06872,0.54508,0.88868,0.0068226,0.024571,
0.4,-0.069089,0.54324,0.88868,0.015535,0.051468,
0.6,-0.069476,0.54129,0.88867,0.026134,0.080688,
0.8,-0.069881,0.53925,0.88865,0.038612,0.11222,
1,-0.070302,0.5371,0.88861,0.052961,0.14606,
1.2,-0.070736,0.53486,0.88854,0.069171,0.18219,
1.4,-0.07118,0.53252,0.88842,0.087228,0.22058,
1.6,-0.071631,0.53008,0.88824,0.10712,0.26123,
1.8,-0.072085,0.52755,0.88797,0.12883,0.30411,
2,-0.072536,0.52492,0.8876,0.15233,0.34918,
2.2,-0.07298,0.5222,0.8871,0.17762,0.39642,
2.4,-0.073412,0.51938,0.88644,0.20467,0.4458,
2.6,-0.073824,0.51648,0.8856,0.23347,0.49727,
2.8,-0.074212,0.5135,0.88456,0.26398,0.5508,
3,-0.074567,0.51043,0.88326,0.29621,0.60633,
3.2,-0.074884,0.50728,0.8817,0.33012,0.66383,
3.4,-0.075153,0.50405,0.87982,0.36571,0.72323,
3.6,-0.075369,0.50075,0.8776,0.40296,0.78448,
3.8,-0.075522,0.49739,0.875,0.44185,0.84753,
4,-0.075605,0.49396,0.87198,0.48237,0.9123,
4.2,-0.075611,0.49047,0.86852,0.52452,0.97872,
4.4,-0.07553,0.48693,0.86458,0.5683,1.0467,
4.6,-0.075357,0.48334,0.86013,0.61369,1.1163,
4.8,-0.075084,0.47972,0.85514,0.6607,1.1872,
5,-0.074703,0.47606,0.84958,0.70933,1.2595,
5.2,-0.07421,0.47238,0.84343,0.75958,1.3331,
5.4,-0.073598,0.46868,0.83667,0.81146,1.4078,
5.6,-0.072862,0.46498,0.82929,0.86499,1.4837,
5.8,-0.072,0.46127,0.82127,0.92016,1.5605,
6,-0.071007,0.45758,0.81262,0.977,1.6382,
6.2,-0.069883,0.4539,0.80332,1.0355,1.7166,
6.4,-0.068626,0.45026,0.79339,1.0957,1.7958,
6.6,-0.067237,0.44664,0.78283,1.1576,1.8755,
6.8,-0.065717,0.44308,0.77167,1.2212,1.9558,
7,-0.064069,0.43958,0.75992,1.2866,2.0364,
7.2,-0.062297,0.43614,0.74762,1.3537,2.1172,
7.4,-0.060405,0.43277,0.7348,1.4225,2.1982,
7.6,-0.0584,0.4295,0.72149,1.4931,2.2793,
7.8,-0.056288,0.42631,0.70775,1.5654,2.3604,
8,-0.054078,0.42323,0.69362,1.6394,2.4413,
8.2,-0.051778,0.42025,0.67914,1.7152,2.522,
8.4,-0.049396,0.41739,0.66437,1.7927,2.6023,
8.6,-0.046942,0.41466,0.64937,1.8719,2.6823,
8.8,-0.044427,0.41206,0.63419,1.9528,2.7617,
9,-0.04186,0.40959,0.61888,2.0354,2.8406,
9.2,-0.039251,0.40725,0.60351,2.1195,2.9189,
9.4,-0.03661,0.40507,0.58811,2.2053,2.9965,
9.6,-0.033947,0.40302,0.57276,2.2927,3.0733,
9.8,-0.031271,0.40113,0.55748,2.3816,3.1494,
10,-0.028591,0.39939,0.54234,2.4719,3.2246,
10.2,-0.025915,0.3978,0.52737,2.5637,3.2989,
10.4,-0.023251,0.39636,0.51261,2.6569,3.3722,
10.6,-0.020605,0.39507,0.4981,2.7514,3.4447,
10.8,-0.017985,0.39393,0.48386,2.8472,3.5162,
11,-0.015394,0.39294,0.46991,2.9442,3.5867,
11.2,-0.012838,0.3921,0.45629,3.0425,3.6562,
11.4,-0.01032,0.39141,0.44301,3.1419,3.7247,
11.6,-0.0078423,0.39086,0.43007,3.2424,3.7923,
11.8,-0.0054077,0.39045,0.41749,3.3439,3.8588,
12,-0.0030168,0.39017,0.40526,3.4464,3.9244,
12.2,-0.00066969,0.39004,0.39339,3.5499,3.989,
12.4,0.0016335,0.39003,0.38186,3.6542,4.0526,
12.6,0.0038943,0.39015,0.37068,3.7595,4.1152,
12.8,0.0061133,0.3904,0.35983,3.8655,4.177,
13,0.0082907,0.39076,0.34931,3.9723,4.2377,
13.2,0.010426,0.39125,0.33912,4.0799,4.2976,
13.4,0.012517,0.39185,0.32927,4.1882,4.3566,
13.6,0.014563,0.39257,0.31975,4.2972,4.4146,
13.8,0.01656,0.39339,0.31058,4.4067,4.4719,
14,0.018506,0.39431,0.30178,4.5169,4.5282,
14.2,0.020397,0.39534,0.29335,4.6277,4.5838,
14.4,0.022229,0.39646,0.28531,4.739,4.6386,
14.6,0.023997,0.39767,0.27768,4.8508,4.6926,
14.8,0.025697,0.39896,0.27048,4.963,4.7459,
15,0.027324,0.40034,0.26372,5.0757,4.7986,
15.2,0.028873,0.4018,0.25744,5.1888,4.8505,
15.4,0.030338,0.40333,0.25164,5.3024,4.902,
15.6,0.031715,0.40492,0.24635,5.4162,4.9528,
15.8,0.032997,0.40657,0.24159,5.5304,5.0032,
16,0.034182,0.40828,0.23737,5.6449,5.0531,
16.2,0.035263,0.41003,0.23372,5.7597,5.1026,
16.4,0.036237,0.41183,0.23064,5.8747,5.1519,
16.6,0.0371,0.41366,0.22816,5.99,5.2008,
16.8,0.037848,0.41551,0.22627,6.1055,5.2495,
17,0.03848,0.41739,0.22499,6.2212,5.2981,
17.2,0.038992,0.41929,0.22433,6.337,5.3467,
17.4,0.039383,0.42119,0.22427,6.453,5.3952,
17.6,0.039652,0.42309,0.22483,6.5691,5.4438,
17.8,0.0398,0.42499,0.22599,6.6852,5.4925,
18,0.039826,0.42687,0.22774,6.8015,5.5413,
18.2,0.039733,0.42873,0.23007,6.9178,5.5905,
18.4,0.039522,0.43057,0.23296,7.0342,5.6399,
18.6,0.039197,0.43238,0.2364,7.1505,5.6897,
18.8,0.03876,0.43415,0.24035,7.2669,5.74,
19,0.038216,0.43588,0.24479,7.3832,5.7907,
19.2,0.03757,0.43755,0.2497,7.4995,5.842,
19.4,0.036826,0.43918,0.25504,7.6157,5.8938,
19.6,0.035991,0.44074,0.26078,7.7318,5.9463,
19.8,0.03507,0.44224,0.26689,7.8479,5.9995,
20,0.03407,0.44367,0.27332,7.9638,6.0533,
20.2,0.032997,0.44504,0.28005,8.0795,6.108,
20.4,0.031857,0.44632,0.28704,8.1951,6.1633,
20.6,0.030659,0.44753,0.29424,8.3106,6.2195,
20.8,0.029407,0.44866,0.30163,8.4258,6.2765,
21,0.02811,0.44971,0.30916,8.5408,6.3343,
21.2,0.026773,0.45068,0.31681,8.6557,6.393,
21.4,0.025403,0.45156,0.32454,8.7703,6.4525,
21.6,0.024006,0.45235,0.33232,8.8846,6.5129,
21.8,0.022587,0.45305,0.34012,8.9987,6.5741,
22,0.021154,0.45367,0.34791,9.1126,6.6362,
22.2,0.019709,0.45421,0.35566,9.2262,6.6991,
22.4,0.018259,0.45465,0.36335,9.3395,6.7629,
22.6,0.016808,0.45501,0.37097,9.4525,6.8275,
22.8,0.01536,0.45528,0.37848,9.5653,6.893,
23,0.013918,0.45547,0.38588,9.6777,6.9592,
23.2,0.012485,0.45558,0.39315,9.7899,7.0263,
23.4,0.011065,0.4556,0.40028,9.9018,7.0941,
23.6,0.0096598,0.45555,0.40725,10.0133,7.1626,
23.8,0.008271,0.45542,0.41406,10.1246,7.232,
24,0.0069005,0.45521,0.4207,10.2357,7.302,
24.2,0.0055495,0.45492,0.42717,10.3464,7.3727,
24.4,0.004219,0.45456,0.43347,10.4568,7.4441,
24.6,0.0029095,0.45413,0.43959,10.567,7.5162,
24.8,0.0016213,0.45364,0.44553,10.6769,7.5889,
25,0.0003543,0.45307,0.4513,10.7865,7.6622,
25.2,-0.00089175,0.45244,0.4569,10.8958,7.7361,
25.4,-0.0021175,0.45174,0.46233,11.0049,7.8106,
25.6,-0.0033231,0.45099,0.4676,11.1137,7.8856,
25.8,-0.0045088,0.45017,0.47272,11.2223,7.9612,
26,-0.0056747,0.4493,0.47767,11.3306,8.0373,
26.2,-0.0068203,0.44837,0.48247,11.4386,8.1139,
26.4,-0.0079453,0.44739,0.48711,11.5464,8.191,
26.6,-0.009049,0.44635,0.49159,11.654,8.2686,
26.8,-0.01013,0.44526,0.49591,11.7614,8.3466,
27,-0.011188,0.44412,0.50006,11.8685,8.4251,
27.2,-0.012222,0.44294,0.50405,11.9754,8.504,
27.4,-0.013229,0.44171,0.50786,12.0821,8.5833,
27.6,-0.01421,0.44044,0.51149,12.1887,8.6629,
27.8,-0.015161,0.43912,0.51493,12.295,8.7429,
28,-0.016083,0.43777,0.51818,12.4011,8.8233,
28.2,-0.016972,0.43638,0.52124,12.5071,8.904,
28.4,-0.017827,0.43496,0.52409,12.6129,8.9849,
28.6,-0.018647,0.4335,0.52674,12.7185,9.0662,
28.8,-0.01943,0.43201,0.52916,12.824,9.1477,
29,-0.020174,0.4305,0.53137,12.9294,9.2295,
29.2,-0.020878,0.42896,0.53335,13.0347,9.3114,
29.4,-0.021539,0.4274,0.5351,13.1398,9.3936,
29.6,-0.022157,0.42582,0.53661,13.2449,9.4759,
29.8,-0.022729,0.42423,0.53788,13.3499,9.5583,
30,-0.023256,0.42262,0.5389,13.4548,9.6409,
30.2,-0.023734,0.421,0.53967,13.5597,9.7235,
30.4,-0.024165,0.41937,0.5402,13.6646,9.8063,
30.6,-0.024545,0.41774,0.54047,13.7694,9.889,
30.8,-0.024876,0.41611,0.54048,13.8742,9.9718,
31,-0.025155,0.41447,0.54025,13.979,10.0546,
31.2,-0.025384,0.41284,0.53976,14.0839,10.1373,
31.4,-0.025562,0.41122,0.53903,14.1888,10.22,
31.6,-0.025688,0.40961,0.53805,14.2937,10.3026,
31.8,-0.025763,0.40801,0.53682,14.3987,10.3851,
32,-0.025788,0.40642,0.53536,14.5038,10.4675,
