"t","u","r","y","em_x","em_y",
0,0.069626,2.3543,2.0061,0,0,
0.2,0.070202,2.3571,2.0061,-0.00045645,0.041306,
0.4,0.070799,2.3601,2.0061,-0.0021771,0.085331,
0.6,0.071415,2.3632,2.0061,-0.0051593,0.13207,
0.8,0.072049,2.3664,2.0062,-0.009399,0.18151,
1,0.072698,2.3697,2.0062,-0.014891,0.23364,
1.2,0.073361,2.3731,2.0063,-0.021627,0.28844,
1.4,0.074034,2.3766,2.0064,-0.029601,0.3459,
1.6,0.074712,2.3802,2.0066,-0.038802,0.40599,
1.8,0.075392,2.3839,2.0069,-0.049221,0.46868,
2,0.076069,2.3876,2.0073,-0.06085,0.53395,
2.2,0.076736,2.3915,2.0078,-0.073677,0.60175,
2.4,0.077388,2.3955,2.0086,-0.087693,0.67204,
2.6,0.078017,2.3996,2.0095,-0.10289,0.7448,
2.8,0.078616,2.4037,2.0106,-0.11926,0.81997,
3,0.079178,2.4079,2.012,-0.13681,0.8975,
3.2,0.079694,2.4123,2.0138,-0.15551,0.97734,
3.4,0.080156,2.4166,2.0159,-0.17539,1.0594,
3.6,0.080554,2.4211,2.0183,-0.19643,1.1437,
3.8,0.080878,2.4256,2.0213,-0.21864,1.2301,
4,0.081121,2.4302,2.0246,-0.24204,1.3186,
4.2,0.081272,2.4349,2.0285,-0.26663,1.4091,
4.4,0.081323,2.4396,2.033,-0.29244,1.5015,
4.6,0.081263,2.4444,2.0381,-0.31948,1.5957,
4.8,0.081085,2.4492,2.0437,-0.34778,1.6917,
5,0.08078,2.454,2.0501,-0.37737,1.7894,
5.2,0.080341,2.4588,2.0571,-0.40828,1.8887,
5.4,0.079761,2.4637,2.0649,-0.44056,1.9894,
5.6,0.079034,2.4685,2.0734,-0.47424,2.0916,
5.8,0.078155,2.4734,2.0826,-0.50936,2.1951,
6,0.07712,2.4782,2.0926,-0.54597,2.2998,
6.2,0.075928,2.483,2.1034,-0.58412,2.4056,
6.4,0.074577,2.4878,2.1149,-0.62385,2.5123,
6.6,0.073068,2.4925,2.1271,-0.66522,2.62,
6.8,0.071402,2.4971,2.1401,-0.70826,2.7285,
7,0.069583,2.5017,2.1538,-0.75303,2.8376,
