"t","u","r","y","em_x","em_y",
0,0.097821,0.12716,-0.36195,0,0,
0.2,0.09726,0.12436,-0.36195,-0.034288,0.023874,
0.4,0.096727,0.12169,-0.36194,-0.065773,0.046687,
0.6,0.09622,0.11917,-0.36193,-0.09446,0.06844,
0.8,0.095736,0.11679,-0.36189,-0.12036,0.089138,
1,0.095272,0.11455,-0.36181,-0.14348,0.10879,
1.2,0.094824,0.11244,-0.36168,-0.16385,0.12739,
1.4,0.094386,0.11048,-0.36145,-0.18147,0.14496,
1.6,0.093953,0.10865,-0.36112,-0.19638,0.16151,
1.8,0.093518,0.10695,-0.36064,-0.20859,0.17706,
2,0.093073,0.10538,-0.35998,-0.21814,0.19162,
2.2,0.092613,0.10395,-0.35912,-0.22506,0.2052,
2.4,0.092128,0.10264,-0.358,-0.22938,0.21785,
2.6,0.09161,0.10145,-0.3566,-0.23112,0.22958,
2.8,0.091051,0.10038,-0.35487,-0.23033,0.24043,
3,0.090441,0.099433,-0.35277,-0.22705,0.25044,
3.2,0.089773,0.098593,-0.35027,-0.2213,0.25965,
3.4,0.089038,0.097857,-0.34733,-0.21313,0.2681,
3.6,0.088227,0.097222,-0.34391,-0.20257,0.27585,
3.8,0.087332,0.096681,-0.33998,-0.18967,0.28296,
4,0.086345,0.096227,-0.3355,-0.17445,0.28948,
4.2,0.085259,0.095852,-0.33044,-0.15696,0.29549,
4.4,0.084068,0.09555,-0.32479,-0.13723,0.30106,
4.6,0.082766,0.095312,-0.31852,-0.1153,0.30626,
4.8,0.081348,0.095129,-0.31161,-0.091217,0.31118,
5,0.07981,0.094993,-0.30406,-0.065009,0.31591,
5.2,0.07815,0.094894,-0.29586,-0.036718,0.32052,
5.4,0.076367,0.094823,-0.28701,-0.006382,0.32512,
5.6,0.074459,0.094769,-0.27752,0.025958,0.32979,
5.8,0.072427,0.094723,-0.26741,0.060262,0.33463,
6,0.070275,0.094676,-0.2567,0.096486,0.33975,
6.2,0.068005,0.094616,-0.24541,0.13459,0.34522,
6.4,0.065622,0.094533,-0.23358,0.17452,0.35116,
6.6,0.063132,0.094418,-0.22124,0.21624,0.35765,
6.8,0.060542,0.094261,-0.20845,0.25969,0.36478,
7,0.057858,0.094054,-0.19524,0.30483,0.37265,
7.2,0.055091,0.093786,-0.18167,0.35159,0.38133,
7.4,0.052249,0.093449,-0.16779,0.39993,0.3909,
7.6,0.049341,0.093036,-0.15367,0.44979,0.40143,
7.8,0.046378,0.09254,-0.13935,0.50111,0.413,
8,0.043371,0.091952,-0.1249,0.55383,0.42565,
8.2,0.040329,0.091269,-0.11038,0.60788,0.43945,
8.4,0.037263,0.090483,-0.09583,0.66322,0.45444,
8.6,0.034182,0.089591,-0.081319,0.71977,0.47066,
8.8,0.031096,0.088589,-0.066892,0.77747,0.48813,
9,0.028015,0.087474,-0.052599,0.83627,0.50689,
9.2,0.024945,0.086242,-0.038483,0.8961,0.52694,
9.4,0.021895,0.084893,-0.024583,0.9569,0.5483,
9.6,0.018872,0.083424,-0.010933,1.0186,0.57098,
9.8,0.01588,0.081837,0.0024369,1.0812,0.59497,
10,0.012925,0.080129,0.015504,1.1446,0.62027,
10.2,0.010011,0.078303,0.028249,1.2087,0.64686,
10.4,0.0071399,0.076358,0.040659,1.2736,0.67474,
10.6,0.0043141,0.074296,0.052725,1.3391,0.70387,
10.8,0.0015342,0.072118,0.064447,1.4052,0.73425,
11,-0.0012,0.069825,0.075825,1.4719,0.76585,
11.2,-0.0038894,0.06742,0.086867,1.5391,0.79865,
11.4,-0.0065352,0.064904,0.09758,1.6068,0.83262,
11.6,-0.0091375,0.062279,0.10797,1.6749,0.86774,
11.8,-0.011695,0.059549,0.11803,1.7435,0.90398,
12,-0.014207,0.056713,0.12775,1.8124,0.94131,
12.2,-0.01667,0.053776,0.13713,1.8817,0.97971,
12.4,-0.01908,0.050739,0.14614,1.9514,1.0191,
12.6,-0.021434,0.047608,0.15478,2.0213,1.0596,
12.8,-0.023726,0.044383,0.16301,2.0915,1.1009,
13,-0.02595,0.041069,0.17082,2.162,1.1432,
13.2,-0.0281,0.037671,0.17817,2.2327,1.1864,
13.4,-0.03017,0.034192,0.18504,2.3036,1.2304,
13.6,-0.032152,0.030639,0.1914,2.3747,1.2751,
13.8,-0.034039,0.027015,0.19721,2.4461,1.3206,
14,-0.035823,0.023328,0.20245,2.5176,1.3667,
14.2,-0.037497,0.019583,0.20707,2.5893,1.4135,
14.4,-0.039054,0.015786,0.21105,2.6612,1.4607,
14.6,-0.040485,0.011946,0.21437,2.7333,1.5084,
14.8,-0.041785,0.0080673,0.21699,2.8055,1.5564,
15,-0.042946,0.0041618,0.21889,2.878,1.6048,
15.2,-0.043964,0.00023304,0.22005,2.9506,1.6534,
15.4,-0.044833,-0.0037075,0.22046,3.0234,1.7021,
15.6,-0.045549,-0.0076524,0.22009,3.0965,1.7508,
15.8,-0.046109,-0.011593,0.21895,3.1697,1.7996,
16,-0.046511,-0.015521,0.21703,3.2432,1.8482,
16.2,-0.046753,-0.019425,0.21434,3.3169,1.8965,
16.4,-0.046835,-0.023299,0.21088,3.3909,1.9446,
16.6,-0.046759,-0.027134,0.20666,3.4651,1.9923,
16.8,-0.046527,-0.030919,0.20172,3.5395,2.0395,
17,-0.046142,-0.034649,0.19606,3.6143,2.0862,
17.2,-0.045608,-0.038313,0.18973,3.6893,2.1322,
17.4,-0.044932,-0.041903,0.18275,3.7645,2.1776,
17.6,-0.044118,-0.045414,0.17517,3.8401,2.2221,
17.8,-0.043174,-0.048836,0.16703,3.9159,2.2658,
18,-0.042108,-0.052166,0.15838,3.992,2.3085,
18.2,-0.040929,-0.055395,0.14925,4.0684,2.3503,
18.4,-0.039645,-0.058517,0.13971,4.145,2.3911,
18.6,-0.038266,-0.061531,0.1298,4.2219,2.4307,
18.8,-0.0368,-0.064428,0.11957,4.299,2.4693,
19,-0.035259,-0.067207,0.10909,4.3763,2.5067,
19.2,-0.033651,-0.069865,0.098389,4.4539,2.5429,
19.4,-0.031986,-0.072399,0.087529,4.5317,2.5778,
19.6,-0.030273,-0.074807,0.076556,4.6096,2.6116,
19.8,-0.028521,-0.077087,0.065516,4.6877,2.6441,
20,-0.026738,-0.079238,0.054454,4.766,2.6753,
20.2,-0.024934,-0.081262,0.043409,4.8444,2.7053,
20.4,-0.023116,-0.083158,0.03242,4.9229,2.7341,
20.6,-0.02129,-0.084928,0.021522,5.0015,2.7616,
20.8,-0.019463,-0.08657,0.010746,5.0802,2.7878,
21,-0.017641,-0.088088,0.0001186,5.159,2.8128,
21.2,-0.01583,-0.089483,-0.010334,5.2378,2.8367,
21.4,-0.014033,-0.09076,-0.020593,5.3167,2.8593,
21.6,-0.012255,-0.091916,-0.030639,5.3956,2.8808,
21.8,-0.0105,-0.092957,-0.040459,5.4744,2.9011,
22,-0.0087686,-0.093885,-0.050042,5.5533,2.9203,
22.2,-0.0070644,-0.094702,-0.05938,5.6322,2.9384,
22.4,-0.005389,-0.095413,-0.068468,5.711,2.9555,
22.6,-0.0037433,-0.09602,-0.077303,5.7898,2.9715,
22.8,-0.002128,-0.096526,-0.085886,5.8686,2.9866,
23,-0.00054312,-0.096935,-0.094219,5.9473,3.0007,
23.2,0.0010122,-0.097247,-0.10231,6.026,3.0138,
23.4,0.0025372,-0.09747,-0.11016,6.1046,3.026,
23.6,0.0040345,-0.097599,-0.11777,6.1831,3.0373,
23.8,0.0055025,-0.097644,-0.12516,6.2615,3.0478,
24,0.0069416,-0.097606,-0.13231,6.3399,3.0574,
24.2,0.0083514,-0.097487,-0.13924,6.4182,3.0663,
24.4,0.0097312,-0.097289,-0.14594,6.4964,3.0743,
24.6,0.01108,-0.097014,-0.15241,6.5745,3.0816,
24.8,0.012396,-0.096669,-0.15865,6.6525,3.0882,
25,0.013677,-0.096252,-0.16464,6.7304,3.0941,
25.2,0.014923,-0.095771,-0.17038,6.8082,3.0993,
25.4,0.01613,-0.095226,-0.17587,6.886,3.1039,
25.6,0.017297,-0.094617,-0.1811,6.9636,3.1078,
25.8,0.018422,-0.093954,-0.18606,7.0412,3.1112,
26,0.019502,-0.093234,-0.19074,7.1186,3.114,
26.2,0.020535,-0.092464,-0.19514,7.196,3.1163,
26.4,0.021519,-0.091645,-0.19924,7.2733,3.1182,
26.6,0.022451,-0.090782,-0.20304,7.3505,3.1195,
26.8,0.023329,-0.089877,-0.20652,7.4277,3.1205,
27,0.02415,-0.088937,-0.20969,7.5047,3.1211,
27.2,0.024913,-0.087962,-0.21253,7.5818,3.1213,
27.4,0.025615,-0.086958,-0.21503,7.6587,3.1213,
27.6,0.026256,-0.085927,-0.21721,7.7356,3.121,
27.8,0.026832,-0.084873,-0.21903,7.8125,3.1204,
28,0.027343,-0.083803,-0.22052,7.8894,3.1197,
28.2,0.027788,-0.082717,-0.22166,7.9662,3.1188,
28.4,0.028165,-0.081622,-0.22245,8.043,3.1178,
28.6,0.028475,-0.080517,-0.22289,8.1198,3.1167,
28.8,0.028716,-0.079412,-0.22299,8.1965,3.1156,
29,0.02889,-0.078304,-0.22275,8.2733,3.1145,
29.2,0.028995,-0.077203,-0.22218,8.3502,3.1135,
29.4,0.029033,-0.076111,-0.22128,8.427,3.1125,
29.6,0.029004,-0.075029,-0.22005,8.5039,3.1117,
29.8,0.02891,-0.073964,-0.21852,8.5808,3.111,
30,0.028753,-0.072916,-0.21668,8.6577,3.1105,
30.2,0.028532,-0.071892,-0.21455,8.7348,3.1102,
30.4,0.028252,-0.070891,-0.21215,8.8118,3.1102,
30.6,0.027914,-0.069919,-0.20949,8.889,3.1104,
30.8,0.02752,-0.068978,-0.20658,8.9662,3.111,
31,0.027073,-0.068072,-0.20344,9.0435,3.1119,
31.2,0.026576,-0.067202,-0.20008,9.1208,3.1132,
31.4,0.026032,-0.066369,-0.19653,9.1983,3.1148,
31.6,0.025443,-0.065578,-0.19279,9.2758,3.1169,
31.8,0.024813,-0.064829,-0.1889,9.3534,3.1194,
32,0.024146,-0.064124,-0.18485,9.4312,3.1224,
32.2,0.023443,-0.063465,-0.18068,9.509,3.1258,
32.4,0.022709,-0.062854,-0.1764,9.5869,3.1297,
32.6,0.021946,-0.062291,-0.17202,9.6648,3.1341,
32.8,0.021159,-0.061777,-0.16757,9.7429,3.139,
