"t","u","r","y","em_x","em_y",
0,0.036267,-2.351,-2.5323,0,0,
0.2,0.035807,-2.3533,-2.5323,0.029197,-0.0031701,
0.4,0.035358,-2.3555,-2.5323,0.055936,-0.0080557,
0.6,0.03492,-2.3577,-2.5323,0.080221,-0.014653,
0.8,0.034491,-2.3599,-2.5323,0.10206,-0.022957,
1,0.034073,-2.362,-2.5323,0.12147,-0.032959,
1.2,0.033663,-2.364,-2.5323,0.13846,-0.044649,
1.4,0.033262,-2.366,-2.5323,0.15304,-0.058015,
1.6,0.032868,-2.3679,-2.5322,0.16525,-0.073043,
1.8,0.032481,-2.3698,-2.5322,0.1751,-0.089717,
2,0.0321,-2.3716,-2.5321,0.18263,-0.10802,
2.2,0.031724,-2.3734,-2.532,0.18785,-0.12793,
2.4,0.031352,-2.3751,-2.5318,0.19081,-0.14943,
2.6,0.030983,-2.3768,-2.5317,0.19153,-0.17249,
2.8,0.030616,-2.3784,-2.5315,0.19006,-0.1971,
3,0.03025,-2.38,-2.5312,0.18644,-0.22322,
3.2,0.029884,-2.3815,-2.5309,0.1807,-0.25084,
3.4,0.029517,-2.383,-2.5306,0.1729,-0.27992,
3.6,0.029148,-2.3844,-2.5302,0.16307,-0.31044,
3.8,0.028776,-2.3858,-2.5297,0.15126,-0.34237,
4,0.0284,-2.3872,-2.5292,0.13753,-0.37569,
4.2,0.028019,-2.3885,-2.5286,0.12192,-0.41036,
4.4,0.027632,-2.3898,-2.528,0.10448,-0.44636,
4.6,0.02724,-2.3911,-2.5273,0.085262,-0.48366,
4.8,0.02684,-2.3923,-2.5265,0.064325,-0.52223,
5,0.026432,-2.3935,-2.5257,0.041718,-0.56204,
5.2,0.026017,-2.3947,-2.5248,0.017496,-0.60307,
5.4,0.025592,-2.3958,-2.5238,-0.0082885,-0.64529,
5.6,0.025158,-2.3969,-2.5227,-0.035581,-0.68866,
5.8,0.024715,-2.398,-2.5216,-0.064328,-0.73317,
6,0.024261,-2.3991,-2.5204,-0.094475,-0.77878,
6.2,0.023798,-2.4001,-2.5191,-0.12597,-0.82547,
6.4,0.023325,-2.4012,-2.5178,-0.15876,-0.87321,
6.6,0.022841,-2.4022,-2.5164,-0.19279,-0.92198,
6.8,0.022347,-2.4032,-2.5149,-0.22801,-0.97175,
7,0.021843,-2.4042,-2.5134,-0.26437,-1.0225,
7.2,0.02133,-2.4051,-2.5118,-0.30182,-1.0742,
7.4,0.020806,-2.4061,-2.5101,-0.34031,-1.1268,
7.6,0.020274,-2.4071,-2.5084,-0.3798,-1.1804,
7.8,0.019733,-2.408,-2.5067,-0.42023,-1.2348,
8,0.019183,-2.409,-2.5049,-0.46156,-1.29,
8.2,0.018625,-2.4099,-2.503,-0.50375,-1.3462,
8.4,0.01806,-2.4109,-2.5012,-0.54675,-1.4031,
8.6,0.017488,-2.4118,-2.4993,-0.59053,-1.4608,
8.8,0.01691,-2.4128,-2.4973,-0.63503,-1.5193,
9,0.016327,-2.4137,-2.4954,-0.68023,-1.5785,
9.2,0.015738,-2.4147,-2.4934,-0.72609,-1.6385,
9.4,0.015146,-2.4157,-2.4914,-0.77257,-1.6992,
9.6,0.01455,-2.4166,-2.4894,-0.81963,-1.7605,
9.8,0.013951,-2.4176,-2.4874,-0.86724,-1.8226,
10,0.01335,-2.4186,-2.4854,-0.91538,-1.8853,
10.2,0.012747,-2.4196,-2.4833,-0.96401,-1.9486,
10.4,0.012144,-2.4206,-2.4813,-1.0131,-2.0125,
10.6,0.01154,-2.4216,-2.4793,-1.0626,-2.077,
10.8,0.010938,-2.4227,-2.4774,-1.1125,-2.1421,
11,0.010336,-2.4237,-2.4754,-1.1629,-2.2078,
11.2,0.0097358,-2.4248,-2.4735,-1.2135,-2.274,
11.4,0.0091378,-2.4258,-2.4715,-1.2646,-2.3407,
11.6,0.0085427,-2.4269,-2.4696,-1.3159,-2.4079,
11.8,0.0079508,-2.428,-2.4678,-1.3675,-2.4756,
12,0.0073624,-2.4291,-2.4659,-1.4194,-2.5438,
12.2,0.0067781,-2.4303,-2.4641,-1.4716,-2.6124,
12.4,0.0061983,-2.4314,-2.4624,-1.524,-2.6815,
12.6,0.0056231,-2.4325,-2.4607,-1.5766,-2.751,
12.8,0.0050529,-2.4337,-2.459,-1.6295,-2.8209,
13,0.004488,-2.4349,-2.4573,-1.6825,-2.8912,
13.2,0.0039284,-2.4361,-2.4557,-1.7357,-2.9618,
13.4,0.0033744,-2.4373,-2.4542,-1.7892,-3.0329,
13.6,0.0028258,-2.4385,-2.4526,-1.8427,-3.1043,
13.8,0.002283,-2.4397,-2.4511,-1.8964,-3.176,
14,0.0017459,-2.441,-2.4497,-1.9503,-3.248,
14.2,0.0012145,-2.4422,-2.4483,-2.0043,-3.3204,
14.4,0.00068858,-2.4435,-2.4469,-2.0584,-3.393,
14.6,0.00016819,-2.4448,-2.4456,-2.1126,-3.466,
14.8,-0.00034676,-2.4461,-2.4443,-2.167,-3.5392,
15,-0.00085645,-2.4474,-2.4431,-2.2214,-3.6127,
15.2,-0.0013612,-2.4487,-2.4419,-2.2759,-3.6864,
15.4,-0.0018608,-2.45,-2.4407,-2.3306,-3.7604,
15.6,-0.0023558,-2.4514,-2.4396,-2.3852,-3.8346,
15.8,-0.0028457,-2.4527,-2.4385,-2.44,-3.909,
16,-0.0033308,-2.4541,-2.4374,-2.4948,-3.9837,
