"t","u","r","y","em_x","em_y",
0,0.06472,2.1512,1.8276,0,0,
0.2,0.064559,2.1504,1.8276,-0.0049785,-0.0070764,
0.4,0.064417,2.1497,1.8276,-0.010718,-0.011253,
0.6,0.064293,2.149,1.8276,-0.017218,-0.012537,
0.8,0.064185,2.1485,1.8276,-0.024475,-0.010937,
1,0.064094,2.1481,1.8276,-0.032485,-0.0064666,
1.2,0.064015,2.1478,1.8277,-0.041246,0.00085644,
1.4,0.063947,2.1475,1.8278,-0.050752,0.011011,
1.6,0.063887,2.1474,1.8279,-0.060999,0.023972,
1.8,0.063833,2.1473,1.8282,-0.07198,0.039711,
2,0.063779,2.1474,1.8285,-0.083692,0.058197,
2.2,0.063723,2.1475,1.8289,-0.096128,0.079393,
2.4,0.063661,2.1477,1.8294,-0.10929,0.10326,
2.6,0.063588,2.148,1.83,-0.12316,0.12976,
2.8,0.0635,2.1484,1.8309,-0.13775,0.15884,
3,0.063393,2.1488,1.8318,-0.15305,0.19046,
3.2,0.063261,2.1493,1.833,-0.16906,0.22457,
3.4,0.063099,2.1499,1.8344,-0.18579,0.26111,
3.6,0.062903,2.1506,1.8361,-0.20324,0.30003,
3.8,0.062668,2.1514,1.838,-0.22141,0.34128,
4,0.062389,2.1522,1.8402,-0.24031,0.38478,
4.2,0.062061,2.153,1.8427,-0.25995,0.43047,
4.4,0.061679,2.1539,1.8455,-0.28035,0.47831,
4.6,0.06124,2.1549,1.8487,-0.30152,0.52821,
4.8,0.060739,2.1559,1.8522,-0.32347,0.58011,
5,0.060173,2.157,1.8561,-0.34623,0.63395,
5.2,0.059538,2.1581,1.8604,-0.36981,0.68965,
5.4,0.058831,2.1592,1.865,-0.39424,0.74714,
5.6,0.058049,2.1603,1.87,-0.41955,0.80635,
5.8,0.057192,2.1614,1.8755,-0.44576,0.86721,
6,0.056257,2.1626,1.8813,-0.4729,0.92965,
6.2,0.055244,2.1637,1.8875,-0.501,0.99359,
6.4,0.054153,2.1649,1.8941,-0.53009,1.059,
6.6,0.052985,2.166,1.9011,-0.56019,1.1257,
6.8,0.051739,2.1672,1.9085,-0.59134,1.1937,
7,0.050419,2.1683,1.9162,-0.62357,1.2629,
7.2,0.049027,2.1693,1.9242,-0.6569,1.3332,
7.4,0.047565,2.1704,1.9325,-0.69136,1.4046,
