"t","u","r","y","em_x","em_y",
0,0.039294,-2.1245,-2.321,0,0,
0.2,0.039462,-2.1237,-2.321,0.0057393,0.025296,
0.4,0.039642,-2.1228,-2.321,0.009435,0.048399,
0.6,0.039833,-2.1218,-2.321,0.011091,0.069313,
0.8,0.040036,-2.1208,-2.321,0.010715,0.088046,
1,0.040248,-2.1197,-2.3209,0.008315,0.10461,
1.2,0.04047,-2.1186,-2.3209,0.0039048,0.11901,
1.4,0.0407,-2.1174,-2.3209,-0.0025011,0.13127,
1.6,0.040937,-2.1161,-2.3208,-0.010885,0.14141,
1.8,0.04118,-2.1148,-2.3207,-0.021227,0.14944,
2,0.041427,-2.1135,-2.3206,-0.033503,0.1554,
2.2,0.041676,-2.1121,-2.3204,-0.047688,0.15929,
2.4,0.041926,-2.1106,-2.3202,-0.063755,0.16116,
2.6,0.042175,-2.1091,-2.32,-0.081672,0.16102,
2.8,0.04242,-2.1075,-2.3196,-0.10141,0.15892,
3,0.042659,-2.1059,-2.3192,-0.12293,0.15487,
3.2,0.042889,-2.1042,-2.3187,-0.14619,0.14891,
3.4,0.043108,-2.1025,-2.3181,-0.17116,0.14108,
3.6,0.043314,-2.1008,-2.3173,-0.19779,0.1314,
3.8,0.043503,-2.099,-2.3165,-0.22605,0.11991,
4,0.043673,-2.0971,-2.3155,-0.25587,0.10665,
4.2,0.04382,-2.0952,-2.3143,-0.28723,0.091641,
4.4,0.043942,-2.0933,-2.313,-0.32006,0.074924,
4.6,0.044037,-2.0914,-2.3116,-0.35432,0.056531,
4.8,0.0441,-2.0894,-2.3099,-0.38995,0.036493,
5,0.044129,-2.0874,-2.308,-0.4269,0.014841,
5.2,0.044121,-2.0854,-2.306,-0.46511,-0.0083942,
5.4,0.044075,-2.0833,-2.3037,-0.50452,-0.033183,
5.6,0.043986,-2.0812,-2.3012,-0.54509,-0.059496,
5.8,0.043853,-2.0792,-2.2984,-0.58674,-0.087307,
6,0.043674,-2.0771,-2.2954,-0.62942,-0.11659,
6.2,0.043446,-2.075,-2.2922,-0.67306,-0.14732,
6.4,0.043169,-2.0729,-2.2887,-0.71761,-0.17946,
6.6,0.042839,-2.0708,-2.285,-0.76301,-0.21301,
6.8,0.042457,-2.0687,-2.281,-0.80918,-0.24794,
7,0.042022,-2.0666,-2.2767,-0.85607,-0.28421,
7.2,0.041532,-2.0645,-2.2722,-0.90362,-0.32183,
7.4,0.040987,-2.0625,-2.2674,-0.95177,-0.36075,
7.6,0.040388,-2.0604,-2.2624,-1.0004,-0.40097,
7.8,0.039736,-2.0584,-2.2571,-1.0496,-0.44247,
8,0.03903,-2.0565,-2.2516,-1.0992,-0.48522,
8.2,0.038273,-2.0545,-2.2459,-1.1491,-0.52922,
8.4,0.037465,-2.0526,-2.24,-1.1993,-0.57443,
8.6,0.036608,-2.0508,-2.2338,-1.2498,-0.62085,
8.8,0.035705,-2.049,-2.2275,-1.3004,-0.66845,
9,0.034757,-2.0472,-2.221,-1.3512,-0.71721,
9.2,0.033767,-2.0455,-2.2143,-1.4021,-0.76712,
9.4,0.032738,-2.0438,-2.2075,-1.453,-0.81816,
9.6,0.031673,-2.0423,-2.2006,-1.5039,-0.8703,
9.8,0.030576,-2.0407,-2.1936,-1.5547,-0.92353,
10,0.029448,-2.0393,-2.1865,-1.6055,-0.97782,
10.2,0.028294,-2.0379,-2.1793,-1.6561,-1.0331,
10.4,0.027116,-2.0365,-2.1721,-1.7065,-1.0895,
10.6,0.025919,-2.0353,-2.1649,-1.7568,-1.1468,
10.8,0.024706,-2.0341,-2.1576,-1.8068,-1.2052,
11,0.023479,-2.0329,-2.1503,-1.8565,-1.2644,
11.2,0.022242,-2.0319,-2.1431,-1.906,-1.3246,
11.4,0.020999,-2.0309,-2.1359,-1.9551,-1.3857,
11.6,0.019752,-2.03,-2.1288,-2.004,-1.4477,
11.8,0.018504,-2.0292,-2.1217,-2.0524,-1.5105,
12,0.017257,-2.0285,-2.1147,-2.1006,-1.5741,
12.2,0.016015,-2.0278,-2.1079,-2.1483,-1.6386,
12.4,0.01478,-2.0272,-2.1011,-2.1957,-1.7038,
12.6,0.013553,-2.0266,-2.0944,-2.2426,-1.7697,
12.8,0.012337,-2.0262,-2.0879,-2.2892,-1.8364,
13,0.011133,-2.0258,-2.0815,-2.3353,-1.9037,
13.2,0.0099437,-2.0255,-2.0752,-2.3811,-1.9717,
13.4,0.0087689,-2.0252,-2.0691,-2.4264,-2.0404,
13.6,0.0076104,-2.0251,-2.0631,-2.4713,-2.1097,
13.8,0.0064689,-2.025,-2.0573,-2.5159,-2.1796,
