"t","u","r","y","em_x","em_y",
0,0.066216,0.21949,-0.11159,0,0,
0.2,0.066197,0.21939,-0.11159,0.0013264,0.0012606,
0.4,0.066197,0.2194,-0.11159,0.0056318,0.0021874,
0.6,0.066216,0.2195,-0.11158,0.01291,0.0027811,
0.8,0.066252,0.21969,-0.11157,0.023152,0.003043,
1,0.066304,0.21999,-0.11153,0.036342,0.0029747,
1.2,0.066368,0.22038,-0.11146,0.052464,0.0025789,
1.4,0.066444,0.22086,-0.11136,0.071496,0.001859,
1.6,0.066527,0.22144,-0.11119,0.093412,0.00081939,
1.8,0.066614,0.22211,-0.11096,0.11819,-0.00053444,
2,0.066701,0.22288,-0.11063,0.14578,-0.0021955,
2.2,0.066785,0.22373,-0.1102,0.17617,-0.0041553,
2.4,0.066861,0.22467,-0.10963,0.20931,-0.0064034,
2.6,0.066923,0.2257,-0.10892,0.24517,-0.0089277,
2.8,0.066967,0.22681,-0.10803,0.28369,-0.011713,
3,0.066988,0.228,-0.10694,0.32483,-0.014744,
3.2,0.06698,0.22927,-0.10563,0.36856,-0.017999,
3.4,0.066937,0.23061,-0.10407,0.41481,-0.021457,
3.6,0.066855,0.23203,-0.10224,0.46354,-0.025092,
3.8,0.066726,0.23351,-0.10012,0.5147,-0.028876,
4,0.066545,0.23506,-0.097667,0.56823,-0.032776,
4.2,0.066307,0.23666,-0.094873,0.62408,-0.036759,
4.4,0.066007,0.23832,-0.091711,0.68219,-0.040785,
4.6,0.065638,0.24003,-0.088162,0.74252,-0.044814,
4.8,0.065197,0.24178,-0.084206,0.80499,-0.048799,
5,0.064678,0.24357,-0.079826,0.86956,-0.052695,
5.2,0.064078,0.24538,-0.075008,0.93617,-0.056448,
5.4,0.063393,0.24722,-0.06974,1.0048,-0.060007,
5.6,0.06262,0.24908,-0.064015,1.0753,-0.063315,
5.8,0.061756,0.25095,-0.057826,1.1476,-0.066314,
6,0.0608,0.25283,-0.051172,1.2218,-0.068944,
6.2,0.05975,0.25469,-0.044057,1.2978,-0.071144,
6.4,0.058607,0.25655,-0.036485,1.3754,-0.072853,
6.6,0.057372,0.25839,-0.028466,1.4546,-0.074007,
6.8,0.056044,0.26021,-0.020014,1.5354,-0.074544,
7,0.054627,0.26199,-0.011147,1.6178,-0.074404,
7.2,0.053122,0.26373,-0.0018859,1.7016,-0.073525,
7.4,0.051535,0.26542,0.0077454,1.7867,-0.071849,
7.6,0.049867,0.26706,0.017719,1.8732,-0.069319,
7.8,0.048126,0.26863,0.028005,1.961,-0.065882,
8,0.046315,0.27014,0.03857,2.05,-0.061487,
8.2,0.04444,0.27158,0.049379,2.1401,-0.056087,
8.4,0.042509,0.27294,0.060396,2.2313,-0.049639,
8.6,0.040526,0.27421,0.071585,2.3235,-0.042105,
8.8,0.038499,0.2754,0.082906,2.4167,-0.033451,
9,0.036435,0.27649,0.094321,2.5109,-0.023646,
9.2,0.03434,0.27749,0.10579,2.6058,-0.012666,
9.4,0.032221,0.27839,0.11728,2.7016,-0.00049133,
9.6,0.030086,0.27919,0.12876,2.7981,0.012893,
9.8,0.02794,0.27988,0.14018,2.8954,0.027497,
10,0.025789,0.28047,0.15152,2.9932,0.043326,
10.2,0.023639,0.28095,0.16275,3.0917,0.060382,
10.4,0.021497,0.28132,0.17384,3.1907,0.078661,
10.6,0.019366,0.28158,0.18476,3.2902,0.098157,
10.8,0.017251,0.28174,0.19549,3.3902,0.11886,
11,0.015156,0.28179,0.20601,3.4906,0.14075,
11.2,0.013085,0.28173,0.21631,3.5914,0.16382,
11.4,0.01104,0.28157,0.22637,3.6925,0.18804,
11.6,0.0090246,0.2813,0.23618,3.7939,0.2134,
11.8,0.0070393,0.28093,0.24574,3.8957,0.23987,
12,0.0050859,0.28046,0.25503,3.9976,0.26742,
12.2,0.0031652,0.2799,0.26407,4.0999,0.29604,
12.4,0.0012773,0.27923,0.27284,4.2023,0.32569,
12.6,-0.00057805,0.27847,0.28136,4.3049,0.35634,
12.8,-0.0024016,0.27762,0.28963,4.4076,0.38798,
13,-0.0041941,0.27668,0.29765,4.5105,0.42057,
13.2,-0.0059559,0.27565,0.30543,4.6135,0.45408,
13.4,-0.007687,0.27453,0.31297,4.7166,0.4885,
13.6,-0.0093868,0.27333,0.32027,4.8197,0.52379,
13.8,-0.011054,0.27205,0.32732,4.923,0.55992,
14,-0.012688,0.27069,0.33413,5.0263,0.59687,
14.2,-0.014286,0.26926,0.34069,5.1296,0.63462,
14.4,-0.015846,0.26775,0.34698,5.233,0.67312,
14.6,-0.017366,0.26617,0.353,5.3364,0.71236,
14.8,-0.018844,0.26452,0.35874,5.4398,0.75229,
15,-0.020275,0.26281,0.36418,5.5433,0.79289,
15.2,-0.021657,0.26103,0.36932,5.6467,0.83412,
15.4,-0.022987,0.2592,0.37414,5.7502,0.87594,
15.6,-0.02426,0.25732,0.37862,5.8536,0.91833,
15.8,-0.025474,0.25538,0.38275,5.9571,0.96123,
16,-0.026626,0.2534,0.38653,6.0606,1.0046,
16.2,-0.02771,0.25137,0.38992,6.1641,1.0484,
16.4,-0.028725,0.24931,0.39293,6.2676,1.0927,
16.6,-0.029666,0.24721,0.39554,6.3712,1.1373,
16.8,-0.030531,0.24509,0.39774,6.4748,1.1821,
17,-0.031316,0.24293,0.39952,6.5784,1.2273,
17.2,-0.03202,0.24076,0.40086,6.6821,1.2727,
17.4,-0.032639,0.23858,0.40178,6.7859,1.3182,
17.6,-0.033173,0.23638,0.40225,6.8898,1.3639,
17.8,-0.033618,0.23418,0.40227,6.9937,1.4096,
18,-0.033975,0.23198,0.40186,7.0978,1.4554,
18.2,-0.034242,0.22979,0.401,7.202,1.5011,
18.4,-0.034419,0.2276,0.3997,7.3064,1.5468,
18.6,-0.034507,0.22543,0.39797,7.4109,1.5923,
18.8,-0.034506,0.22328,0.39581,7.5156,1.6377,
19,-0.034417,0.22116,0.39324,7.6205,1.6829,
19.2,-0.034242,0.21906,0.39027,7.7255,1.7278,
19.4,-0.033983,0.217,0.38692,7.8308,1.7724,
19.6,-0.033642,0.21498,0.38319,7.9363,1.8166,
19.8,-0.033223,0.213,0.37911,8.0421,1.8605,
20,-0.032728,0.21107,0.37471,8.1481,1.904,
20.2,-0.032161,0.20918,0.36999,8.2543,1.9469,
20.4,-0.031526,0.20735,0.36498,8.3608,1.9894,
20.6,-0.030827,0.20558,0.35972,8.4675,2.0314,
20.8,-0.030068,0.20387,0.35421,8.5746,2.0728,
21,-0.029254,0.20222,0.34849,8.6819,2.1136,
21.2,-0.028389,0.20064,0.34258,8.7895,2.1539,
21.4,-0.027477,0.19913,0.33651,8.8973,2.1934,
21.6,-0.026525,0.19768,0.3303,9.0054,2.2324,
21.8,-0.025535,0.1963,0.32398,9.1139,2.2706,
22,-0.024513,0.195,0.31757,9.2225,2.3082,
22.2,-0.023463,0.19377,0.31109,9.3315,2.3451,
22.4,-0.02239,0.19262,0.30457,9.4407,2.3813,
22.6,-0.021298,0.19153,0.29802,9.5502,2.4168,
22.8,-0.02019,0.19053,0.29148,9.6599,2.4516,
23,-0.01907,0.18959,0.28495,9.7698,2.4857,
23.2,-0.017943,0.18874,0.27845,9.8801,2.5191,
23.4,-0.016811,0.18795,0.27201,9.9905,2.5517,
23.6,-0.015678,0.18724,0.26563,10.1012,2.5837,
23.8,-0.014546,0.18661,0.25934,10.212,2.6149,
24,-0.013419,0.18604,0.25313,10.3231,2.6455,
24.2,-0.012298,0.18555,0.24703,10.4344,2.6754,
24.4,-0.011185,0.18512,0.24105,10.5459,2.7046,
24.6,-0.010083,0.18476,0.23518,10.6575,2.7332,
24.8,-0.008993,0.18447,0.22944,10.7694,2.7611,
25,-0.0079163,0.18425,0.22383,10.8814,2.7884,
25.2,-0.006854,0.18409,0.21836,10.9936,2.8151,
25.4,-0.0058072,0.18399,0.21302,11.1059,2.8412,
25.6,-0.0047763,0.18395,0.20783,11.2183,2.8666,
25.8,-0.0037621,0.18397,0.20278,11.3309,2.8916,
26,-0.0027648,0.18405,0.19787,11.4437,2.9159,
26.2,-0.0017843,0.18418,0.1931,11.5565,2.9397,
26.4,-0.00082085,0.18437,0.18847,11.6695,2.963,
26.6,0.00012599,0.18461,0.18398,11.7825,2.9857,
26.8,0.0010565,0.1849,0.17962,11.8957,3.008,
27,0.0019711,0.18524,0.17539,12.009,3.0298,
27.2,0.0028701,0.18563,0.17128,12.1224,3.0511,
27.4,0.0037536,0.18607,0.1673,12.2359,3.0719,
27.6,0.0046217,0.18655,0.16344,12.3494,3.0923,
27.8,0.0054743,0.18707,0.1597,12.463,3.1123,
28,0.0063112,0.18764,0.15608,12.5767,3.1319,
28.2,0.007132,0.18825,0.15259,12.6905,3.151,
28.4,0.0079363,0.1889,0.14921,12.8044,3.1698,
28.6,0.0087236,0.18958,0.14596,12.9183,3.1882,
28.8,0.0094933,0.1903,0.14284,13.0323,3.2062,
29,0.010245,0.19106,0.13984,13.1463,3.2239,
29.2,0.010977,0.19185,0.13697,13.2604,3.2412,
29.4,0.01169,0.19268,0.13423,13.3745,3.2582,
29.6,0.012382,0.19353,0.13163,13.4887,3.275,
29.8,0.013052,0.19442,0.12916,13.6029,3.2914,
30,0.0137,0.19533,0.12683,13.7172,3.3075,
30.2,0.014324,0.19627,0.12464,13.8315,3.3234,
30.4,0.014925,0.19723,0.12261,13.9458,3.3391,
30.6,0.0155,0.19821,0.12071,14.0602,3.3545,
30.8,0.016049,0.19922,0.11898,14.1746,3.3697,
31,0.016571,0.20024,0.11739,14.289,3.3848,
31.2,0.017065,0.20128,0.11596,14.4035,3.3996,
31.4,0.01753,0.20234,0.11469,14.5179,3.4143,
31.6,0.017966,0.20341,0.11358,14.6324,3.4289,
31.8,0.018371,0.2045,0.11264,14.7469,3.4434,
32,0.018746,0.20559,0.11186,14.8614,3.4577,
32.2,0.019089,0.20669,0.11124,14.976,3.472,
32.4,0.0194,0.2078,0.11079,15.0905,3.4862,
32.6,0.019679,0.20891,0.11051,15.2051,3.5004,
32.8,0.019925,0.21002,0.1104,15.3196,3.5145,
33,0.020138,0.21113,0.11044,15.4342,3.5287,
33.2,0.020318,0.21225,0.11066,15.5487,3.5428,
33.4,0.020464,0.21335,0.11103,15.6633,3.557,
33.6,0.020578,0.21446,0.11157,15.7779,3.5713,
33.8,0.020658,0.21555,0.11227,15.8924,3.5856,
34,0.020705,0.21664,0.11312,16.0069,3.6,
34.2,0.02072,0.21772,0.11412,16.1215,3.6145,
34.4,0.020703,0.21878,0.11527,16.236,3.6291,
34.6,0.020655,0.21984,0.11656,16.3505,3.6439,
34.8,0.020576,0.22087,0.11799,16.465,3.6589,
35,0.020466,0.22189,0.11956,16.5794,3.674,
35.2,0.020333,0.22292,0.12125,16.6939,3.6893,

