"t","u","r","y","em_x","em_y",
0,0.012064,2.0136,1.9533,0,0,
0.2,0.01233,2.0149,1.9533,0.031789,-0.035954,
0.4,0.0126,2.0163,1.9533,0.062459,-0.069127,
0.6,0.012874,2.0177,1.9533,0.092012,-0.099525,
0.8,0.013151,2.019,1.9533,0.12045,-0.12716,
1,0.013431,2.0204,1.9533,0.14779,-0.15204,
1.2,0.013715,2.0219,1.9533,0.17402,-0.17418,
1.4,0.014002,2.0233,1.9533,0.19916,-0.1936,
1.6,0.014292,2.0248,1.9533,0.22321,-0.21034,
1.8,0.014585,2.0262,1.9533,0.24619,-0.2244,
2,0.01488,2.0277,1.9533,0.26812,-0.23583,
2.2,0.015178,2.0292,1.9533,0.28899,-0.24466,
2.4,0.015478,2.0308,1.9534,0.30883,-0.25092,
2.6,0.015779,2.0323,1.9534,0.32765,-0.25466,
2.8,0.016081,2.0339,1.9534,0.34547,-0.2559,
3,0.016385,2.0354,1.9535,0.3623,-0.2547,
3.2,0.016689,2.037,1.9536,0.37817,-0.2511,
3.4,0.016992,2.0386,1.9537,0.39308,-0.24515,
3.6,0.017295,2.0402,1.9538,0.40707,-0.2369,
3.8,0.017597,2.0419,1.9539,0.42014,-0.2264,
4,0.017897,2.0435,1.954,0.43231,-0.2137,
4.2,0.018195,2.0452,1.9542,0.44361,-0.19886,
4.4,0.018489,2.0468,1.9544,0.45406,-0.18192,
4.6,0.018779,2.0485,1.9546,0.46367,-0.16295,
4.8,0.019065,2.0502,1.9549,0.47247,-0.142,
5,0.019346,2.0519,1.9552,0.48047,-0.11913,
5.2,0.01962,2.0536,1.9555,0.48769,-0.094395,
5.4,0.019887,2.0554,1.9559,0.49416,-0.067851,
5.6,0.020146,2.0571,1.9564,0.49988,-0.039555,
5.8,0.020396,2.0588,1.9568,0.50488,-0.0095667,
6,0.020637,2.0606,1.9574,0.50917,0.022059,
6.2,0.020868,2.0623,1.958,0.51278,0.055264,
6.4,0.021086,2.0641,1.9586,0.51571,0.089993,
6.6,0.021293,2.0658,1.9594,0.51798,0.12619,
6.8,0.021486,2.0676,1.9602,0.51961,0.1638,
7,0.021666,2.0694,1.961,0.52061,0.20277,
7.2,0.02183,2.0711,1.962,0.52099,0.24304,
7.4,0.021979,2.0729,1.963,0.52076,0.28456,
7.6,0.022112,2.0746,1.9641,0.51994,0.32729,
7.8,0.022227,2.0764,1.9653,0.51854,0.37116,
8,0.022325,2.0782,1.9665,0.51656,0.41613,
8.2,0.022404,2.0799,1.9679,0.51401,0.46215,
8.4,0.022463,2.0816,1.9693,0.51091,0.50917,
8.6,0.022503,2.0834,1.9709,0.50726,0.55714,
8.8,0.022523,2.0851,1.9725,0.50306,0.60603,
9,0.022523,2.0868,1.9742,0.49833,0.65577,
9.2,0.022501,2.0885,1.976,0.49306,0.70634,
9.4,0.022458,2.0902,1.9779,0.48727,0.75768,
9.6,0.022394,2.0918,1.9799,0.48096,0.80977,
9.8,0.022308,2.0935,1.9819,0.47412,0.86254,
10,0.022201,2.0951,1.9841,0.46677,0.91598,
10.2,0.022072,2.0967,1.9864,0.45891,0.97004,
10.4,0.021922,2.0983,1.9887,0.45054,1.0247,
10.6,0.021751,2.0999,1.9911,0.44166,1.0799,
10.8,0.021559,2.1014,1.9936,0.43228,1.1356,
11,0.021346,2.103,1.9962,0.4224,1.1918,
11.2,0.021113,2.1044,1.9989,0.41202,1.2484,
11.4,0.020861,2.1059,2.0016,0.40113,1.3054,
11.6,0.020589,2.1074,2.0044,0.38976,1.3629,
11.8,0.020299,2.1088,2.0073,0.37788,1.4207,
12,0.019991,2.1101,2.0102,0.36552,1.4788,
12.2,0.019666,2.1115,2.0132,0.35267,1.5373,
12.4,0.019325,2.1128,2.0162,0.33933,1.596,
12.6,0.018968,2.1141,2.0193,0.32551,1.655,
12.8,0.018597,2.1154,2.0224,0.3112,1.7142,
13,0.018212,2.1166,2.0255,0.29642,1.7737,
13.2,0.017814,2.1178,2.0287,0.28117,1.8333,
13.4,0.017405,2.1189,2.0319,0.26544,1.8931,
13.6,0.016984,2.12,2.0351,0.24925,1.9531,
13.8,0.016554,2.1211,2.0383,0.2326,2.0132,
14,0.016115,2.1221,2.0416,0.21549,2.0734,
14.2,0.015667,2.1231,2.0448,0.19792,2.1338,
14.4,0.015213,2.1241,2.048,0.17991,2.1942,
14.6,0.014752,2.125,2.0513,0.16146,2.2547,
14.8,0.014287,2.1259,2.0545,0.14257,2.3153,
15,0.013816,2.1268,2.0577,0.12326,2.3759,
15.2,0.013343,2.1276,2.0609,0.10352,2.4365,
15.4,0.012867,2.1284,2.0641,0.083361,2.4972,
15.6,0.012389,2.1291,2.0672,0.062796,2.558,
15.8,0.011911,2.1299,2.0703,0.041828,2.6187,
16,0.011432,2.1305,2.0734,0.020467,2.6794,
16.2,0.010953,2.1312,2.0764,-0.0012826,2.7401,
16.4,0.010476,2.1318,2.0794,-0.023411,2.8008,
16.6,0.01,2.1323,2.0823,-0.045911,2.8615,
16.8,0.009527,2.1329,2.0852,-0.068775,2.9222,
17,0.0090566,2.1334,2.0881,-0.091993,2.9828,
17.2,0.0085899,2.1339,2.0909,-0.11556,3.0434,
17.4,0.0081271,2.1343,2.0937,-0.13946,3.104,
17.6,0.0076685,2.1347,2.0964,-0.1637,3.1645,
17.8,0.0072149,2.1351,2.099,-0.18826,3.225,
18,0.0067661,2.1354,2.1016,-0.21313,3.2854,
18.2,0.0063229,2.1357,2.1041,-0.23831,3.3458,
18.4,0.0058852,2.136,2.1066,-0.26378,3.4061,
18.6,0.0054537,2.1363,2.109,-0.28955,3.4664,
18.8,0.0050279,2.1365,2.1114,-0.31559,3.5266,
19,0.0046083,2.1367,2.1137,-0.34191,3.5867,
19.2,0.0041953,2.1369,2.1159,-0.36849,3.6468,
19.4,0.0037887,2.137,2.1181,-0.39533,3.7068,
19.6,0.0033885,2.1371,2.1202,-0.42242,3.7668,
19.8,0.002995,2.1372,2.1223,-0.44976,3.8267,
20,0.002608,2.1373,2.1243,-0.47732,3.8865,
20.2,0.0022275,2.1374,2.1262,-0.50511,3.9463,
20.4,0.0018537,2.1374,2.1281,-0.53313,4.006,
20.6,0.0014864,2.1374,2.13,-0.56135,4.0656,
20.8,0.0011254,2.1374,2.1318,-0.58978,4.1252,
21,0.00077058,2.1374,2.1335,-0.61841,4.1847,
21.2,0.00042187,2.1373,2.1352,-0.64724,4.2442,
21.4,7.9054e-05,2.1372,2.1368,-0.67625,4.3036,
21.6,-0.00025748,2.1371,2.1384,-0.70544,4.3629,
21.8,-0.00058863,2.137,2.14,-0.7348,4.4222,
22,-0.00091417,2.1369,2.1414,-0.76434,4.4814,
22.2,-0.0012344,2.1367,2.1429,-0.79403,4.5406,
