"t","u","r","y","em_x","em_y",
0,-0.095046,0.045156,0.52039,0,0,
0.2,-0.094623,0.047275,0.52039,-0.032811,-0.022692,
0.4,-0.094226,0.049257,0.52038,-0.063021,-0.043893,
0.6,-0.093854,0.051101,0.52037,-0.090636,-0.063607,
0.8,-0.093505,0.05281,0.52034,-0.11566,-0.081838,
1,-0.093176,0.054382,0.52026,-0.13812,-0.098595,
1.2,-0.092862,0.05582,0.52013,-0.15801,-0.11389,
1.4,-0.092559,0.057125,0.51992,-0.17536,-0.12773,
1.6,-0.09226,0.058297,0.5196,-0.19019,-0.14013,
1.8,-0.09196,0.059338,0.51914,-0.20252,-0.15111,
2,-0.091651,0.060252,0.51851,-0.21237,-0.1607,
2.2,-0.091327,0.061039,0.51767,-0.21978,-0.16891,
2.4,-0.090979,0.061703,0.5166,-0.22477,-0.17578,
2.6,-0.090598,0.062247,0.51524,-0.22736,-0.18135,
2.8,-0.090178,0.062674,0.51356,-0.22759,-0.18564,
3,-0.089708,0.06299,0.51153,-0.2255,-0.1887,
3.2,-0.08918,0.063197,0.5091,-0.22109,-0.19057,
3.4,-0.088585,0.063302,0.50623,-0.21442,-0.19132,
3.6,-0.087914,0.06331,0.50288,-0.2055,-0.19099,
3.8,-0.08716,0.063226,0.49903,-0.19437,-0.18966,
4,-0.086314,0.063058,0.49463,-0.18105,-0.18737,
4.2,-0.085368,0.062813,0.48965,-0.16557,-0.18422,
4.4,-0.084316,0.062498,0.48408,-0.14795,-0.18027,
4.6,-0.083151,0.062121,0.47788,-0.12822,-0.17561,
4.8,-0.081868,0.061691,0.47103,-0.10641,-0.17032,
5,-0.080463,0.061217,0.46353,-0.082529,-0.1645,
5.2,-0.078932,0.060708,0.45537,-0.056614,-0.15823,
5.4,-0.077273,0.060174,0.44654,-0.028684,-0.15162,
5.6,-0.075486,0.059625,0.43705,0.001236,-0.14477,
5.8,-0.07357,0.05907,0.42692,0.033122,-0.13778,
6,-0.071527,0.058521,0.41616,0.066949,-0.13075,
6.2,-0.069361,0.057986,0.40479,0.10269,-0.12379,
6.4,-0.067074,0.057477,0.39285,0.14031,-0.11699,
6.6,-0.064673,0.057004,0.38037,0.17979,-0.11047,
6.8,-0.062164,0.056576,0.3674,0.22109,-0.10432,
7,-0.059555,0.056203,0.35398,0.26417,-0.09864,
7.2,-0.056853,0.055894,0.34016,0.30899,-0.093524,
7.4,-0.054068,0.055658,0.326,0.35552,-0.089061,
7.6,-0.05121,0.055504,0.31155,0.40371,-0.085337,
7.8,-0.048289,0.055438,0.29688,0.45351,-0.082429,
8,-0.045314,0.055468,0.28204,0.50487,-0.08041,
8.2,-0.042298,0.055601,0.26709,0.55775,-0.079346,
8.4,-0.03925,0.055841,0.25209,0.61208,-0.079295,
8.6,-0.036181,0.056194,0.2371,0.66781,-0.080308,
8.8,-0.033101,0.056664,0.22217,0.7249,-0.082431,
9,-0.030018,0.057253,0.20735,0.78327,-0.085698,
9.2,-0.026943,0.057966,0.19268,0.84287,-0.09014,
9.4,-0.023883,0.058804,0.17822,0.90365,-0.095778,
9.6,-0.020846,0.059768,0.164,0.96554,-0.10263,
9.8,-0.017837,0.060859,0.15004,1.0285,-0.1107,
10,-0.014863,0.062076,0.13639,1.0924,-0.12,
10.2,-0.011927,0.063421,0.12306,1.1573,-0.13053,
10.4,-0.0090342,0.064891,0.11006,1.2231,-0.14227,
10.6,-0.006186,0.066486,0.097416,1.2898,-0.15522,
10.8,-0.003384,0.068204,0.085124,1.3572,-0.16937,
11,-0.00062879,0.070044,0.073188,1.4254,-0.18469,
11.2,0.0020801,0.072003,0.061602,1.4943,-0.20118,
11.4,0.0047439,0.074079,0.050359,1.5639,-0.21881,
11.6,0.0073633,0.07627,0.039454,1.634,-0.23757,
11.8,0.0099382,0.078574,0.028883,1.7048,-0.25742,
12,0.012468,0.080989,0.018651,1.7761,-0.27836,
12.2,0.014949,0.083512,0.0087663,1.8479,-0.30035,
12.4,0.01738,0.086139,-0.00076041,1.9202,-0.32336,
12.6,0.019756,0.088868,-0.0099128,1.9929,-0.34737,
12.8,0.022073,0.091696,-0.018671,2.066,-0.37235,
13,0.024327,0.094619,-0.027014,2.1395,-0.39825,
13.2,0.026509,0.097632,-0.034915,2.2134,-0.42504,
13.4,0.028616,0.10073,-0.042348,2.2876,-0.45266,
13.6,0.030639,0.10391,-0.049282,2.3621,-0.48109,
13.8,0.032572,0.10717,-0.055688,2.4369,-0.51025,
14,0.034406,0.1105,-0.061535,2.512,-0.5401,
14.2,0.036136,0.11389,-0.066791,2.5874,-0.57058,
14.4,0.037753,0.11734,-0.071426,2.663,-0.60162,
14.6,0.039251,0.12084,-0.075411,2.7388,-0.63315,
14.8,0.040621,0.12439,-0.078718,2.8149,-0.6651,
15,0.041858,0.12797,-0.081321,2.8912,-0.6974,
15.2,0.042956,0.13158,-0.0832,2.9677,-0.72996,
15.4,0.04391,0.13521,-0.084335,3.0444,-0.76271,
15.6,0.044714,0.13886,-0.084712,3.1213,-0.79556,
15.8,0.045365,0.14251,-0.084321,3.1984,-0.82843,
16,0.045861,0.14615,-0.083157,3.2757,-0.86123,
16.2,0.0462,0.14978,-0.08122,3.3532,-0.89387,
16.4,0.046381,0.15339,-0.078516,3.4309,-0.92626,
16.6,0.046404,0.15696,-0.075055,3.5088,-0.95832,
16.8,0.046271,0.1605,-0.070854,3.5869,-0.98997,
17,0.045984,0.16399,-0.065934,3.6652,-1.0211,
17.2,0.045548,0.16742,-0.060323,3.7436,-1.0517,
17.4,0.044967,0.17079,-0.054051,3.8223,-1.0816,
17.6,0.044247,0.17408,-0.047154,3.901,-1.1107,
17.8,0.043394,0.1773,-0.039672,3.98,-1.1391,
18,0.042415,0.18043,-0.031649,4.0591,-1.1666,
18.2,0.041319,0.18347,-0.02313,4.1383,-1.1931,
