"t","u","r","y","em_x","em_y",
0,-0.075829,-2.7063,-2.3271,0,0,
0.2,-0.075205,-2.7032,-2.3271,0.0081499,0.038204,
0.4,-0.074603,-2.7002,-2.3271,0.014243,0.074228,
0.6,-0.074021,-2.6973,-2.3272,0.018282,0.10808,
0.8,-0.073459,-2.6945,-2.3272,0.020275,0.13976,
1,-0.072914,-2.6918,-2.3272,0.020232,0.16928,
1.2,-0.072384,-2.6892,-2.3273,0.018163,0.19665,
1.4,-0.071865,-2.6868,-2.3274,0.014084,0.2219,
1.6,-0.071355,-2.6844,-2.3276,0.0080087,0.24504,
1.8,-0.070849,-2.6822,-2.3279,-4.3502e-05,0.2661,
2,-0.070344,-2.68,-2.3283,-0.010054,0.28509,
2.2,-0.069834,-2.678,-2.3288,-0.022001,0.30206,
2.4,-0.069317,-2.676,-2.3294,-0.035865,0.31703,
2.6,-0.068786,-2.6742,-2.3303,-0.051623,0.33004,
2.8,-0.068238,-2.6724,-2.3312,-0.069251,0.34112,
3,-0.067666,-2.6708,-2.3324,-0.088729,0.35033,
3.2,-0.067068,-2.6692,-2.3339,-0.11003,0.35771,
3.4,-0.066437,-2.6677,-2.3355,-0.13314,0.3633,
3.6,-0.065769,-2.6663,-2.3375,-0.15803,0.36715,
3.8,-0.065059,-2.665,-2.3397,-0.18468,0.36934,
4,-0.064304,-2.6638,-2.3422,-0.21306,0.3699,
4.2,-0.063498,-2.6626,-2.3451,-0.24317,0.36891,
4.4,-0.062639,-2.6615,-2.3483,-0.27499,0.36642,
4.6,-0.061723,-2.6604,-2.3518,-0.30849,0.36251,
4.8,-0.060747,-2.6594,-2.3557,-0.34365,0.35723,
5,-0.059708,-2.6584,-2.3599,-0.38047,0.35067,
5.2,-0.058605,-2.6575,-2.3645,-0.41893,0.34289,
5.4,-0.057436,-2.6566,-2.3695,-0.45902,0.33397,
5.6,-0.056201,-2.6558,-2.3748,-0.50072,0.32398,
5.8,-0.054898,-2.6549,-2.3805,-0.54402,0.313,
6,-0.053529,-2.6541,-2.3865,-0.58891,0.3011,
6.2,-0.052095,-2.6533,-2.3929,-0.63537,0.28836,
6.4,-0.050596,-2.6525,-2.3995,-0.68339,0.27485,
6.6,-0.049035,-2.6517,-2.4065,-0.73296,0.26065,
6.8,-0.047415,-2.6509,-2.4138,-0.78407,0.24584,
7,-0.045739,-2.6501,-2.4214,-0.8367,0.23049,
7.2,-0.04401,-2.6492,-2.4292,-0.89083,0.21467,
7.4,-0.042233,-2.6484,-2.4372,-0.94645,0.19844,
7.6,-0.040411,-2.6474,-2.4454,-1.0035,0.18189,
7.8,-0.038549,-2.6465,-2.4538,-1.0621,0.16506,
8,-0.036654,-2.6455,-2.4623,-1.1221,0.14803,
8.2,-0.034728,-2.6445,-2.4708,-1.1834,0.13085,
8.4,-0.032778,-2.6434,-2.4795,-1.2462,0.11357,
8.6,-0.030808,-2.6423,-2.4882,-1.3103,0.096257,
8.8,-0.028825,-2.6411,-2.497,-1.3757,0.078949,
9,-0.026832,-2.6398,-2.5057,-1.4424,0.061694,
9.2,-0.024834,-2.6385,-2.5143,-1.5104,0.044533,
9.4,-0.022837,-2.6371,-2.5229,-1.5797,0.027502,
9.6,-0.020844,-2.6357,-2.5315,-1.6501,0.010636,
9.8,-0.01886,-2.6342,-2.5399,-1.7217,-0.0060361,
10,-0.016888,-2.6326,-2.5482,-1.7944,-0.022487,
10.2,-0.014932,-2.6309,-2.5563,-1.8683,-0.038694,
10.4,-0.012994,-2.6292,-2.5643,-1.9432,-0.054637,
10.6,-0.011077,-2.6274,-2.5721,-2.0191,-0.070298,
10.8,-0.0091826,-2.6256,-2.5797,-2.096,-0.085664,
11,-0.007313,-2.6237,-2.5871,-2.1739,-0.10072,
11.2,-0.0054693,-2.6217,-2.5943,-2.2527,-0.11547,
11.4,-0.0036519,-2.6196,-2.6014,-2.3323,-0.12988,
11.6,-0.0018614,-2.6175,-2.6082,-2.4129,-0.14397,
11.8,-9.7575e-05,-2.6153,-2.6148,-2.4942,-0.15773,
12,0.0016402,-2.613,-2.6212,-2.5763,-0.17114,
12.2,0.0033524,-2.6107,-2.6275,-2.6592,-0.18422,
12.4,0.0050397,-2.6083,-2.6335,-2.7428,-0.19696,
12.6,0.0067021,-2.6059,-2.6394,-2.8271,-0.20936,
12.8,0.0083392,-2.6034,-2.6451,-2.9121,-0.22142,
13,0.0099505,-2.6008,-2.6506,-2.9977,-0.23315,
13.2,0.011535,-2.5982,-2.6559,-3.084,-0.24454,
13.4,0.01309,-2.5955,-2.661,-3.1708,-0.2556,
13.6,0.014615,-2.5928,-2.6659,-3.2581,-0.26635,
13.8,0.016106,-2.59,-2.6706,-3.3461,-0.27678,
14,0.017563,-2.5872,-2.675,-3.4345,-0.28691,
14.2,0.018982,-2.5843,-2.6792,-3.5234,-0.29675,
14.4,0.02036,-2.5814,-2.6832,-3.6127,-0.30631,
14.6,0.021694,-2.5784,-2.6869,-3.7025,-0.31562,
14.8,0.022981,-2.5754,-2.6903,-3.7927,-0.32468,
15,0.024217,-2.5724,-2.6935,-3.8833,-0.33353,
15.2,0.025399,-2.5693,-2.6963,-3.9742,-0.34218,
15.4,0.026523,-2.5662,-2.6988,-4.0654,-0.35066,
15.6,0.027586,-2.5631,-2.701,-4.157,-0.35899,
15.8,0.028585,-2.5599,-2.7028,-4.2488,-0.3672,
16,0.029515,-2.5567,-2.7043,-4.3409,-0.37533,
16.2,0.030375,-2.5535,-2.7054,-4.4332,-0.38341,
16.4,0.03116,-2.5503,-2.7061,-4.5257,-0.39147,
16.6,0.031869,-2.5471,-2.7064,-4.6184,-0.39954,
16.8,0.032498,-2.5439,-2.7064,-4.7112,-0.40767,
17,0.033047,-2.5407,-2.7059,-4.8042,-0.41589,
17.2,0.033512,-2.5375,-2.705,-4.8972,-0.42423,
17.4,0.033892,-2.5343,-2.7037,-4.9903,-0.43275,
17.6,0.034188,-2.5311,-2.702,-5.0835,-0.44147,
17.8,0.034397,-2.5279,-2.6999,-5.1767,-0.45044,
18,0.034521,-2.5248,-2.6974,-5.2699,-0.4597,
18.2,0.034559,-2.5217,-2.6944,-5.363,-0.46928,
18.4,0.034512,-2.5186,-2.6911,-5.4561,-0.47923,
18.6,0.034382,-2.5155,-2.6874,-5.5491,-0.48958,
18.8,0.03417,-2.5125,-2.6834,-5.642,-0.50036,
19,0.033878,-2.5096,-2.679,-5.7347,-0.51162,
19.2,0.033509,-2.5067,-2.6742,-5.8273,-0.52338,
19.4,0.033065,-2.5039,-2.6692,-5.9197,-0.53567,
19.6,0.03255,-2.5011,-2.6638,-6.012,-0.54853,
19.8,0.031968,-2.4984,-2.6582,-6.1039,-0.56198,
20,0.031321,-2.4957,-2.6523,-6.1957,-0.57604,
20.2,0.030615,-2.4931,-2.6462,-6.2872,-0.59074,
20.4,0.029853,-2.4906,-2.6399,-6.3784,-0.60609,
20.6,0.029038,-2.4882,-2.6334,-6.4693,-0.62212,
20.8,0.028178,-2.4858,-2.6267,-6.5599,-0.63883,
21,0.027274,-2.4835,-2.6199,-6.6501,-0.65623,
21.2,0.026332,-2.4813,-2.613,-6.74,-0.67435,
21.4,0.025357,-2.4792,-2.606,-6.8296,-0.69317,
21.6,0.024352,-2.4772,-2.5989,-6.9187,-0.71272,
21.8,0.023322,-2.4752,-2.5918,-7.0075,-0.73298,
22,0.022271,-2.4733,-2.5847,-7.0959,-0.75396,
22.2,0.021203,-2.4715,-2.5776,-7.1839,-0.77565,
22.4,0.020122,-2.4698,-2.5704,-7.2715,-0.79806,
22.6,0.019031,-2.4682,-2.5634,-7.3587,-0.82117,
22.8,0.017935,-2.4667,-2.5563,-7.4455,-0.84497,
23,0.016836,-2.4652,-2.5494,-7.5318,-0.86947,
23.2,0.015737,-2.4638,-2.5425,-7.6178,-0.89464,
23.4,0.01464,-2.4625,-2.5357,-7.7033,-0.92047,
23.6,0.01355,-2.4613,-2.529,-7.7884,-0.94696,
23.8,0.012467,-2.4601,-2.5225,-7.873,-0.97408,
24,0.011394,-2.4591,-2.516,-7.9573,-1.0018,
24.2,0.010332,-2.4581,-2.5097,-8.0412,-1.0302,
24.4,0.0092832,-2.4572,-2.5036,-8.1246,-1.0591,
24.6,0.0082488,-2.4563,-2.4976,-8.2077,-1.0886,
24.8,0.0072295,-2.4555,-2.4917,-8.2903,-1.1187,
25,0.0062265,-2.4548,-2.4859,-8.3726,-1.1494,
25.2,0.0052405,-2.4542,-2.4804,-8.4545,-1.1805,
25.4,0.0042722,-2.4536,-2.4749,-8.536,-1.2122,
25.6,0.0033213,-2.4531,-2.4697,-8.6171,-1.2443,
25.8,0.0023885,-2.4526,-2.4645,-8.6979,-1.277,
26,0.0014737,-2.4522,-2.4596,-8.7783,-1.3101,
26.2,0.00057632,-2.4518,-2.4547,-8.8584,-1.3436,
