"t","u","r","y","em_x","em_y",
0,-0.014804,0.77408,0.84809,0,0,
0.2,-0.014481,0.77569,0.84809,0.0067384,-0.015994,
0.4,-0.014162,0.77728,0.84809,0.015459,-0.029739,
0.6,-0.013848,0.77885,0.84809,0.026159,-0.041241,
0.8,-0.013538,0.7804,0.84809,0.038831,-0.050506,
1,-0.013233,0.78193,0.84809,0.053465,-0.057546,
1.2,-0.012931,0.78343,0.84809,0.070051,-0.062373,
1.4,-0.012634,0.78492,0.84808,0.088573,-0.065005,
1.6,-0.01234,0.78638,0.84808,0.10902,-0.065459,
1.8,-0.01205,0.78782,0.84807,0.13136,-0.063758,
2,-0.011764,0.78924,0.84806,0.15558,-0.059927,
2.2,-0.011481,0.79064,0.84804,0.18166,-0.053991,
2.4,-0.011202,0.79201,0.84802,0.20957,-0.04598,
2.6,-0.010925,0.79337,0.848,0.23928,-0.035925,
2.8,-0.010652,0.79471,0.84797,0.27077,-0.023859,
3,-0.010381,0.79603,0.84794,0.304,-0.0098174,
3.2,-0.010113,0.79733,0.8479,0.33895,0.0061628,
3.4,-0.0098482,0.79861,0.84785,0.37557,0.024043,
3.6,-0.0095854,0.79988,0.8478,0.41384,0.043784,
3.8,-0.009325,0.80112,0.84775,0.45372,0.065345,
4,-0.0090667,0.80235,0.84769,0.49517,0.088683,
4.2,-0.0088106,0.80357,0.84762,0.53816,0.11375,
4.4,-0.0085564,0.80476,0.84754,0.58264,0.14052,
4.6,-0.0083042,0.80594,0.84746,0.62858,0.16893,
4.8,-0.0080537,0.80711,0.84738,0.67594,0.19893,
5,-0.0078051,0.80826,0.84729,0.72469,0.2305,
5.2,-0.007558,0.8094,0.84719,0.77478,0.26357,
5.4,-0.0073126,0.81052,0.84708,0.82617,0.29811,
5.6,-0.0070688,0.81163,0.84697,0.87882,0.33407,
5.8,-0.0068265,0.81273,0.84686,0.9327,0.37141,
6,-0.0065856,0.81381,0.84674,0.98777,0.41007,
6.2,-0.0063462,0.81489,0.84662,1.044,0.45002,
6.4,-0.0061081,0.81595,0.84649,1.1013,0.49121,
6.6,-0.0058715,0.817,0.84636,1.1597,0.53359,
6.8,-0.0056362,0.81805,0.84623,1.2191,0.57714,
7,-0.0054023,0.81908,0.84609,1.2796,0.62179,
7.2,-0.0051696,0.8201,0.84595,1.341,0.66752,
7.4,-0.0049383,0.82112,0.84581,1.4033,0.71427,
7.6,-0.0047084,0.82212,0.84566,1.4665,0.76202,
7.8,-0.0044797,0.82312,0.84552,1.5306,0.81072,
8,-0.0042525,0.82411,0.84537,1.5955,0.86034,
8.2,-0.0040264,0.8251,0.84523,1.6612,0.91083,
8.4,-0.0038018,0.82607,0.84508,1.7277,0.96217,
8.6,-0.0035785,0.82704,0.84494,1.7949,1.0143,
8.8,-0.0033565,0.82801,0.84479,1.8628,1.0672,
9,-0.0031359,0.82897,0.84465,1.9314,1.1209,
9.2,-0.0029166,0.82992,0.8445,2.0007,1.1753,
9.4,-0.0026986,0.83087,0.84436,2.0705,1.2303,
9.6,-0.002482,0.83181,0.84422,2.141,1.2861,
9.8,-0.0022667,0.83275,0.84409,2.212,1.3424,
10,-0.0020527,0.83369,0.84395,2.2836,1.3993,
10.2,-0.0018401,0.83462,0.84382,2.3557,1.4568,
10.4,-0.0016287,0.83555,0.84369,2.4283,1.5148,
10.6,-0.0014186,0.83647,0.84356,2.5014,1.5734,
10.8,-0.0012098,0.83739,0.84344,2.575,1.6325,
11,-0.0010023,0.83831,0.84332,2.6489,1.692,
11.2,-0.00079607,0.83922,0.8432,2.7234,1.752,
11.4,-0.00059098,0.84013,0.84309,2.7982,1.8124,
11.6,-0.00038699,0.84104,0.84298,2.8733,1.8732,
11.8,-0.00018416,0.84195,0.84287,2.9489,1.9344,
12,1.7497e-05,0.84285,0.84276,3.0248,1.996,
12.2,0.00021802,0.84375,0.84266,3.101,2.058,
12.4,0.00041774,0.84465,0.84256,3.1776,2.1203,
12.6,0.00061632,0.84555,0.84247,3.2544,2.1829,
12.8,0.00081396,0.84644,0.84237,3.3316,2.2458,
13,0.0010108,0.84734,0.84228,3.409,2.309,
13.2,0.0012066,0.84823,0.8422,3.4866,2.3725,
13.4,0.0014016,0.84912,0.84211,3.5646,2.4362,
13.6,0.0015956,0.85001,0.84203,3.6427,2.5003,
13.8,0.0017887,0.8509,0.84196,3.7211,2.5645,
14,0.0019809,0.85179,0.84188,3.7997,2.629,
14.2,0.0021722,0.85267,0.84181,3.8785,2.6937,
14.4,0.0023624,0.85356,0.84174,3.9576,2.7586,
14.6,0.0025517,0.85444,0.84168,4.0368,2.8237,
14.8,0.0027401,0.85532,0.84162,4.1161,2.889,
15,0.0029272,0.8562,0.84157,4.1957,2.9545,
15.2,0.0031133,0.85708,0.84152,4.2754,3.0201,
15.4,0.0032982,0.85796,0.84147,4.3552,3.0859,
15.6,0.0034819,0.85884,0.84143,4.4352,3.1519,
15.8,0.0036642,0.85972,0.8414,4.5153,3.218,
16,0.0038451,0.8606,0.84137,4.5956,3.2842,
16.2,0.0040248,0.86147,0.84135,4.676,3.3506,
16.4,0.0042028,0.86235,0.84134,4.7565,3.4171,
16.6,0.0043792,0.86322,0.84133,4.8371,3.4838,
16.8,0.0045539,0.8641,0.84133,4.9178,3.5505,
17,0.004727,0.86497,0.84133,4.9987,3.6174,
17.2,0.004898,0.86584,0.84135,5.0796,3.6843,
17.4,0.0050673,0.86671,0.84137,5.1606,3.7514,
17.6,0.0052344,0.86758,0.84141,5.2417,3.8186,
17.8,0.0053994,0.86845,0.84145,5.3228,3.8858,
18,0.0055621,0.86931,0.8415,5.4041,3.9532,
18.2,0.0057225,0.87018,0.84157,5.4854,4.0206,
18.4,0.0058804,0.87104,0.84164,5.5667,4.0881,
18.6,0.0060358,0.87191,0.84173,5.6482,4.1557,
18.8,0.0061886,0.87277,0.84182,5.7296,4.2234,
19,0.0063385,0.87363,0.84193,5.8112,4.2912,
19.2,0.0064855,0.87448,0.84206,5.8927,4.359,
19.4,0.0066296,0.87534,0.84219,5.9744,4.4269,
19.6,0.0067707,0.87619,0.84234,6.056,4.4948,
19.8,0.0069085,0.87704,0.8425,6.1377,4.5629,
20,0.007043,0.87789,0.84268,6.2194,4.6309,
20.2,0.0071742,0.87874,0.84287,6.3012,4.6991,
20.4,0.0073017,0.87958,0.84307,6.383,4.7673,
20.6,0.0074258,0.88042,0.84329,6.4648,4.8356,
20.8,0.0075463,0.88126,0.84353,6.5466,4.9039,
21,0.0076628,0.8821,0.84378,6.6284,4.9723,
21.2,0.0077757,0.88293,0.84405,6.7103,5.0408,
21.4,0.0078843,0.88376,0.84433,6.7921,5.1093,
21.6,0.0079891,0.88458,0.84463,6.874,5.1778,
21.8,0.0080897,0.8854,0.84495,6.9559,5.2465,
22,0.008186,0.88622,0.84529,7.0377,5.3151,
22.2,0.0082783,0.88703,0.84564,7.1196,5.3839,
22.4,0.0083661,0.88784,0.84601,7.2014,5.4527,
22.6,0.0084495,0.88864,0.84639,7.2833,5.5215,
22.8,0.0085284,0.88944,0.8468,7.3651,5.5904,
23,0.0086029,0.89023,0.84722,7.4469,5.6594,
23.2,0.0086729,0.89102,0.84766,7.5287,5.7284,
23.4,0.0087383,0.89181,0.84812,7.6105,5.7974,
23.6,0.0087992,0.89259,0.84859,7.6922,5.8665,
23.8,0.0088552,0.89336,0.84908,7.774,5.9357,
24,0.0089067,0.89413,0.84959,7.8557,6.005,
24.2,0.0089533,0.89489,0.85012,7.9374,6.0742,
24.4,0.0089953,0.89564,0.85066,8.019,6.1436,
24.6,0.0090328,0.89639,0.85122,8.1006,6.213,
24.8,0.0090657,0.89713,0.8518,8.1822,6.2825,
25,0.0090934,0.89786,0.8524,8.2637,6.352,
25.2,0.0091168,0.89859,0.85301,8.3452,6.4216,
25.4,0.0091355,0.89931,0.85363,8.4267,6.4912,
25.6,0.0091494,0.90002,0.85427,8.5081,6.5609,
25.8,0.0091589,0.90073,0.85493,8.5895,6.6307,
26,0.0091638,0.90142,0.85561,8.6708,6.7005,
26.2,0.0091641,0.90211,0.85629,8.752,6.7704,
26.4,0.00916,0.90279,0.85699,8.8333,6.8403,
26.6,0.0091514,0.90347,0.85771,8.9144,6.9103,
26.8,0.0091385,0.90413,0.85844,8.9955,6.9804,
27,0.0091211,0.90479,0.85918,9.0766,7.0506,
27.2,0.0090999,0.90544,0.85994,9.1576,7.1208,
27.4,0.0090743,0.90607,0.8607,9.2385,7.191,
27.6,0.0090445,0.9067,0.86148,9.3194,7.2614,
27.8,0.0090108,0.90732,0.86227,9.4002,7.3318,
28,0.0089734,0.90793,0.86307,9.4809,7.4022,
28.2,0.0089319,0.90854,0.86388,9.5616,7.4728,
28.4,0.0088867,0.90913,0.86469,9.6422,7.5434,
28.6,0.0088381,0.90971,0.86552,9.7227,7.614,
28.8,0.0087856,0.91028,0.86636,9.8032,7.6848,
29,0.00873,0.91085,0.8672,9.8836,7.7556,
29.2,0.008671,0.9114,0.86805,9.964,7.8264,
29.4,0.0086087,0.91194,0.8689,10.0442,7.8974,
29.6,0.0085434,0.91248,0.86976,10.1244,7.9684,
29.8,0.008475,0.913,0.87063,10.2045,8.0394,
30,0.0084039,0.91352,0.8715,10.2846,8.1106,
30.2,0.0083299,0.91402,0.87237,10.3646,8.1818,
30.4,0.0082533,0.91451,0.87325,10.4445,8.2531,
30.6,0.0081741,0.91499,0.87412,10.5243,8.3244,
30.8,0.0080925,0.91547,0.87501,10.604,8.3958,
31,0.0080088,0.91593,0.87589,10.6837,8.4673,
31.2,0.0079226,0.91638,0.87677,10.7633,8.5389,
31.4,0.0078343,0.91682,0.87765,10.8428,8.6105,
31.6,0.0077443,0.91726,0.87854,10.9223,8.6822,
31.8,0.0076524,0.91768,0.87942,11.0017,8.7539,
32,0.0075586,0.91809,0.8803,11.0809,8.8258,
32.2,0.0074632,0.91849,0.88118,11.1602,8.8977,
32.4,0.0073666,0.91888,0.88205,11.2393,8.9696,
32.6,0.0072682,0.91926,0.88292,11.3184,9.0416,
32.8,0.0071688,0.91963,0.88379,11.3974,9.1137,
33,0.007068,0.92,0.88466,11.4763,9.1859,
33.2,0.0069662,0.92035,0.88551,11.5551,9.2581,
33.4,0.0068636,0.92069,0.88637,11.6339,9.3304,
33.6,0.0067599,0.92102,0.88722,11.7126,9.4027,
33.8,0.0066554,0.92134,0.88806,11.7912,9.4751,
34,0.0065502,0.92165,0.8889,11.8697,9.5476,
34.2,0.0064447,0.92195,0.88973,11.9482,9.6202,
34.4,0.0063384,0.92224,0.89055,12.0266,9.6927,
34.6,0.0062317,0.92253,0.89137,12.1049,9.7654,
34.8,0.0061248,0.9228,0.89218,12.1831,9.8381,
35,0.0060177,0.92306,0.89298,12.2613,9.9109,
35.2,0.0059101,0.92332,0.89377,12.3394,9.9837,
35.4,0.005803,0.92357,0.89455,12.4175,10.0566,
35.6,0.0056951,0.9238,0.89532,12.4954,10.1296,
35.8,0.005588,0.92403,0.89609,12.5733,10.2026,
36,0.0054806,0.92425,0.89684,12.6511,10.2756,
36.2,0.0053736,0.92446,0.89759,12.7289,10.3488,
36.4,0.0052667,0.92466,0.89833,12.8066,10.4219,
36.6,0.0051601,0.92485,0.89905,12.8842,10.4952,
36.8,0.0050541,0.92504,0.89977,12.9618,10.5684,
37,0.0049481,0.92521,0.90047,13.0393,10.6418,
37.2,0.004843,0.92538,0.90117,13.1167,10.7151,
37.4,0.0047383,0.92554,0.90185,13.1941,10.7886,
37.6,0.0046342,0.92569,0.90252,13.2714,10.862,
37.8,0.0045305,0.92584,0.90319,13.3487,10.9356,
38,0.0044277,0.92598,0.90384,13.4259,11.0091,
38.2,0.0043255,0.92611,0.90448,13.503,11.0828,
38.4,0.0042241,0.92623,0.90511,13.5801,11.1564,
38.6,0.0041233,0.92634,0.90573,13.6571,11.2301,
38.8,0.0040232,0.92645,0.90633,13.7341,11.3039,
39,0.0039244,0.92655,0.90693,13.811,11.3777,
39.2,0.003826,0.92665,0.90752,13.8879,11.4515,
39.4,0.0037287,0.92673,0.90809,13.9647,11.5254,
39.6,0.0036321,0.92681,0.90865,14.0415,11.5994,
39.8,0.0035367,0.92689,0.9092,14.1182,11.6733,
40,0.003442,0.92696,0.90975,14.1948,11.7473,
40.2,0.0033481,0.92702,0.91028,14.2714,11.8214,
40.4,0.0032555,0.92707,0.9108,14.348,11.8954,
40.6,0.0031637,0.92712,0.9113,14.4245,11.9696,
40.8,0.0030731,0.92717,0.9118,14.501,12.0437,
41,0.0029833,0.92721,0.91229,14.5774,12.1179,
41.2,0.0028947,0.92724,0.91276,14.6538,12.1921,
41.4,0.002807,0.92727,0.91323,14.7301,12.2664,
41.6,0.0027202,0.92729,0.91369,14.8064,12.3406,
41.8,0.0026345,0.9273,0.91413,14.8827,12.415,
42,0.0025498,0.92732,0.91457,14.9589,12.4893,
42.2,0.0024662,0.92732,0.91499,15.0351,12.5637,
42.4,0.0023835,0.92732,0.91541,15.1112,12.6381,
42.6,0.0023017,0.92732,0.91581,15.1873,12.7125,
42.8,0.0022212,0.92731,0.91621,15.2634,12.787,
43,0.0021415,0.9273,0.91659,15.3394,12.8615,
43.2,0.0020629,0.92728,0.91697,15.4154,12.936,
43.4,0.0019855,0.92726,0.91734,15.4914,13.0106,
43.6,0.0019089,0.92724,0.91769,15.5673,13.0851,
43.8,0.0018332,0.92721,0.91804,15.6432,13.1597,
44,0.0017586,0.92718,0.91838,15.7191,13.2344,
44.2,0.0016848,0.92714,0.91871,15.7949,13.309,
44.4,0.0016122,0.9271,0.91904,15.8707,13.3837,
44.6,0.0015404,0.92705,0.91935,15.9465,13.4584,
44.8,0.0014696,0.92701,0.91966,16.0222,13.5331,
45,0.0013995,0.92695,0.91996,16.0979,13.6078,
45.2,0.0013306,0.9269,0.92025,16.1736,13.6826,
45.4,0.0012626,0.92684,0.92053,16.2493,13.7574,
45.6,0.0011952,0.92678,0.9208,16.3249,13.8321,
45.8,0.001129,0.92671,0.92107,16.4005,13.907,
46,0.0010634,0.92665,0.92133,16.4761,13.9818,
46.2,0.00099885,0.92658,0.92158,16.5517,14.0566,
46.4,0.00093489,0.9265,0.92183,16.6272,14.1315,
46.6,0.00087186,0.92643,0.92207,16.7027,14.2064,
46.8,0.00080981,0.92635,0.9223,16.7782,14.2813,
47,0.00074815,0.92626,0.92252,16.8537,14.3562,
47.2,0.00068773,0.92618,0.92274,16.9292,14.4311,
47.4,0.00062784,0.92609,0.92296,17.0046,14.5061,
47.6,0.00056853,0.926,0.92316,17.08,14.5811,
47.8,0.00051009,0.92591,0.92336,17.1554,14.656,
48,0.00045249,0.92582,0.92356,17.2308,14.731,
48.2,0.00039529,0.92572,0.92375,17.3062,14.806,
48.4,0.00033891,0.92563,0.92393,17.3815,14.881,
48.6,0.00028324,0.92553,0.92411,17.4569,14.9561,
48.8,0.00022809,0.92542,0.92428,17.5322,15.0311,
49,0.00017373,0.92532,0.92445,17.6075,15.1062,
49.2,0.00011991,0.92521,0.92461,17.6828,15.1812,
49.4,6.6691e-05,0.9251,0.92477,17.758,15.2563,
49.6,1.4037e-05,0.925,0.92492,17.8333,15.3314,
49.8,-3.8268e-05,0.92488,0.92507,17.9085,15.4065,
50,-8.9657e-05,0.92477,0.92522,17.9837,15.4816,
50.2,-0.00014088,0.92465,0.92536,18.059,15.5567,
50.4,-0.00019115,0.92454,0.9255,18.1342,15.6319,
50.6,-0.00024124,0.92442,0.92563,18.2093,15.707,
50.8,-0.00029093,0.9243,0.92576,18.2845,15.7821,
51,-0.00033987,0.92418,0.92588,18.3597,15.8573,
51.2,-0.00038862,0.92406,0.926,18.4348,15.9325,
51.4,-0.00043676,0.92393,0.92612,18.51,16.0076,
51.6,-0.00048453,0.92381,0.92623,18.5851,16.0828,
51.8,-0.00053174,0.92368,0.92634,18.6602,16.158,
52,-0.0005786,0.92356,0.92645,18.7353,16.2332,
52.2,-0.00062494,0.92343,0.92655,18.8104,16.3084,
