"t","u","r","y","em_x","em_y",
0,-0.090811,0.12197,0.57602,0,0,
0.2,-0.090756,0.12224,0.57602,0.018885,-0.00045997,
0.4,-0.090727,0.12238,0.57602,0.040284,0.00071284,
0.6,-0.090722,0.1224,0.57601,0.064193,0.0035151,
0.8,-0.090739,0.12228,0.57597,0.090601,0.0079412,
1,-0.090775,0.12203,0.57591,0.1195,0.013983,
1.2,-0.090826,0.12165,0.57578,0.15087,0.02163,
1.4,-0.090886,0.12115,0.57558,0.1847,0.030869,
1.6,-0.090952,0.12052,0.57528,0.22097,0.041683,
1.8,-0.091015,0.11976,0.57484,0.25965,0.054053,
2,-0.09107,0.11888,0.57423,0.30073,0.067957,
2.2,-0.091109,0.11788,0.57342,0.34417,0.083367,
2.4,-0.091123,0.11676,0.57237,0.38996,0.10025,
2.6,-0.091103,0.11552,0.57104,0.43805,0.11858,
2.8,-0.091042,0.11418,0.56939,0.48844,0.13831,
3,-0.090929,0.11273,0.56737,0.54108,0.1594,
3.2,-0.090755,0.11117,0.56495,0.59596,0.1818,
3.4,-0.09051,0.10952,0.56207,0.65305,0.20546,
3.6,-0.090184,0.10777,0.55869,0.71231,0.23031,
3.8,-0.089767,0.10594,0.55477,0.77373,0.25629,
4,-0.08925,0.10403,0.55028,0.83729,0.28333,
4.2,-0.088624,0.10204,0.54517,0.90296,0.31136,
4.4,-0.087881,0.099997,0.5394,0.97072,0.3403,
4.6,-0.087012,0.097893,0.53295,1.0406,0.37005,
4.8,-0.08601,0.095742,0.52579,1.1124,0.40052,
5,-0.08487,0.093554,0.5179,1.1864,0.43162,
5.2,-0.083585,0.091337,0.50926,1.2623,0.46325,
5.4,-0.082153,0.089104,0.49987,1.3403,0.4953,
5.6,-0.080571,0.086863,0.48972,1.4203,0.52767,
5.8,-0.078838,0.084627,0.47882,1.5022,0.56023,
6,-0.076954,0.082406,0.46718,1.5861,0.59287,
6.2,-0.074921,0.080211,0.45482,1.672,0.62549,
6.4,-0.072742,0.078055,0.44177,1.7598,0.65795,
6.6,-0.070422,0.075948,0.42806,1.8494,0.69015,
6.8,-0.067967,0.073901,0.41374,1.941,0.72198,
7,-0.065385,0.071925,0.39885,2.0344,0.75331,
