"t","u","r","y","em_x","em_y",
0,0.069164,0.39254,0.046725,0,0,
0.2,0.068994,0.39169,0.046725,-0.026689,-0.0018436,
0.4,0.068844,0.39094,0.046727,-0.050384,-0.0035471,
0.6,0.068713,0.3903,0.046734,-0.071091,-0.0051109,
0.8,0.068599,0.38975,0.046753,-0.088819,-0.0065353,
1,0.068502,0.3893,0.046792,-0.10358,-0.0078206,
1.2,0.068419,0.38896,0.046863,-0.1154,-0.0089672,
1.4,0.068347,0.38871,0.046978,-0.12429,-0.0099749,
1.6,0.068282,0.38856,0.047152,-0.13029,-0.010843,
1.8,0.068221,0.38851,0.047402,-0.13341,-0.011571,
2,0.068161,0.38855,0.047747,-0.1337,-0.012157,
2.2,0.068097,0.38869,0.048205,-0.13118,-0.012596,
2.4,0.068024,0.38892,0.048798,-0.1259,-0.012886,
2.6,0.067938,0.38924,0.049547,-0.1179,-0.013019,
2.8,0.067833,0.38964,0.050477,-0.10722,-0.012987,
3,0.067705,0.39013,0.05161,-0.093911,-0.012781,
3.2,0.067547,0.3907,0.05297,-0.078021,-0.012389,
3.4,0.067354,0.39135,0.054582,-0.059603,-0.011794,
3.6,0.067122,0.39208,0.056469,-0.03871,-0.010981,
3.8,0.066843,0.39287,0.058656,-0.015398,-0.0099275,
4,0.066514,0.39373,0.061164,0.010276,-0.0086115,
4.2,0.066128,0.39465,0.064016,0.038252,-0.0070063,
4.4,0.06568,0.39563,0.067232,0.068471,-0.0050828,
4.6,0.065166,0.39666,0.070831,0.10087,-0.0028087,
4.8,0.064582,0.39774,0.074829,0.13539,-0.0001488,
5,0.063922,0.39885,0.07924,0.17196,0.0029347,
5.2,0.063184,0.4,0.084077,0.21053,0.0064824,
5.4,0.062365,0.40117,0.089348,0.25101,0.010537,
5.6,0.061462,0.40237,0.095059,0.29336,0.015144,
5.8,0.060473,0.40357,0.10121,0.3375,0.020349,
6,0.059397,0.40479,0.1078,0.38336,0.026201,
6.2,0.058234,0.406,0.11483,0.43089,0.032748,
6.4,0.056984,0.40721,0.12229,0.48,0.040041,
6.6,0.055648,0.4084,0.13016,0.53064,0.048128,
6.8,0.054227,0.40956,0.13843,0.58272,0.057059,
7,0.052725,0.4107,0.14708,0.6362,0.066881,
7.2,0.051144,0.4118,0.15609,0.69099,0.077642,
7.4,0.049488,0.41286,0.16543,0.74704,0.089386,
7.6,0.047761,0.41387,0.17507,0.80426,0.10215,
7.8,0.045968,0.41483,0.18498,0.86261,0.11599,
8,0.044116,0.41572,0.19514,0.922,0.13092,
8.2,0.042208,0.41654,0.20551,0.98238,0.14699,
8.4,0.040252,0.4173,0.21604,1.0437,0.16422,
8.6,0.038253,0.41797,0.22671,1.1058,0.18264,
8.8,0.036218,0.41857,0.23748,1.1688,0.20227,
9,0.034154,0.41908,0.24831,1.2325,0.22313,
9.2,0.032066,0.4195,0.25917,1.2968,0.24522,
9.4,0.029962,0.41983,0.27002,1.3618,0.26855,
9.6,0.027847,0.42007,0.28083,1.4274,0.29313,
9.8,0.025727,0.42021,0.29157,1.4935,0.31897,
10,0.023608,0.42025,0.30221,1.5601,0.34604,
10.2,0.021495,0.4202,0.31272,1.627,0.37435,
10.4,0.019393,0.42005,0.32309,1.6944,0.40388,
10.6,0.017305,0.4198,0.33327,1.7621,0.43462,
10.8,0.015237,0.41945,0.34327,1.8301,0.46655,
11,0.013191,0.419,0.35305,1.8984,0.49965,
11.2,0.01117,0.41846,0.36261,1.9669,0.5339,
11.4,0.009176,0.41782,0.37194,2.0356,0.56927,
11.6,0.0072114,0.41709,0.38103,2.1045,0.60574,
11.8,0.0052774,0.41626,0.38987,2.1736,0.64327,
12,0.0033745,0.41534,0.39847,2.2427,0.68185,
12.2,0.0015031,0.41433,0.40682,2.312,0.72145,
12.4,-0.00033698,0.41323,0.41492,2.3813,0.76203,
12.6,-0.0021465,0.41205,0.42278,2.4507,0.80356,
12.8,-0.0039261,0.41078,0.43041,2.5202,0.84603,
13,-0.0056764,0.40943,0.43782,2.5897,0.8894,
13.2,-0.0073973,0.408,0.44499,2.6591,0.93364,
13.4,-0.0090882,0.4065,0.45194,2.7286,0.97873,
13.6,-0.010748,0.40491,0.45865,2.7981,1.0246,
13.8,-0.012376,0.40326,0.46514,2.8676,1.0713,
14,-0.01397,0.40153,0.47138,2.937,1.1188,
14.2,-0.015528,0.39973,0.47737,3.0064,1.167,
14.4,-0.017047,0.39786,0.4831,3.0758,1.2159,
14.6,-0.018525,0.39593,0.48856,3.1451,1.2655,
14.8,-0.019959,0.39394,0.49374,3.2143,1.3157,
15,-0.021346,0.3919,0.49863,3.2835,1.3665,
15.2,-0.022683,0.38979,0.50321,3.3527,1.4179,
15.4,-0.023965,0.38764,0.50747,3.4218,1.4698,
15.6,-0.02519,0.38544,0.51139,3.4909,1.5222,
15.8,-0.026354,0.38319,0.51497,3.56,1.5751,
16,-0.027453,0.38091,0.51818,3.629,1.6284,
16.2,-0.028485,0.37859,0.52101,3.698,1.6821,
16.4,-0.029444,0.37624,0.52346,3.7671,1.7362,
16.6,-0.03033,0.37386,0.5255,3.8361,1.7905,
16.8,-0.031137,0.37145,0.52714,3.9052,1.8451,
17,-0.031865,0.36903,0.52835,3.9743,1.8999,
17.2,-0.032509,0.3666,0.52914,4.0435,1.9549,
17.4,-0.033069,0.36416,0.5295,4.1128,2.01,
17.6,-0.033542,0.36171,0.52942,4.1822,2.0652,
17.8,-0.033928,0.35926,0.5289,4.2517,2.1204,
18,-0.034224,0.35683,0.52795,4.3213,2.1756,
18.2,-0.034432,0.3544,0.52656,4.3911,2.2308,
18.4,-0.03455,0.35199,0.52474,4.4611,2.2858,
18.6,-0.03458,0.3496,0.5225,4.5313,2.3407,
18.8,-0.034522,0.34724,0.51985,4.6017,2.3954,
19,-0.034378,0.34491,0.5168,4.6723,2.4499,
19.2,-0.034149,0.34261,0.51336,4.7432,2.5041,
19.4,-0.033839,0.34035,0.50955,4.8144,2.5579,
19.6,-0.033449,0.33814,0.50539,4.8859,2.6114,
19.8,-0.032983,0.33598,0.50089,4.9576,2.6645,
20,-0.032444,0.33387,0.49608,5.0297,2.7172,
20.2,-0.031835,0.33181,0.49098,5.1021,2.7694,
20.4,-0.031162,0.32981,0.48562,5.1749,2.8211,
20.6,-0.030427,0.32787,0.48001,5.248,2.8723,
20.8,-0.029635,0.326,0.47418,5.3214,2.9229,
21,-0.028792,0.3242,0.46816,5.3952,2.973,
21.2,-0.027901,0.32246,0.46196,5.4694,3.0224,
21.4,-0.026966,0.3208,0.45563,5.5439,3.0712,
21.6,-0.025994,0.31921,0.44917,5.6188,3.1194,
21.8,-0.024987,0.31769,0.44262,5.6941,3.1669,
22,-0.023951,0.31625,0.436,5.7697,3.2138,
22.2,-0.02289,0.31488,0.42933,5.8456,3.26,
22.4,-0.021809,0.31359,0.42264,5.922,3.3055,
22.6,-0.020711,0.31238,0.41593,5.9986,3.3503,
22.8,-0.0196,0.31124,0.40924,6.0756,3.3945,
23,-0.01848,0.31019,0.40258,6.153,3.4379,
23.2,-0.017354,0.3092,0.39597,6.2307,3.4807,
23.4,-0.016226,0.3083,0.38943,6.3087,3.5227,
23.6,-0.015098,0.30747,0.38296,6.387,3.5641,
23.8,-0.013974,0.30671,0.37658,6.4656,3.6048,
24,-0.012856,0.30602,0.3703,6.5445,3.6449,
24.2,-0.011745,0.30541,0.36414,6.6236,3.6843,
24.4,-0.010644,0.30487,0.35809,6.7031,3.723,
24.6,-0.0095555,0.3044,0.35217,6.7828,3.7611,
24.8,-0.0084795,0.30399,0.34639,6.8627,3.7986,
25,-0.0074177,0.30365,0.34074,6.9429,3.8354,
25.2,-0.0063713,0.30338,0.33524,7.0234,3.8717,
25.4,-0.005341,0.30317,0.32987,7.104,3.9074,
25.6,-0.0043272,0.30302,0.32465,7.1849,3.9425,
25.8,-0.0033305,0.30292,0.31958,7.266,3.977,
26,-0.0023509,0.30289,0.31465,7.3472,4.011,
26.2,-0.0013887,0.30291,0.30986,7.4287,4.0445,
26.4,-0.00044335,0.30299,0.30521,7.5103,4.0775,
26.6,0.0004849,0.30312,0.3007,7.5921,4.1099,
26.8,0.0012583,0.30261,0.29632,7.6741,4.1419,

