"t","u","r","y","em_x","em_y",
0,-0.047807,0.6316,0.87063,0,0,
0.2,-0.04794,0.63093,0.87063,-0.024969,-0.010023,
0.4,-0.048087,0.6302,0.87063,-0.048006,-0.017754,
0.6,-0.048248,0.62939,0.87063,-0.069115,-0.023197,
0.8,-0.048422,0.62851,0.87062,-0.088304,-0.026361,
1,-0.048607,0.62756,0.8706,-0.10558,-0.027255,
1.2,-0.048804,0.62655,0.87056,-0.12095,-0.025893,
1.4,-0.04901,0.62546,0.87051,-0.13444,-0.022293,
1.6,-0.049223,0.6243,0.87042,-0.14606,-0.016475,
1.8,-0.049442,0.62308,0.87029,-0.15582,-0.0084608,
2,-0.049665,0.62179,0.87011,-0.16375,0.0017231,
2.2,-0.049889,0.62043,0.86988,-0.16986,0.014048,
2.4,-0.050111,0.61901,0.86957,-0.17418,0.028482,
2.6,-0.050328,0.61753,0.86917,-0.17674,0.044991,
2.8,-0.050539,0.61599,0.86868,-0.17755,0.063538,
3,-0.050738,0.61438,0.86807,-0.17664,0.084083,
3.2,-0.050924,0.61272,0.86734,-0.17403,0.10658,
3.4,-0.051092,0.611,0.86646,-0.16976,0.13099,
3.6,-0.051239,0.60923,0.86542,-0.16385,0.15727,
3.8,-0.051361,0.60741,0.86421,-0.15632,0.18535,
4,-0.051454,0.60554,0.86281,-0.14719,0.2152,
4.2,-0.051515,0.60362,0.8612,-0.1365,0.24675,
4.4,-0.05154,0.60166,0.85936,-0.12426,0.27994,
4.6,-0.051524,0.59967,0.85729,-0.11049,0.31473,
4.8,-0.051466,0.59764,0.85496,-0.095223,0.35105,
5,-0.05136,0.59557,0.85237,-0.07847,0.38884,
5.2,-0.051203,0.59349,0.8495,-0.060252,0.42803,
5.4,-0.050992,0.59137,0.84634,-0.040584,0.46855,
5.6,-0.050725,0.58925,0.84287,-0.019484,0.51034,
5.8,-0.050399,0.5871,0.8391,0.0030355,0.55334,
6,-0.050011,0.58495,0.83501,0.026961,0.59747,
6.2,-0.049559,0.5828,0.83059,0.05228,0.64266,
6.4,-0.049042,0.58064,0.82585,0.078983,0.68884,
6.6,-0.048459,0.5785,0.82079,0.10706,0.73595,
6.8,-0.047808,0.57636,0.8154,0.1365,0.7839,
7,-0.04709,0.57424,0.80969,0.1673,0.83263,
7.2,-0.046304,0.57215,0.80367,0.19944,0.88207,
7.4,-0.045452,0.57008,0.79734,0.23292,0.93214,
7.6,-0.044534,0.56804,0.79072,0.26774,0.98278,
7.8,-0.043553,0.56605,0.78381,0.30388,1.0339,
8,-0.042509,0.56409,0.77664,0.34133,1.0855,
8.2,-0.041406,0.56218,0.76921,0.38009,1.1374,
8.4,-0.040245,0.56033,0.76156,0.42015,1.1896,
8.6,-0.039032,0.55853,0.75369,0.46149,1.2421,
8.8,-0.037768,0.55679,0.74563,0.5041,1.2948,
9,-0.036457,0.55512,0.73741,0.54797,1.3475,
9.2,-0.035105,0.55352,0.72904,0.59308,1.4004,
9.4,-0.033714,0.55198,0.72055,0.63942,1.4532,
9.6,-0.03229,0.55052,0.71197,0.68697,1.506,
9.8,-0.030836,0.54914,0.70332,0.73571,1.5587,
10,-0.029357,0.54784,0.69462,0.78563,1.6113,
10.2,-0.027857,0.54662,0.68591,0.83669,1.6637,
10.4,-0.026341,0.54549,0.67719,0.88887,1.7159,
10.6,-0.024814,0.54443,0.6685,0.94216,1.7679,
10.8,-0.023279,0.54347,0.65986,0.99653,1.8195,
11,-0.02174,0.54259,0.65129,1.0519,1.8709,
11.2,-0.020201,0.5418,0.6428,1.1084,1.922,
11.4,-0.018665,0.54109,0.63442,1.1658,1.9727,
11.6,-0.017136,0.54047,0.62616,1.2242,2.0231,
11.8,-0.015617,0.53994,0.61803,1.2835,2.073,
12,-0.014111,0.5395,0.61005,1.3438,2.1226,
12.2,-0.012619,0.53913,0.60223,1.4049,2.1718,
12.4,-0.011144,0.53886,0.59458,1.4669,2.2205,
12.6,-0.0096882,0.53866,0.5871,1.5296,2.2689,
12.8,-0.0082523,0.53855,0.57981,1.5932,2.3168,
13,-0.006838,0.53851,0.5727,1.6576,2.3643,
13.2,-0.0054457,0.53856,0.56579,1.7226,2.4113,
13.4,-0.0040764,0.53868,0.55906,1.7884,2.458,
13.6,-0.0027302,0.53887,0.55252,1.8548,2.5042,
13.8,-0.0014071,0.53914,0.54618,1.9219,2.55,
14,-0.00010692,0.53948,0.54001,1.9897,2.5953,
14.2,0.0011705,0.53989,0.53403,2.058,2.6403,
14.4,0.0024263,0.54036,0.52823,2.1269,2.6848,
14.6,0.0036604,0.5409,0.5226,2.1963,2.7289,
14.8,0.0048735,0.54151,0.51714,2.2663,2.7727,
15,0.0060653,0.54218,0.51185,2.3368,2.816,
15.2,0.0072354,0.5429,0.50673,2.4077,2.8589,
15.4,0.0083836,0.54369,0.50177,2.4792,2.9015,
15.6,0.0095092,0.54453,0.49699,2.5511,2.9437,
15.8,0.010611,0.54543,0.49237,2.6234,2.9855,
16,0.011689,0.54638,0.48794,2.6961,3.027,
16.2,0.01274,0.54738,0.48368,2.7692,3.0681,
16.4,0.013765,0.54843,0.47961,2.8427,3.1089,
16.6,0.014761,0.54953,0.47572,2.9165,3.1494,
16.8,0.015727,0.55067,0.47203,2.9907,3.1895,
17,0.016662,0.55185,0.46854,3.0651,3.2294,
17.2,0.017563,0.55307,0.46526,3.1399,3.269,
17.4,0.018429,0.55434,0.46219,3.215,3.3083,
17.6,0.019258,0.55563,0.45934,3.2903,3.3474,
17.8,0.020049,0.55696,0.45672,3.3659,3.3863,
18,0.020799,0.55832,0.45432,3.4417,3.4249,
18.2,0.021508,0.5597,0.45217,3.5177,3.4634,
18.4,0.022173,0.56111,0.45025,3.5939,3.5017,
18.6,0.022792,0.56255,0.44858,3.6703,3.5399,
18.8,0.023366,0.564,0.44717,3.7468,3.578,
19,0.023891,0.56546,0.44601,3.8235,3.6159,
19.2,0.024367,0.56694,0.44511,3.9003,3.6538,
19.4,0.024793,0.56843,0.44447,3.9772,3.6917,
19.6,0.025168,0.56993,0.44409,4.0543,3.7295,
19.8,0.025491,0.57143,0.44398,4.1314,3.7674,
20,0.025761,0.57293,0.44413,4.2085,3.8053,
20.2,0.025979,0.57443,0.44454,4.2857,3.8432,
20.4,0.026145,0.57593,0.4452,4.363,3.8812,
20.6,0.026257,0.57741,0.44613,4.4402,3.9193,
20.8,0.026317,0.57889,0.4473,4.5175,3.9576,
21,0.026325,0.58035,0.44873,4.5947,3.996,
21.2,0.026282,0.5818,0.45039,4.6719,4.0346,
21.4,0.026189,0.58322,0.45228,4.749,4.0734,
21.6,0.026046,0.58463,0.4544,4.8261,4.1124,
21.8,0.025856,0.58601,0.45673,4.9032,4.1517,
22,0.025618,0.58736,0.45927,4.9801,4.1912,
22.2,0.025336,0.58868,0.462,5.0569,4.231,
22.4,0.025011,0.58998,0.46492,5.1337,4.2712,
22.6,0.024645,0.59123,0.46801,5.2103,4.3116,
22.8,0.024239,0.59246,0.47126,5.2867,4.3524,
23,0.023796,0.59364,0.47466,5.3631,4.3936,
23.2,0.023318,0.59479,0.4782,5.4392,4.4351,
23.4,0.022808,0.5959,0.48186,5.5152,4.477,
23.6,0.022267,0.59696,0.48563,5.5911,4.5193,
23.8,0.021698,0.59798,0.48949,5.6667,4.562,
24,0.021104,0.59896,0.49344,5.7422,4.6051,
24.2,0.020486,0.59989,0.49746,5.8174,4.6486,
24.4,0.019848,0.60078,0.50154,5.8925,4.6925,
24.6,0.01919,0.60162,0.50567,5.9674,4.7369,
24.8,0.018517,0.60241,0.50983,6.042,4.7817,
25,0.017829,0.60316,0.51401,6.1164,4.8269,
25.2,0.017129,0.60385,0.51821,6.1906,4.8726,
25.4,0.01642,0.6045,0.5224,6.2646,4.9186,
25.6,0.015702,0.6051,0.52659,6.3383,4.9651,
25.8,0.014979,0.60566,0.53076,6.4119,5.0121,
26,0.014251,0.60616,0.53491,6.4851,5.0594,
26.2,0.013521,0.60662,0.53902,6.5582,5.1072,
26.4,0.012789,0.60703,0.54309,6.631,5.1553,
26.6,0.012059,0.6074,0.54711,6.7036,5.2039,
26.8,0.01133,0.60772,0.55107,6.776,5.2529,
27,0.010604,0.608,0.55497,6.8481,5.3023,
27.2,0.0098826,0.60823,0.55881,6.9201,5.352,
27.4,0.0091664,0.60841,0.56258,6.9918,5.4022,
27.6,0.0084564,0.60856,0.56627,7.0632,5.4527,
27.8,0.0077535,0.60866,0.56989,7.1345,5.5035,
28,0.0070582,0.60872,0.57343,7.2055,5.5547,
28.2,0.0063714,0.60874,0.57688,7.2763,5.6063,
28.4,0.0056933,0.60872,0.58026,7.347,5.6582,
28.6,0.0050245,0.60866,0.58354,7.4174,5.7104,
28.8,0.0043652,0.60857,0.58674,7.4876,5.7629,
