"t","u","r","y","em_x","em_y",
0,0.036483,-2.3764,-2.5588,0,0,
0.2,0.037222,-2.3727,-2.5588,-0.033576,0.018977,
0.4,0.037972,-2.3689,-2.5588,-0.069655,0.036305,
0.6,0.038732,-2.3651,-2.5588,-0.10823,0.051985,
0.8,0.039502,-2.3613,-2.5588,-0.1493,0.066025,
1,0.040282,-2.3573,-2.5587,-0.19284,0.078432,
1.2,0.041071,-2.3534,-2.5587,-0.23885,0.089214,
1.4,0.041866,-2.3494,-2.5587,-0.2873,0.098385,
1.6,0.042669,-2.3453,-2.5586,-0.33817,0.10596,
1.8,0.043475,-2.3412,-2.5585,-0.39144,0.11195,
2,0.044285,-2.337,-2.5584,-0.44708,0.11637,
2.2,0.045095,-2.3328,-2.5582,-0.50506,0.11924,
2.4,0.045904,-2.3285,-2.558,-0.56535,0.12058,
2.6,0.046708,-2.3242,-2.5577,-0.62791,0.12042,
2.8,0.047505,-2.3198,-2.5573,-0.6927,0.11876,
3,0.048291,-2.3154,-2.5568,-0.75967,0.11563,
3.2,0.049063,-2.3109,-2.5562,-0.82879,0.11106,
3.4,0.049817,-2.3064,-2.5555,-0.90001,0.10506,
3.6,0.050549,-2.3018,-2.5546,-0.97327,0.097655,
3.8,0.051254,-2.2972,-2.5535,-1.0485,0.088863,
4,0.051929,-2.2926,-2.5522,-1.1257,0.078704,
4.2,0.052568,-2.2879,-2.5508,-1.2048,0.067195,
4.4,0.053167,-2.2832,-2.5491,-1.2857,0.054352,
4.6,0.053719,-2.2785,-2.5471,-1.3684,0.04019,
4.8,0.054221,-2.2738,-2.5449,-1.4528,0.024721,
5,0.054667,-2.269,-2.5423,-1.5388,0.0079567,
5.2,0.055052,-2.2642,-2.5394,-1.6263,-0.010095,
5.4,0.05537,-2.2594,-2.5362,-1.7154,-0.029427,
5.6,0.055617,-2.2546,-2.5327,-1.8059,-0.050037,
5.8,0.055788,-2.2497,-2.5287,-1.8978,-0.071922,
6,0.055878,-2.2449,-2.5243,-1.9909,-0.095083,
6.2,0.055884,-2.2401,-2.5195,-2.0852,-0.11952,
6.4,0.055801,-2.2353,-2.5143,-2.1807,-0.14525,
6.6,0.055625,-2.2305,-2.5086,-2.2772,-0.17226,
