"t","u","r","y","em_x","em_y",
0,0.08171,1.7581,1.3495,0,0,
0.2,0.08104,1.7547,1.3495,-0.030891,-0.016946,
0.4,0.080393,1.7515,1.3495,-0.061125,-0.030968,
0.6,0.079769,1.7484,1.3495,-0.090702,-0.04207,
0.8,0.079165,1.7454,1.3495,-0.11962,-0.050264,
1,0.078579,1.7425,1.3496,-0.1479,-0.055563,
1.2,0.078008,1.7397,1.3497,-0.17552,-0.057984,
1.4,0.077449,1.7371,1.3498,-0.20251,-0.057547,
1.6,0.076897,1.7346,1.3501,-0.22886,-0.054278,
1.8,0.076349,1.7321,1.3504,-0.25459,-0.048203,
2,0.0758,1.7298,1.3508,-0.27971,-0.039353,
2.2,0.075244,1.7276,1.3514,-0.30423,-0.027762,
2.4,0.074677,1.7256,1.3522,-0.32818,-0.013464,
2.6,0.074093,1.7236,1.3531,-0.35155,0.0035006,
2.8,0.073486,1.7217,1.3543,-0.37439,0.023093,
3,0.072852,1.7199,1.3557,-0.39671,0.04527,
3.2,0.072184,1.7182,1.3573,-0.41855,0.069988,
3.4,0.071477,1.7166,1.3592,-0.43992,0.097201,
3.6,0.070726,1.7151,1.3615,-0.46087,0.12686,
3.8,0.069925,1.7137,1.3641,-0.48144,0.15893,
4,0.06907,1.7124,1.367,-0.50166,0.19334,
4.2,0.068156,1.7111,1.3703,-0.52158,0.23006,
4.4,0.067179,1.7099,1.374,-0.54125,0.26903,
4.6,0.066135,1.7087,1.378,-0.56071,0.31021,
4.8,0.065022,1.7076,1.3825,-0.58003,0.35353,
5,0.063835,1.7066,1.3874,-0.59925,0.39896,
5.2,0.062575,1.7056,1.3927,-0.61843,0.44643,
5.4,0.061238,1.7046,1.3984,-0.63763,0.4959,
5.6,0.059825,1.7037,1.4046,-0.65691,0.54731,
5.8,0.058336,1.7028,1.4111,-0.67634,0.60062,
6,0.056771,1.7019,1.418,-0.69597,0.65576,
6.2,0.055133,1.701,1.4253,-0.71587,0.71268,
6.4,0.053422,1.7001,1.433,-0.7361,0.77134,
6.6,0.051642,1.6992,1.4409,-0.75671,0.83168,
6.8,0.049797,1.6982,1.4493,-0.77778,0.89363,
7,0.047891,1.6973,1.4578,-0.79935,0.95716,
7.2,0.045927,1.6963,1.4667,-0.82147,1.0222,
7.4,0.043912,1.6953,1.4758,-0.84421,1.0887,
7.6,0.04185,1.6943,1.4851,-0.86761,1.1566,
7.8,0.039747,1.6932,1.4945,-0.89171,1.2259,
8,0.03761,1.6921,1.504,-0.91656,1.2964,
8.2,0.035443,1.6909,1.5137,-0.94219,1.3682,
8.4,0.033253,1.6897,1.5234,-0.96863,1.4412,
8.6,0.031046,1.6884,1.5331,-0.99591,1.5153,
8.8,0.028828,1.687,1.5429,-1.0241,1.5905,
9,0.026605,1.6856,1.5525,-1.0531,1.6667,
9.2,0.024381,1.684,1.5621,-1.083,1.7439,
9.4,0.022162,1.6825,1.5717,-1.1139,1.822,
9.6,0.019954,1.6808,1.581,-1.1456,1.9011,
9.8,0.017759,1.6791,1.5903,-1.1783,1.9809,
10,0.015582,1.6773,1.5994,-1.2119,2.0615,
10.2,0.013427,1.6754,1.6083,-1.2464,2.1429,
10.4,0.011295,1.6734,1.617,-1.2819,2.225,
10.6,0.0091901,1.6714,1.6254,-1.3182,2.3078,
10.8,0.0071131,1.6693,1.6337,-1.3554,2.3912,
11,0.0050655,1.6671,1.6418,-1.3935,2.4752,
11.2,0.0030481,1.6648,1.6496,-1.4325,2.5597,
11.4,0.001061,1.6625,1.6572,-1.4722,2.6448,
11.6,-0.00089598,1.6601,1.6646,-1.5129,2.7303,
11.8,-0.0028238,1.6576,1.6717,-1.5543,2.8164,
12,-0.0047231,1.6551,1.6787,-1.5965,2.9028,
12.2,-0.006594,1.6524,1.6854,-1.6395,2.9897,
12.4,-0.0084365,1.6498,1.6919,-1.6832,3.0769,
12.6,-0.01025,1.647,1.6982,-1.7277,3.1645,
12.8,-0.012032,1.6442,1.7043,-1.7728,3.2524,
13,-0.013783,1.6413,1.7102,-1.8187,3.3407,
13.2,-0.015499,1.6383,1.7158,-1.8653,3.4292,
13.4,-0.017177,1.6353,1.7212,-1.9124,3.518,
13.6,-0.018816,1.6323,1.7264,-1.9602,3.6071,
13.8,-0.020412,1.6292,1.7312,-2.0086,3.6964,
14,-0.02196,1.626,1.7358,-2.0576,3.7859,
14.2,-0.023459,1.6228,1.7401,-2.107,3.8757,
14.4,-0.024902,1.6195,1.744,-2.157,3.9656,
14.6,-0.026287,1.6162,1.7476,-2.2074,4.0558,
14.8,-0.027609,1.6129,1.7509,-2.2583,4.1462,
15,-0.028863,1.6095,1.7538,-2.3095,4.2367,
15.2,-0.030046,1.6061,1.7563,-2.361,4.3274,
15.4,-0.031153,1.6026,1.7584,-2.4129,4.4183,
15.6,-0.032181,1.5991,1.7601,-2.465,4.5093,
15.8,-0.033125,1.5957,1.7613,-2.5173,4.6005,
16,-0.033982,1.5922,1.7621,-2.5697,4.6919,
16.2,-0.034748,1.5887,1.7624,-2.6223,4.7834,
16.4,-0.035421,1.5852,1.7623,-2.6748,4.8751,
16.6,-0.035998,1.5816,1.7616,-2.7274,4.967,
16.8,-0.036478,1.5781,1.7605,-2.7799,5.0591,
17,-0.036858,1.5747,1.7589,-2.8323,5.1513,
17.2,-0.037138,1.5712,1.7569,-2.8845,5.2437,
17.4,-0.037317,1.5677,1.7543,-2.9365,5.3363,
17.6,-0.037396,1.5643,1.7513,-2.9882,5.4291,
17.8,-0.037375,1.5609,1.7478,-3.0395,5.522,
18,-0.037255,1.5576,1.7439,-3.0905,5.6152,
18.2,-0.037038,1.5543,1.7395,-3.141,5.7085,
18.4,-0.036727,1.5511,1.7347,-3.191,5.802,
18.6,-0.036324,1.5479,1.7295,-3.2405,5.8957,
18.8,-0.035833,1.5448,1.7239,-3.2893,5.9896,
19,-0.035258,1.5417,1.718,-3.3376,6.0837,
19.2,-0.034602,1.5387,1.7117,-3.3852,6.178,
19.4,-0.033871,1.5358,1.7052,-3.432,6.2724,
19.6,-0.033069,1.533,1.6983,-3.4781,6.3671,
19.8,-0.0322,1.5302,1.6912,-3.5235,6.4619,
20,-0.031271,1.5275,1.6839,-3.568,6.5569,
