"t","u","r","y","em_x","em_y",
0,-0.096846,0.62268,1.1069,0,0,
0.2,-0.096567,0.62408,1.1069,0.014986,-0.0063786,
0.4,-0.096316,0.62533,1.1069,0.031314,-0.010076,
0.6,-0.096091,0.62644,1.1069,0.04898,-0.011099,
0.8,-0.095888,0.62742,1.1069,0.06798,-0.0094546,
1,-0.095706,0.62825,1.1068,0.088309,-0.005157,
1.2,-0.095538,0.62895,1.1066,0.10996,0.0017775,
1.4,-0.095381,0.62952,1.1064,0.13292,0.011329,
1.6,-0.095227,0.62995,1.1061,0.15719,0.023473,
1.8,-0.095071,0.63024,1.1056,0.18276,0.038181,
2,-0.094904,0.63041,1.1049,0.20961,0.055422,
2.2,-0.094719,0.63045,1.104,0.23775,0.07516,
2.4,-0.094507,0.63036,1.1029,0.26716,0.097355,
2.6,-0.094259,0.63015,1.1014,0.29784,0.12196,
2.8,-0.093965,0.62982,1.0996,0.32979,0.14893,
3,-0.093617,0.62938,1.0975,0.363,0.17822,
3.2,-0.093204,0.62883,1.0948,0.39749,0.20976,
3.4,-0.092715,0.62817,1.0918,0.43325,0.24349,
3.6,-0.092143,0.62742,1.0881,0.4703,0.27935,
3.8,-0.091477,0.62658,1.084,0.50865,0.31727,
4,-0.090707,0.62565,1.0792,0.54832,0.35718,
4.2,-0.089825,0.62464,1.0738,0.58933,0.399,
4.4,-0.088824,0.62357,1.0677,0.63171,0.44265,
4.6,-0.087696,0.62244,1.0609,0.67549,0.48804,
4.8,-0.086434,0.62125,1.0534,0.72069,0.53508,
5,-0.085034,0.62003,1.0452,0.76736,0.58368,
5.2,-0.083492,0.61877,1.0362,0.81554,0.63374,
5.4,-0.081804,0.61749,1.0265,0.86526,0.68517,
5.6,-0.07997,0.6162,1.0161,0.91657,0.73786,
5.8,-0.077989,0.61492,1.0049,0.96951,0.7917,
6,-0.075864,0.61364,0.99296,1.0241,0.84659,
6.2,-0.073597,0.61239,0.98038,1.0804,0.90243,
6.4,-0.071193,0.61118,0.96714,1.1385,0.95909,
6.6,-0.068657,0.61001,0.95329,1.1984,1.0165,
6.8,-0.065998,0.60889,0.93888,1.2601,1.0745,
7,-0.063223,0.60785,0.92396,1.3236,1.1329,
7.2,-0.060341,0.60688,0.90859,1.389,1.1918,
7.4,-0.057364,0.606,0.89282,1.4563,1.251,
7.6,-0.054302,0.60522,0.87673,1.5256,1.3103,
7.8,-0.051168,0.60454,0.86038,1.5967,1.3697,
8,-0.047972,0.60397,0.84383,1.6697,1.4291,
8.2,-0.044727,0.60353,0.82716,1.7447,1.4884,
8.4,-0.041446,0.60321,0.81044,1.8215,1.5476,
8.6,-0.03814,0.60302,0.79372,1.9002,1.6064,
8.8,-0.034821,0.60296,0.77706,1.9807,1.6649,
9,-0.031498,0.60304,0.76054,2.0631,1.723,
9.2,-0.028184,0.60327,0.74419,2.1472,1.7806,
9.4,-0.024886,0.60364,0.72807,2.2331,1.8377,
9.6,-0.021613,0.60415,0.71222,2.3206,1.8942,
9.8,-0.018373,0.60481,0.69668,2.4098,1.9502,
10,-0.015171,0.60562,0.68148,2.5006,2.0054,
10.2,-0.012013,0.60657,0.66663,2.5929,2.06,
10.4,-0.0089023,0.60766,0.65217,2.6868,2.1139,
10.6,-0.0058415,0.6089,0.63811,2.782,2.1671,
10.8,-0.0028324,0.61027,0.62443,2.8787,2.2196,
11,0.00012496,0.61179,0.61116,2.9766,2.2713,
11.2,0.0030311,0.61343,0.59828,3.0759,2.3223,
11.4,0.0058874,0.61521,0.58578,3.1764,2.3725,
11.6,0.0086943,0.61712,0.57365,3.278,2.422,
11.8,0.011451,0.61916,0.56191,3.3808,2.4707,
12,0.014157,0.62133,0.55054,3.4846,2.5186,
12.2,0.016807,0.62361,0.53957,3.5895,2.5658,
12.4,0.0194,0.62601,0.52901,3.6954,2.6123,
12.6,0.02193,0.62853,0.51888,3.8022,2.658,
12.8,0.024391,0.63115,0.5092,3.9099,2.703,
13,0.026778,0.63388,0.49999,4.0185,2.7473,
13.2,0.029083,0.63671,0.4913,4.1278,2.791,
13.4,0.031299,0.63964,0.48315,4.2379,2.834,
13.6,0.033418,0.64266,0.47557,4.3488,2.8764,
13.8,0.035431,0.64576,0.4686,4.4602,2.9183,
14,0.037331,0.64893,0.46228,4.5723,2.9597,
14.2,0.039109,0.65218,0.45663,4.6849,3.0006,
14.4,0.040757,0.65549,0.4517,4.7981,3.0411,
14.6,0.042267,0.65885,0.44752,4.9117,3.0813,
14.8,0.043631,0.66226,0.44411,5.0257,3.1212,
15,0.044842,0.66571,0.4415,5.1401,3.161,
15.2,0.045894,0.66919,0.43971,5.2548,3.2006,
15.4,0.046783,0.67268,0.43877,5.3698,3.2401,
15.6,0.047503,0.67619,0.43867,5.485,3.2797,
15.8,0.048051,0.67969,0.43944,5.6003,3.3195,
16,0.048425,0.68319,0.44106,5.7158,3.3594,
16.2,0.048625,0.68667,0.44354,5.8314,3.3996,
16.4,0.048651,0.69012,0.44686,5.9469,3.4402,
16.6,0.048504,0.69353,0.45101,6.0624,3.4812,
16.8,0.048187,0.6969,0.45596,6.1779,3.5228,
17,0.047705,0.70021,0.46168,6.2932,3.5649,
17.2,0.047063,0.70345,0.46814,6.4083,3.6078,
17.4,0.046268,0.70662,0.47529,6.5232,3.6514,
17.6,0.045326,0.70972,0.48309,6.6379,3.6957,
17.8,0.044246,0.71272,0.49149,6.7522,3.741,
18,0.043038,0.71562,0.50044,6.8661,3.7872,
18.2,0.04171,0.71843,0.50988,6.9797,3.8344,
18.4,0.040273,0.72113,0.51976,7.0928,3.8825,
18.6,0.038739,0.72371,0.53002,7.2054,3.9317,
18.8,0.037116,0.72618,0.5406,7.3175,3.982,
19,0.035416,0.72852,0.55144,7.4291,4.0333,
19.2,0.03365,0.73075,0.5625,7.54,4.0858,
19.4,0.031828,0.73284,0.5737,7.6504,4.1394,
19.6,0.02996,0.73481,0.58501,7.7601,4.1941,
19.8,0.028057,0.73665,0.59637,7.8692,4.2499,
20,0.026126,0.73836,0.60773,7.9776,4.3069,
20.2,0.024177,0.73994,0.61905,8.0853,4.3649,
20.4,0.022218,0.74139,0.6303,8.1924,4.424,
20.6,0.020256,0.74271,0.64143,8.2987,4.4842,
20.8,0.018297,0.7439,0.65241,8.4043,4.5455,
21,0.016348,0.74497,0.66323,8.5092,4.6077,
21.2,0.014414,0.74591,0.67384,8.6133,4.671,
21.4,0.012499,0.74673,0.68424,8.7168,4.7352,
21.6,0.010607,0.74744,0.6944,8.8196,4.8004,
21.8,0.0087406,0.74803,0.70432,8.9216,4.8665,
22,0.0069029,0.7485,0.71399,9.023,4.9334,
22.2,0.0050949,0.74887,0.72339,9.1236,5.0013,
22.4,0.0033183,0.74912,0.73253,9.2236,5.0699,
22.6,0.0015735,0.74928,0.74141,9.3229,5.1393,
22.8,-0.00013981,0.74933,0.75003,9.4216,5.2095,
23,-0.0018219,0.74929,0.75839,9.5197,5.2805,
23.2,-0.0034731,0.74915,0.76651,9.6171,5.3521,
23.4,-0.0050945,0.74891,0.77439,9.7138,5.4244,
23.6,-0.0066851,0.74859,0.78202,9.81,5.4974,
23.8,-0.0082455,0.74818,0.78941,9.9056,5.571,
24,-0.0097741,0.74769,0.79656,10.0006,5.6452,
24.2,-0.01127,0.74712,0.80347,10.0951,5.72,
24.4,-0.012731,0.74647,0.81013,10.189,5.7954,
24.6,-0.014156,0.74575,0.81653,10.2824,5.8713,
24.8,-0.015542,0.74495,0.82266,10.3752,5.9477,
25,-0.016888,0.74409,0.82853,10.4676,6.0246,
25.2,-0.018191,0.74316,0.83411,10.5595,6.1019,
25.4,-0.019447,0.74217,0.8394,10.651,6.1797,
25.6,-0.020655,0.74112,0.84439,10.742,6.2579,
25.8,-0.021811,0.74001,0.84907,10.8326,6.3364,
26,-0.022913,0.73885,0.85342,10.9228,6.4154,
26.2,-0.023957,0.73765,0.85744,11.0127,6.4946,
26.4,-0.024941,0.7364,0.86111,11.1022,6.5742,
26.6,-0.025862,0.73512,0.86443,11.1915,6.654,
26.8,-0.026717,0.73379,0.86738,11.2805,6.734,
27,-0.027504,0.73244,0.86996,11.3692,6.8143,
27.2,-0.02822,0.73106,0.87216,11.4578,6.8948,
27.4,-0.028864,0.72966,0.87398,11.5462,6.9754,
27.6,-0.029434,0.72824,0.87541,11.6344,7.0562,
27.8,-0.029928,0.7268,0.87644,11.7225,7.137,
28,-0.030345,0.72536,0.87708,11.8106,7.2179,
28.2,-0.030684,0.72391,0.87733,11.8986,7.2989,
28.4,-0.030946,0.72246,0.87719,11.9867,7.3798,
28.6,-0.031129,0.72101,0.87666,12.0747,7.4608,
28.8,-0.031234,0.71958,0.87574,12.1629,7.5417,
29,-0.031261,0.71815,0.87446,12.2511,7.6225,
29.2,-0.031213,0.71674,0.87281,12.3395,7.7032,
29.4,-0.03109,0.71535,0.8708,12.428,7.7838,
29.6,-0.030893,0.71399,0.86845,12.5168,7.8642,
29.8,-0.030625,0.71265,0.86578,12.6057,7.9445,
30,-0.030289,0.71135,0.8628,12.6949,8.0245,
30.2,-0.029887,0.71008,0.85952,12.7844,8.1043,
30.4,-0.029422,0.70885,0.85596,12.8742,8.1839,
30.6,-0.028897,0.70766,0.85214,12.9643,8.2632,
30.8,-0.028315,0.70652,0.84809,13.0548,8.3421,
31,-0.02768,0.70542,0.84382,13.1456,8.4208,
31.2,-0.026996,0.70437,0.83935,13.2368,8.4991,
31.4,-0.026266,0.70338,0.83471,13.3284,8.5771,
31.6,-0.025495,0.70243,0.82991,13.4204,8.6547,
31.8,-0.024685,0.70155,0.82497,13.5128,8.732,
32,-0.023842,0.70072,0.81992,13.6057,8.8088,
32.2,-0.022967,0.69994,0.81478,13.6989,8.8853,
32.4,-0.022067,0.69923,0.80956,13.7927,8.9613,
32.6,-0.021143,0.69857,0.80429,13.8868,9.037,
32.8,-0.0202,0.69798,0.79898,13.9814,9.1122,
33,-0.01924,0.69745,0.79365,14.0764,9.187,
33.2,-0.018268,0.69697,0.78831,14.1719,9.2613,
33.4,-0.017286,0.69656,0.78299,14.2678,9.3352,
33.6,-0.016298,0.69621,0.7777,14.3642,9.4087,
33.8,-0.015305,0.69592,0.77244,14.461,9.4818,
34,-0.014311,0.69569,0.76724,14.5582,9.5544,
34.2,-0.013317,0.69552,0.7621,14.6558,9.6266,
34.4,-0.012326,0.6954,0.75703,14.7538,9.6984,
34.6,-0.011341,0.69535,0.75205,14.8522,9.7697,
34.8,-0.010361,0.69535,0.74715,14.951,9.8407,
35,-0.0093898,0.6954,0.74235,15.0502,9.9112,
35.2,-0.008428,0.69552,0.73766,15.1498,9.9813,
35.4,-0.0074766,0.69568,0.73306,15.2497,10.051,
35.6,-0.0065367,0.6959,0.72858,15.35,10.1204,
35.8,-0.005609,0.69616,0.72421,15.4506,10.1893,
36,-0.0046942,0.69648,0.71995,15.5516,10.2579,
36.2,-0.0037926,0.69685,0.71581,15.6529,10.3262,
36.4,-0.0029046,0.69726,0.71178,15.7544,10.394,
36.6,-0.0020302,0.69772,0.70787,15.8563,10.4615,
36.8,-0.0011696,0.69822,0.70407,15.9585,10.5287,
37,-0.00032255,0.69877,0.70038,16.061,10.5956,
37.2,0.00051109,0.69936,0.6968,16.1637,10.6621,
37.4,0.0013318,0.69999,0.69333,16.2667,10.7283,
37.6,0.0021397,0.70065,0.68996,16.3699,10.7942,
37.8,0.0029352,0.70136,0.68669,16.4734,10.8599,
38,0.0037181,0.7021,0.68351,16.5771,10.9252,
38.2,0.0044887,0.70289,0.68044,16.6811,10.9903,
38.4,0.0052466,0.7037,0.67747,16.7852,11.055,
38.6,0.0059919,0.70455,0.67459,16.8896,11.1196,
38.8,0.006724,0.70543,0.67181,16.9942,11.1838,
39,0.0074428,0.70635,0.66913,17.099,11.2479,
39.2,0.0081476,0.70729,0.66655,17.204,11.3116,
39.4,0.0088378,0.70826,0.66407,17.3091,11.3752,
39.6,0.0095133,0.70927,0.6617,17.4144,11.4385,
39.8,0.010173,0.71029,0.65943,17.5199,11.5017,
40,0.010816,0.71135,0.65727,17.6256,11.5646,
40.2,0.011443,0.71243,0.65521,17.7314,11.6273,
40.4,0.012052,0.71353,0.65327,17.8373,11.6898,
40.6,0.012642,0.71465,0.65144,17.9434,11.7522,
40.8,0.013213,0.7158,0.64973,18.0496,11.8144,
41,0.013764,0.71696,0.64814,18.1559,11.8765,
41.2,0.014293,0.71814,0.64668,18.2623,11.9384,
41.4,0.014802,0.71934,0.64533,18.3688,12.0002,
41.6,0.015288,0.72056,0.64412,18.4754,12.0619,
41.8,0.01575,0.72178,0.64303,18.5821,12.1234,
42,0.016189,0.72302,0.64208,18.6889,12.1849,
42.2,0.016603,0.72427,0.64126,18.7957,12.2463,
42.4,0.016991,0.72553,0.64057,18.9025,12.3076,
42.6,0.017354,0.7268,0.64002,19.0094,12.3689,
42.8,0.01769,0.72807,0.63962,19.1164,12.4301,
43,0.018,0.72934,0.63934,19.2234,12.4913,
43.2,0.018281,0.73062,0.63921,19.3303,12.5524,
43.4,0.018535,0.7319,0.63922,19.4373,12.6136,
43.6,0.018761,0.73318,0.63937,19.5443,12.6748,
43.8,0.018959,0.73445,0.63966,19.6513,12.736,
44,0.019128,0.73572,0.64009,19.7582,12.7972,
44.2,0.019268,0.73699,0.64065,19.8651,12.8585,
44.4,0.01938,0.73825,0.64135,19.972,12.9198,
44.6,0.019463,0.7395,0.64219,20.0788,12.9812,
44.8,0.019518,0.74074,0.64315,20.1855,13.0427,
45,0.019545,0.74197,0.64424,20.2922,13.1043,
45.2,0.019544,0.74318,0.64546,20.3988,13.1659,
45.4,0.019516,0.74438,0.6468,20.5053,13.2277,
45.6,0.01946,0.74557,0.64826,20.6117,13.2897,
45.8,0.019379,0.74673,0.64984,20.718,13.3517,
46,0.019272,0.74788,0.65152,20.8242,13.414,
46.2,0.01914,0.74901,0.65331,20.9303,13.4764,
46.4,0.018984,0.75012,0.6552,21.0362,13.5389,
46.6,0.018805,0.7512,0.65718,21.142,13.6016,
46.8,0.018603,0.75226,0.65925,21.2477,13.6645,
47,0.018379,0.7533,0.6614,21.3532,13.7276,
47.2,0.018134,0.75431,0.66363,21.4586,13.791,
47.4,0.017871,0.75529,0.66594,21.5638,13.8545,
47.6,0.017588,0.75625,0.66831,21.6688,13.9182,
47.8,0.017288,0.75718,0.67074,21.7737,13.9821,
48,0.016972,0.75808,0.67322,21.8783,14.0463,
48.2,0.01664,0.75895,0.67575,21.9828,14.1107,
48.4,0.016293,0.7598,0.67833,22.0871,14.1753,
48.6,0.015934,0.76061,0.68094,22.1913,14.2402,
48.8,0.015562,0.76139,0.68358,22.2952,14.3052,
49,0.015179,0.76214,0.68624,22.399,14.3706,
49.2,0.014786,0.76286,0.68893,22.5025,14.4361,
49.4,0.014385,0.76355,0.69162,22.6059,14.5019,
49.6,0.013975,0.76421,0.69433,22.709,14.568,
49.8,0.013559,0.76483,0.69704,22.812,14.6343,
50,0.013136,0.76543,0.69975,22.9147,14.7008,
50.2,0.012709,0.76599,0.70245,23.0173,14.7676,
50.4,0.012277,0.76652,0.70514,23.1196,14.8346,
50.6,0.011842,0.76702,0.70781,23.2218,14.9018,
50.8,0.011405,0.76749,0.71047,23.3237,14.9693,
51,0.010966,0.76793,0.7131,23.4255,15.037,
51.2,0.010526,0.76834,0.71571,23.527,15.1049,
51.4,0.010086,0.76872,0.71829,23.6284,15.1731,
51.6,0.0096467,0.76907,0.72084,23.7295,15.2414,
51.8,0.0092083,0.76939,0.72335,23.8305,15.31,
52,0.0087715,0.76968,0.72582,23.9313,15.3789,
52.2,0.0083373,0.76994,0.72825,24.0318,15.4479,
52.4,0.0079054,0.77017,0.73065,24.1322,15.5171,
52.6,0.0074771,0.77038,0.733,24.2325,15.5866,
52.8,0.0070521,0.77056,0.7353,24.3325,15.6562,
53,0.0066312,0.77071,0.73756,24.4324,15.726,
53.2,0.0062145,0.77084,0.73977,24.5321,15.7961,
53.4,0.0058024,0.77094,0.74193,24.6316,15.8663,
53.6,0.0053951,0.77102,0.74404,24.7309,15.9367,
53.8,0.0049931,0.77107,0.74611,24.8301,16.0073,
54,0.0045959,0.7711,0.74812,24.9292,16.078,
54.2,0.0042042,0.77111,0.75009,25.028,16.1489,
54.4,0.0038183,0.77109,0.752,25.1267,16.22,
54.6,0.0034378,0.77105,0.75386,25.2253,16.2912,
54.8,0.003063,0.77099,0.75568,25.3237,16.3626,
55,0.0026941,0.77091,0.75744,25.422,16.4342,
55.2,0.0023304,0.77081,0.75916,25.5202,16.5058,
55.4,0.001973,0.77069,0.76083,25.6182,16.5777,
55.6,0.001621,0.77056,0.76245,25.7161,16.6496,
55.8,0.0012746,0.7704,0.76402,25.8138,16.7217,
56,0.00093367,0.77022,0.76555,25.9115,16.794,
56.2,0.00059845,0.77003,0.76704,26.009,16.8663,
56.4,0.00026838,0.76982,0.76848,26.1064,16.9388,
56.6,-5.6377e-05,0.76959,0.76988,26.2036,17.0114,
56.8,-0.00037627,0.76935,0.77123,26.3008,17.0841,
57,-0.00069093,0.76909,0.77255,26.3979,17.1569,
57.2,-0.0010008,0.76882,0.77383,26.4948,17.2299,
57.4,-0.0013063,0.76854,0.77507,26.5917,17.3029,
57.6,-0.001607,0.76823,0.77627,26.6884,17.376,
57.8,-0.0019028,0.76792,0.77743,26.7851,17.4492,
