"t","u","r","y","em_x","em_y",
0,0.011382,-1.1067,-1.1636,0,0,
0.2,0.011109,-1.1081,-1.1636,0.028114,-0.025681,
0.4,0.010839,-1.1094,-1.1636,0.057415,-0.054114,
0.6,0.010573,-1.1108,-1.1636,0.087901,-0.085295,
0.8,0.01031,-1.1121,-1.1636,0.11957,-0.11921,
1,0.010051,-1.1134,-1.1636,0.15241,-0.15586,
1.2,0.0097945,-1.1147,-1.1636,0.18642,-0.19521,
1.4,0.0095413,-1.1159,-1.1636,0.22159,-0.23725,
1.6,0.0092912,-1.1172,-1.1636,0.25791,-0.28195,
1.8,0.0090441,-1.1184,-1.1636,0.29536,-0.3293,
2,0.0087998,-1.1196,-1.1636,0.33395,-0.37925,
2.2,0.0085584,-1.1208,-1.1636,0.37364,-0.43178,
2.4,0.0083196,-1.122,-1.1636,0.41443,-0.48685,
2.6,0.0080835,-1.1232,-1.1636,0.4563,-0.54443,
2.8,0.0078499,-1.1243,-1.1636,0.49923,-0.60446,
3,0.0076187,-1.1254,-1.1635,0.54321,-0.66692,
3.2,0.0073899,-1.1266,-1.1635,0.58821,-0.73175,
3.4,0.0071633,-1.1277,-1.1635,0.63422,-0.79891,
3.6,0.006939,-1.1288,-1.1635,0.68121,-0.86835,
3.8,0.0067167,-1.1299,-1.1634,0.72917,-0.94001,
4,0.0064964,-1.1309,-1.1634,0.77807,-1.0139,
4.2,0.0062781,-1.132,-1.1634,0.82789,-1.0898,
4.4,0.0060617,-1.133,-1.1633,0.8786,-1.1679,
4.6,0.0058471,-1.134,-1.1633,0.93019,-1.2479,
4.8,0.0056343,-1.1351,-1.1632,0.98263,-1.33,
5,0.0054232,-1.1361,-1.1632,1.0359,-1.4139,
5.2,0.0052138,-1.1371,-1.1631,1.09,-1.4997,
5.4,0.005006,-1.1381,-1.1631,1.1448,-1.5873,
5.6,0.0047998,-1.139,-1.163,1.2004,-1.6766,
5.8,0.0045952,-1.14,-1.163,1.2568,-1.7676,
6,0.004392,-1.1409,-1.1629,1.3138,-1.8603,
6.2,0.0041904,-1.1419,-1.1628,1.3716,-1.9545,
6.4,0.0039901,-1.1428,-1.1628,1.43,-2.0503,
6.6,0.0037914,-1.1438,-1.1627,1.489,-2.1475,
6.8,0.003594,-1.1447,-1.1627,1.5487,-2.2462,
7,0.003398,-1.1456,-1.1626,1.609,-2.3462,
7.2,0.0032034,-1.1465,-1.1625,1.6698,-2.4475,
7.4,0.0030101,-1.1474,-1.1624,1.7312,-2.5502,
7.6,0.0028182,-1.1483,-1.1624,1.7931,-2.654,
7.8,0.0026276,-1.1492,-1.1623,1.8556,-2.759,
8,0.0024382,-1.1501,-1.1622,1.9185,-2.8652,
8.2,0.0022501,-1.1509,-1.1622,1.982,-2.9724,
8.4,0.0020633,-1.1518,-1.1621,2.0459,-3.0807,
8.6,0.0018777,-1.1527,-1.162,2.1102,-3.19,
8.8,0.0016933,-1.1535,-1.162,2.1749,-3.3002,
9,0.0015101,-1.1544,-1.1619,2.2401,-3.4114,
9.2,0.0013282,-1.1552,-1.1619,2.3056,-3.5234,
9.4,0.0011472,-1.1561,-1.1618,2.3715,-3.6363,
9.6,0.00096755,-1.1569,-1.1617,2.4378,-3.75,
9.8,0.00078885,-1.1577,-1.1617,2.5044,-3.8645,
10,0.00061133,-1.1586,-1.1616,2.5713,-3.9797,
10.2,0.00043475,-1.1594,-1.1616,2.6386,-4.0956,
10.4,0.00025921,-1.1602,-1.1615,2.7061,-4.2122,
10.6,8.4713e-05,-1.161,-1.1614,2.774,-4.3294,
10.8,-8.8975e-05,-1.1618,-1.1614,2.8421,-4.4473,
11,-0.00026163,-1.1627,-1.1613,2.9105,-4.5657,
11.2,-0.00043349,-1.1635,-1.1613,2.9791,-4.6847,
11.4,-0.0006046,-1.1643,-1.1613,3.048,-4.8043,
11.6,-0.00077478,-1.1651,-1.1612,3.117,-4.9243,
11.8,-0.00094422,-1.1659,-1.1612,3.1863,-5.0449,
12,-0.0011129,-1.1667,-1.1611,3.2559,-5.1659,
12.2,-0.0012808,-1.1675,-1.1611,3.3256,-5.2874,
12.4,-0.001448,-1.1683,-1.161,3.3955,-5.4092,
12.6,-0.0016143,-1.1691,-1.161,3.4656,-5.5315,
12.8,-0.00178,-1.1699,-1.161,3.5358,-5.6542,
13,-0.0019448,-1.1707,-1.1609,3.6062,-5.7772,
13.2,-0.0021089,-1.1714,-1.1609,3.6768,-5.9006,
13.4,-0.0022721,-1.1722,-1.1609,3.7475,-6.0244,
13.6,-0.0024346,-1.173,-1.1609,3.8184,-6.1484,
13.8,-0.0025963,-1.1738,-1.1608,3.8894,-6.2727,
14,-0.0027569,-1.1746,-1.1608,3.9605,-6.3974,
14.2,-0.0029168,-1.1754,-1.1608,4.0317,-6.5223,
14.4,-0.0030755,-1.1762,-1.1608,4.1031,-6.6474,
14.6,-0.0032333,-1.1769,-1.1608,4.1746,-6.7729,
14.8,-0.00339,-1.1777,-1.1608,4.2461,-6.8985,
15,-0.0035456,-1.1785,-1.1608,4.3178,-7.0244,
15.2,-0.0037,-1.1793,-1.1608,4.3896,-7.1505,
15.4,-0.0038531,-1.18,-1.1608,4.4614,-7.2768,
15.6,-0.0040052,-1.1808,-1.1608,4.5334,-7.4033,
15.8,-0.0041557,-1.1816,-1.1608,4.6054,-7.53,
16,-0.0043048,-1.1824,-1.1608,4.6775,-7.6568,
16.2,-0.0044524,-1.1831,-1.1609,4.7496,-7.7838,
16.4,-0.0045984,-1.1839,-1.1609,4.8219,-7.911,
16.6,-0.0047429,-1.1847,-1.1609,4.8941,-8.0384,
16.8,-0.0048855,-1.1854,-1.161,4.9665,-8.1658,
17,-0.0050265,-1.1862,-1.1611,5.0389,-8.2935,
17.2,-0.0051655,-1.187,-1.1611,5.1113,-8.4212,
17.4,-0.0053026,-1.1877,-1.1612,5.1838,-8.5491,
17.6,-0.0054376,-1.1885,-1.1613,5.2564,-8.6771,
17.8,-0.0055706,-1.1892,-1.1614,5.3289,-8.8052,
18,-0.0057012,-1.19,-1.1615,5.4015,-8.9334,
18.2,-0.0058297,-1.1907,-1.1616,5.4742,-9.0618,
18.4,-0.0059557,-1.1915,-1.1617,5.5469,-9.1902,
18.6,-0.0060795,-1.1922,-1.1618,5.6196,-9.3187,
18.8,-0.0062005,-1.193,-1.162,5.6923,-9.4474,
19,-0.006319,-1.1937,-1.1621,5.765,-9.5761,
19.2,-0.006435,-1.1945,-1.1623,5.8378,-9.7049,
19.4,-0.006548,-1.1952,-1.1625,5.9105,-9.8337,
19.6,-0.0066581,-1.196,-1.1627,5.9833,-9.9627,
19.8,-0.0067653,-1.1967,-1.1629,6.0561,-10.0917,
20,-0.0068696,-1.1974,-1.1631,6.1289,-10.2208,
20.2,-0.0069709,-1.1982,-1.1633,6.2017,-10.35,
20.4,-0.0070688,-1.1989,-1.1636,6.2745,-10.4793,
20.6,-0.0071639,-1.1996,-1.1638,6.3473,-10.6086,
20.8,-0.0072554,-1.2003,-1.1641,6.4201,-10.7379,
21,-0.0073436,-1.2011,-1.1643,6.4929,-10.8674,
21.2,-0.0074284,-1.2018,-1.1646,6.5657,-10.9969,
21.4,-0.0075098,-1.2025,-1.1649,6.6385,-11.1264,
21.6,-0.0075876,-1.2032,-1.1653,6.7112,-11.256,
21.8,-0.007662,-1.2039,-1.1656,6.7839,-11.3857,
22,-0.0077328,-1.2046,-1.1659,6.8567,-11.5154,
22.2,-0.0077999,-1.2053,-1.1663,6.9293,-11.6452,
