"t","u","r","y","em_x","em_y",
0,0.033969,-3.0566,-3.2265,0,0,
0.2,0.03471,-3.0529,3.0567,0.022384,0.039126,
0.4,0.035462,-3.0492,3.0567,0.041782,0.078506,
0.6,0.036224,-3.0454,3.0567,0.058199,0.11814,
0.8,0.036995,-3.0415,3.0567,0.071645,0.15803,
1,0.037775,-3.0376,3.0567,0.082134,0.19817,
1.2,0.038563,-3.0336,3.0568,0.089684,0.23855,
1.4,0.039358,-3.0296,3.0568,0.094317,0.27919,
1.6,0.040159,-3.0255,3.0568,0.096057,0.32007,
1.8,0.040965,-3.0214,3.0569,0.094934,0.36119,
2,0.041774,-3.0173,3.057,0.090979,0.40255,
2.2,0.042584,-3.0131,3.0572,0.084228,0.44414,
2.4,0.043393,-3.0088,3.0574,0.074719,0.48596,
2.6,0.044198,-3.0045,3.0577,0.062493,0.52801,
2.8,0.044997,-3.0002,3.058,0.047593,0.57026,
3,0.045787,-2.9958,3.0585,0.030065,0.61272,
3.2,0.046565,-2.9914,3.059,0.0099583,0.65537,
3.4,0.047326,-2.9869,3.0597,-0.012678,0.69821,
3.6,0.048068,-2.9824,3.0605,-0.037792,0.74121,
3.8,0.048786,-2.9778,3.0614,-0.06533,0.78437,
4,0.049477,-2.9733,3.0625,-0.095239,0.82766,
4.2,0.050135,-2.9686,3.0639,-0.12746,0.87106,
4.4,0.050757,-2.964,3.0654,-0.16194,0.91456,
4.6,0.051337,-2.9593,3.0672,-0.19862,0.95813,
4.8,0.051871,-2.9546,3.0692,-0.23745,1.0017,
5,0.052353,-2.9499,3.0715,-0.27836,1.0454,
5.2,0.05278,-2.9452,3.0741,-0.32129,1.089,
5.4,0.053146,-2.9404,3.077,-0.3662,1.1325,
5.6,0.053446,-2.9357,3.0803,-0.41301,1.176,
5.8,0.053676,-2.9309,3.0839,-0.46168,1.2193,
6,0.053831,-2.9261,3.0879,-0.51215,1.2624,
6.2,0.053907,-2.9214,3.0923,-0.56435,1.3054,
6.4,0.0539,-2.9166,3.0971,-0.61823,1.348,
6.6,0.053808,-2.9119,3.1023,-0.67374,1.3903,
6.8,0.053626,-2.9072,3.1079,-0.73081,1.4323,
7,0.053353,-2.9025,3.1139,-0.78939,1.4738,
7.2,0.052986,-2.8978,3.1204,-0.84943,1.5149,
7.4,0.052525,-2.8932,3.1274,-0.91087,1.5554,
7.6,0.051968,-2.8886,3.1347,-0.97366,1.5953,
7.8,0.051315,-2.8841,-3.1407,-1.0377,1.6346,
8,0.050568,-2.8796,-3.1325,-1.103,1.6731,
