"t","u","r","y","em_x","em_y",
0,-0.053453,1.4925,1.7597,0,0,
0.2,-0.052662,1.4964,1.7597,0.038155,-0.019744,
0.4,-0.051886,1.5003,1.7597,0.075746,-0.036544,
0.6,-0.051125,1.5041,1.7597,0.11278,-0.050406,
0.8,-0.050378,1.5078,1.7597,0.14925,-0.061339,
1,-0.049645,1.5115,1.7597,0.18516,-0.069357,
1.2,-0.048924,1.515,1.7596,0.22052,-0.074478,
1.4,-0.048214,1.5185,1.7596,0.25533,-0.076723,
1.6,-0.047513,1.5219,1.7595,0.2896,-0.076117,
1.8,-0.04682,1.5253,1.7594,0.32333,-0.072687,
2,-0.046133,1.5285,1.7592,0.35653,-0.066466,
2.2,-0.04545,1.5317,1.759,0.38921,-0.057487,
2.4,-0.044769,1.5348,1.7587,0.42139,-0.045788,
2.6,-0.044088,1.5379,1.7583,0.45306,-0.031409,
2.8,-0.043406,1.5409,1.7579,0.48425,-0.014391,
3,-0.042721,1.5438,1.7574,0.51497,0.0052186,
3.2,-0.042031,1.5466,1.7568,0.54523,0.027375,
3.4,-0.041334,1.5494,1.7561,0.57505,0.052029,
3.6,-0.040628,1.5521,1.7553,0.60445,0.07913,
3.8,-0.039913,1.5548,1.7544,0.63345,0.10863,
4,-0.039186,1.5574,1.7533,0.66207,0.14047,
4.2,-0.038447,1.56,1.7522,0.69032,0.17459,
4.4,-0.037693,1.5625,1.7509,0.71823,0.21095,
4.6,-0.036925,1.5649,1.7495,0.74583,0.24949,
4.8,-0.036141,1.5673,1.748,0.77313,0.29016,
5,-0.035341,1.5697,1.7464,0.80017,0.33288,
5.2,-0.034524,1.572,1.7446,0.82696,0.37762,
5.4,-0.03369,1.5743,1.7428,0.85354,0.42431,
5.6,-0.032838,1.5766,1.7408,0.87992,0.47289,
5.8,-0.031969,1.5788,1.7386,0.90614,0.52332,
6,-0.031083,1.581,1.7364,0.93222,0.57553,
6.2,-0.03018,1.5832,1.7341,0.95818,0.62946,
6.4,-0.029261,1.5853,1.7316,0.98406,0.68507,
6.6,-0.028325,1.5875,1.7291,1.0099,0.7423,
6.8,-0.027375,1.5896,1.7265,1.0356,0.80109,
7,-0.026411,1.5917,1.7237,1.0614,0.8614,
7.2,-0.025434,1.5938,1.721,1.0872,0.92316,
7.4,-0.024446,1.5959,1.7181,1.113,0.98633,
7.6,-0.023446,1.598,1.7152,1.1388,1.0509,
