"t","u","r","y","em_x","em_y",
0,0.065098,-2.0814,-2.4069,0,0,
0.2,0.065425,-2.0797,-2.4069,-0.029714,-0.019559,
0.4,0.065772,-2.078,-2.4069,-0.061653,-0.041128,
0.6,0.066136,-2.0762,-2.4068,-0.095811,-0.064703,
0.8,0.066517,-2.0742,-2.4068,-0.13218,-0.090276,
1,0.066914,-2.0722,-2.4068,-0.17075,-0.11784,
1.2,0.067323,-2.0701,-2.4067,-0.21151,-0.14738,
1.4,0.067742,-2.0679,-2.4066,-0.25444,-0.17889,
1.6,0.068169,-2.0656,-2.4064,-0.29953,-0.21234,
1.8,0.068598,-2.0632,-2.4062,-0.34674,-0.24773,
2,0.069027,-2.0607,-2.4059,-0.39605,-0.28502,
2.2,0.06945,-2.0582,-2.4054,-0.44744,-0.32421,
2.4,0.069863,-2.0555,-2.4048,-0.50086,-0.36527,
2.6,0.070259,-2.0528,-2.4041,-0.55629,-0.40818,
2.8,0.070633,-2.0499,-2.4031,-0.61368,-0.45292,
3,0.070979,-2.047,-2.4019,-0.67299,-0.49946,
3.2,0.071291,-2.0441,-2.4005,-0.73418,-0.54778,
3.4,0.071561,-2.041,-2.3988,-0.79719,-0.59788,
3.6,0.071782,-2.0379,-2.3968,-0.86196,-0.64971,
3.8,0.071948,-2.0347,-2.3945,-0.92845,-0.70327,
4,0.072051,-2.0315,-2.3917,-0.99659,-0.75855,
4.2,0.072084,-2.0282,-2.3886,-1.0663,-0.81552,
4.4,0.07204,-2.0248,-2.385,-1.1375,-0.87417,
4.6,0.071912,-2.0214,-2.381,-1.2102,-0.93451,
4.8,0.071693,-2.018,-2.3764,-1.2843,-0.9965,
5,0.071377,-2.0145,-2.3714,-1.3596,-1.0602,
5.2,0.070958,-2.011,-2.3658,-1.4362,-1.1255,
5.4,0.070431,-2.0075,-2.3596,-1.5138,-1.1925,
5.6,0.069791,-2.004,-2.3529,-1.5925,-1.2611,
5.8,0.069036,-2.0004,-2.3456,-1.6722,-1.3314,
6,0.06816,-1.9969,-2.3377,-1.7526,-1.4034,
6.2,0.067164,-1.9934,-2.3292,-1.8339,-1.477,
6.4,0.066045,-1.9899,-2.3202,-1.9158,-1.5523,
6.6,0.064803,-1.9865,-2.3105,-1.9982,-1.6293,
6.8,0.06344,-1.9831,-2.3003,-2.0811,-1.7079,
7,0.061957,-1.9797,-2.2895,-2.1644,-1.7883,
7.2,0.060357,-1.9764,-2.2782,-2.2479,-1.8703,
7.4,0.058645,-1.9732,-2.2664,-2.3316,-1.9541,
7.6,0.056825,-1.9701,-2.2542,-2.4153,-2.0395,
7.8,0.054904,-1.967,-2.2415,-2.499,-2.1266,
8,0.052887,-1.964,-2.2285,-2.5826,-2.2154,
8.2,0.050783,-1.9612,-2.2151,-2.6659,-2.3058,
8.4,0.048599,-1.9584,-2.2014,-2.749,-2.3979,
8.6,0.046343,-1.9557,-2.1875,-2.8317,-2.4916,
8.8,0.044025,-1.9532,-2.1733,-2.9139,-2.587,
9,0.041653,-1.9508,-2.1591,-2.9956,-2.6839,
9.2,0.039237,-1.9485,-2.1447,-3.0767,-2.7824,
9.4,0.036786,-1.9464,-2.1303,-3.1571,-2.8824,
9.6,0.034309,-1.9443,-2.1159,-3.2368,-2.9839,
9.8,0.031814,-1.9425,-2.1015,-3.3158,-3.0868,
10,0.029309,-1.9407,-2.0873,-3.3939,-3.1912,
10.2,0.026803,-1.9391,-2.0732,-3.4712,-3.2969,
10.4,0.024303,-1.9377,-2.0592,-3.5476,-3.404,
10.6,0.021816,-1.9364,-2.0455,-3.6232,-3.5123,
10.8,0.019347,-1.9352,-2.032,-3.6977,-3.6219,
