"t","u","r","y","em_x","em_y",
0,-0.087407,1.8422,2.2792,0,0,
0.2,-0.087848,1.84,2.2792,-0.02805,0.01839,
0.4,-0.088315,1.8376,2.2792,-0.05805,0.039056,
0.6,-0.088805,1.8352,2.2792,-0.089997,0.061994,
0.8,-0.089317,1.8326,2.2792,-0.12388,0.087196,
1,-0.089847,1.8299,2.2791,-0.1597,0.11465,
1.2,-0.090391,1.827,2.279,-0.19744,0.14435,
1.4,-0.090944,1.8241,2.2788,-0.23707,0.17627,
1.6,-0.091502,1.821,2.2785,-0.27859,0.2104,
1.8,-0.092056,1.8178,2.2781,-0.32198,0.24672,
2,-0.0926,1.8145,2.2775,-0.36719,0.28521,
2.2,-0.093126,1.811,2.2766,-0.41422,0.32585,
2.4,-0.093624,1.8075,2.2756,-0.46301,0.36861,
2.6,-0.094085,1.8038,2.2742,-0.51354,0.41348,
2.8,-0.0945,1.8,2.2725,-0.56577,0.46043,
3,-0.094856,1.7961,2.2704,-0.61963,0.50944,
3.2,-0.095143,1.7922,2.2679,-0.67508,0.5605,
3.4,-0.095349,1.7881,2.2648,-0.73207,0.61358,
3.6,-0.095463,1.7839,2.2612,-0.79052,0.66867,
3.8,-0.095471,1.7797,2.257,-0.85036,0.72576,
4,-0.095363,1.7754,2.2522,-0.91153,0.78483,
4.2,-0.095127,1.771,2.2466,-0.97393,0.84589,
4.4,-0.094751,1.7665,2.2403,-1.0375,0.90892,
4.6,-0.094225,1.762,2.2332,-1.1021,0.97393,
4.8,-0.09354,1.7575,2.2252,-1.1676,1.0409,
5,-0.092685,1.7529,2.2164,-1.234,1.1099,
5.2,-0.091654,1.7484,2.2066,-1.3011,1.1808,
5.4,-0.090439,1.7438,2.196,-1.3688,1.2537,
5.6,-0.089038,1.7392,2.1844,-1.437,1.3287,
5.8,-0.087445,1.7346,2.1718,-1.5056,1.4056,
6,-0.085661,1.7301,2.1584,-1.5743,1.4845,
6.2,-0.083685,1.7256,2.144,-1.6432,1.5655,
6.4,-0.081521,1.7212,2.1288,-1.712,1.6485,
6.6,-0.079172,1.7168,2.1126,-1.7806,1.7334,
6.8,-0.076644,1.7125,2.0957,-1.8489,1.8204,
7,-0.073947,1.7083,2.0781,-1.9166,1.9094,
7.2,-0.071089,1.7043,2.0597,-1.9838,2.0004,
7.4,-0.068083,1.7003,2.0407,-2.0503,2.0934,
7.6,-0.06494,1.6965,2.0212,-2.1158,2.1883,
7.8,-0.061674,1.6928,2.0012,-2.1804,2.2851,
8,-0.058301,1.6893,1.9808,-2.2439,2.3838,
8.2,-0.054836,1.686,1.9602,-2.3061,2.4843,
8.4,-0.051294,1.6828,1.9393,-2.367,2.5866,
8.6,-0.047691,1.6798,1.9183,-2.4265,2.6905,
8.8,-0.044043,1.677,1.8973,-2.4846,2.7962,
9,-0.040365,1.6744,1.8763,-2.5411,2.9034,
9.2,-0.036671,1.672,1.8554,-2.5959,3.0121,
9.4,-0.032976,1.6698,1.8347,-2.6492,3.1223,
9.6,-0.029292,1.6678,1.8143,-2.7007,3.2339,
9.8,-0.02563,1.666,1.7942,-2.7505,3.3467,
10,-0.022001,1.6644,1.7744,-2.7985,3.4608,
10.2,-0.018413,1.663,1.7551,-2.8449,3.5761,
10.4,-0.014874,1.6618,1.7362,-2.8894,3.6924,
10.6,-0.011389,1.6608,1.7178,-2.9323,3.8097,
10.8,-0.0079631,1.66,1.6998,-2.9734,3.9279,
11,-0.0048853,1.658,1.6824,-3.0127,4.0471,

