"t","u","r","y","em_x","em_y",
0,0.030054,0.70945,0.55918,0,0,
0.2,0.030293,0.71064,0.55918,0.0049835,-0.01147,
0.4,0.030541,0.71188,0.55918,0.012508,-0.021349,
0.6,0.030797,0.71317,0.55918,0.022569,-0.029642,
0.8,0.031062,0.7145,0.55919,0.035157,-0.036353,
1,0.031336,0.71587,0.55919,0.05026,-0.041489,
1.2,0.031616,0.71729,0.55921,0.067864,-0.045061,
1.4,0.031904,0.71875,0.55923,0.087949,-0.047079,
1.6,0.032197,0.72026,0.55927,0.11049,-0.047557,
1.8,0.032496,0.7218,0.55932,0.13548,-0.046509,
2,0.032799,0.72339,0.5594,0.16286,-0.043951,
2.2,0.033105,0.72503,0.5595,0.19263,-0.039903,
2.4,0.033413,0.7267,0.55963,0.22474,-0.034382,
2.6,0.033722,0.72841,0.5598,0.25915,-0.02741,
2.8,0.034029,0.73016,0.56002,0.29584,-0.019007,
3,0.034334,0.73195,0.56028,0.33475,-0.0091963,
3.2,0.034635,0.73378,0.56061,0.37585,0.0019999,
3.4,0.034929,0.73565,0.561,0.41909,0.014558,
3.6,0.035216,0.73755,0.56147,0.46441,0.028455,
3.8,0.035492,0.73948,0.56202,0.51178,0.043667,
4,0.035757,0.74144,0.56266,0.56115,0.060169,
4.2,0.036008,0.74344,0.5634,0.61245,0.07794,
4.4,0.036242,0.74546,0.56425,0.66563,0.096955,
4.6,0.036458,0.74751,0.56522,0.72065,0.11719,
4.8,0.036653,0.74958,0.56632,0.77743,0.13863,
5,0.036825,0.75168,0.56756,0.83594,0.16125,
5.2,0.036973,0.7538,0.56894,0.8961,0.18502,
5.4,0.037092,0.75593,0.57047,0.95786,0.20994,
5.6,0.037183,0.75808,0.57217,1.0212,0.23598,
5.8,0.037242,0.76025,0.57404,1.0859,0.26312,
6,0.037268,0.76242,0.57608,1.1521,0.29135,
6.2,0.037258,0.7646,0.57831,1.2197,0.32065,
6.4,0.037212,0.76678,0.58073,1.2885,0.35102,
6.6,0.037126,0.76897,0.58334,1.3586,0.38243,
6.8,0.037001,0.77115,0.58615,1.4299,0.41488,
7,0.036834,0.77333,0.58916,1.5022,0.44835,
7.2,0.036625,0.7755,0.59238,1.5757,0.48284,
7.4,0.036373,0.77766,0.5958,1.6501,0.51834,
7.6,0.036077,0.77981,0.59942,1.7255,0.55484,
7.8,0.035737,0.78194,0.60325,1.8017,0.59233,
8,0.035353,0.78404,0.60728,1.8788,0.63081,
8.2,0.034924,0.78612,0.6115,1.9566,0.67027,
8.4,0.034451,0.78818,0.61592,2.0351,0.71071,
8.6,0.033935,0.7902,0.62052,2.1143,0.75211,
8.8,0.033377,0.79219,0.6253,2.194,0.79448,
9,0.032777,0.79414,0.63025,2.2744,0.83782,
9.2,0.032137,0.79605,0.63537,2.3552,0.8821,
9.4,0.031458,0.79792,0.64063,2.4365,0.92734,
9.6,0.030743,0.79974,0.64603,2.5181,0.97351,
9.8,0.029992,0.80152,0.65156,2.6001,1.0206,
10,0.029208,0.80324,0.6572,2.6825,1.0687,
10.2,0.028394,0.80492,0.66295,2.7651,1.1176,
10.4,0.027551,0.80654,0.66878,2.8479,1.1675,
10.6,0.026681,0.8081,0.67469,2.9309,1.2183,
10.8,0.025788,0.8096,0.68066,3.014,1.27,
11,0.024873,0.81104,0.68668,3.0973,1.3225,
11.2,0.02394,0.81243,0.69273,3.1807,1.3759,
11.4,0.02299,0.81375,0.6988,3.2641,1.4302,
