"t","u","r","y","em_x","em_y",
0,0.020139,1.3307,1.23,0,0,
0.2,0.021057,1.3353,1.23,0.039576,-0.031387,
0.4,0.021981,1.3399,1.23,0.080155,-0.059948,
0.6,0.022911,1.3445,1.23,0.12173,-0.08569,
0.8,0.023847,1.3492,1.23,0.16431,-0.10862,
1,0.024789,1.3539,1.23,0.20787,-0.12876,
1.2,0.025735,1.3587,1.23,0.25243,-0.14611,
1.4,0.026687,1.3635,1.23,0.29796,-0.16071,
1.6,0.027642,1.3683,1.23,0.34446,-0.17257,
1.8,0.028602,1.3731,1.2301,0.39192,-0.18172,
2,0.029563,1.3779,1.2301,0.44033,-0.18819,
2.2,0.030527,1.3828,1.2302,0.48967,-0.19202,
2.4,0.031491,1.3878,1.2303,0.53994,-0.19323,
2.6,0.032453,1.3927,1.2304,0.59111,-0.19188,
2.8,0.033413,1.3977,1.2306,0.64318,-0.188,
3,0.034369,1.4027,1.2308,0.69611,-0.18162,
3.2,0.035318,1.4077,1.2311,0.7499,-0.17281,
3.4,0.036259,1.4128,1.2315,0.80452,-0.1616,
3.6,0.037188,1.4178,1.2319,0.85994,-0.14805,
3.8,0.038104,1.4229,1.2324,0.91616,-0.13219,
4,0.039002,1.4281,1.2331,0.97313,-0.11409,
4.2,0.039881,1.4332,1.2338,1.0308,-0.093785,
4.4,0.040736,1.4384,1.2347,1.0892,-0.071336,
4.6,0.041564,1.4436,1.2358,1.1483,-0.046791,
4.8,0.042362,1.4488,1.237,1.208,-0.020203,
5,0.043125,1.454,1.2384,1.2683,0.0083789,
5.2,0.043849,1.4592,1.24,1.3292,0.038903,
5.4,0.044531,1.4645,1.2418,1.3906,0.07132,
5.6,0.045166,1.4697,1.2439,1.4525,0.10558,
5.8,0.045749,1.475,1.2462,1.5149,0.14163,
6,0.046278,1.4802,1.2488,1.5776,0.17943,
6.2,0.046747,1.4855,1.2517,1.6407,0.21893,
6.4,0.047151,1.4907,1.2549,1.704,0.26009,
6.6,0.047489,1.4959,1.2585,1.7677,0.30286,
6.8,0.047756,1.5011,1.2624,1.8315,0.34719,
7,0.047947,1.5063,1.2666,1.8954,0.39305,
7.2,0.048061,1.5115,1.2712,1.9595,0.4404,
7.4,0.048094,1.5167,1.2762,2.0235,0.48919,
7.6,0.048044,1.5218,1.2816,2.0875,0.53939,
7.8,0.04791,1.5269,1.2873,2.1515,0.59096,
8,0.047688,1.5319,1.2935,2.2152,0.64386,
8.2,0.047379,1.5369,1.3,2.2788,0.69806,
8.4,0.046983,1.5418,1.3069,2.342,0.75352,
8.6,0.046498,1.5467,1.3142,2.4049,0.81021,
8.8,0.045926,1.5515,1.3219,2.4674,0.86808,
9,0.045269,1.5562,1.3299,2.5295,0.92712,
9.2,0.044527,1.5609,1.3383,2.591,0.98727,
9.4,0.043704,1.5655,1.347,2.6519,1.0485,
9.6,0.042801,1.57,1.356,2.7121,1.1108,
9.8,0.041823,1.5744,1.3653,2.7717,1.1741,
10,0.040773,1.5787,1.3748,2.8306,1.2384,
10.2,0.039655,1.5829,1.3846,2.8886,1.3036,
10.4,0.038474,1.587,1.3947,2.9458,1.3698,
10.6,0.037235,1.591,1.4049,3.0021,1.4368,
10.8,0.035942,1.5949,1.4152,3.0575,1.5047,
11,0.034602,1.5987,1.4257,3.112,1.5733,
11.2,0.033219,1.6024,1.4363,3.1654,1.6428,
11.4,0.031799,1.606,1.447,3.2179,1.7129,
11.6,0.030347,1.6094,1.4577,3.2693,1.7838,
11.8,0.028869,1.6127,1.4684,3.3196,1.8553,
12,0.027371,1.6159,1.4791,3.3689,1.9274,
12.2,0.025856,1.619,1.4897,3.4171,2.0002,
12.4,0.02433,1.622,1.5003,3.4643,2.0735,
12.6,0.022799,1.6248,1.5108,3.5103,2.1473,
12.8,0.021266,1.6275,1.5212,3.5553,2.2215,
13,0.019735,1.6301,1.5314,3.5991,2.2963,
13.2,0.018212,1.6326,1.5415,3.6419,2.3715,
13.4,0.016698,1.635,1.5515,3.6836,2.447,
13.6,0.015197,1.6372,1.5612,3.7243,2.523,
13.8,0.013713,1.6393,1.5708,3.7638,2.5992,
14,0.012247,1.6414,1.5801,3.8024,2.6758,
14.2,0.010802,1.6433,1.5893,3.84,2.7527,
14.4,0.0093796,1.6451,1.5982,3.8765,2.8299,
14.6,0.0079812,1.6468,1.6069,3.9121,2.9073,
14.8,0.0066082,1.6484,1.6153,3.9467,2.9849,
15,0.0052607,1.6499,1.6236,3.9804,3.0627,
15.2,0.0039399,1.6513,1.6316,4.0132,3.1407,
15.4,0.002646,1.6526,1.6393,4.0451,3.2189,
15.6,0.0013791,1.6538,1.6469,4.0761,3.2972,
15.8,0.00013795,1.6549,1.6542,4.1063,3.3757,
16,-0.0010767,1.6559,1.6613,4.1356,3.4543,
16.2,-0.0022669,1.6569,1.6682,4.1642,3.533,
16.4,-0.0034315,1.6578,1.6749,4.192,3.6118,
16.6,-0.0045725,1.6586,1.6814,4.219,3.6907,
16.8,-0.0056886,1.6593,1.6877,4.2453,3.7697,
17,-0.0067808,1.6599,1.6938,4.2709,3.8487,
17.2,-0.0078473,1.6605,1.6997,4.2958,3.9278,
17.4,-0.0088897,1.661,1.7054,4.3201,4.0069,
17.6,-0.0099053,1.6614,1.7109,4.3436,4.0861,
17.8,-0.010895,1.6618,1.7162,4.3666,4.1653,
18,-0.011857,1.6621,1.7214,4.389,4.2446,
18.2,-0.01279,1.6623,1.7263,4.4108,4.3238,
18.4,-0.013694,1.6625,1.731,4.432,4.4031,
18.6,-0.014566,1.6626,1.7355,4.4527,4.4824,
18.8,-0.015406,1.6627,1.7398,4.4729,4.5617,
19,-0.016214,1.6628,1.7438,4.4926,4.6411,
19.2,-0.016986,1.6627,1.7477,4.5119,4.7204,
19.4,-0.017723,1.6627,1.7513,4.5307,4.7997,
19.6,-0.018422,1.6626,1.7547,4.5491,4.8791,
19.8,-0.019083,1.6624,1.7578,4.5671,4.9584,
20,-0.019703,1.6622,1.7608,4.5848,5.0377,
20.2,-0.020283,1.662,1.7634,4.6022,5.1171,
20.4,-0.020821,1.6618,1.7659,4.6192,5.1964,
20.6,-0.021315,1.6615,1.7681,4.636,5.2758,
20.8,-0.021765,1.6612,1.77,4.6525,5.3552,
21,-0.022171,1.6609,1.7718,4.6689,5.4345,
21.2,-0.022532,1.6606,1.7732,4.685,5.5139,
21.4,-0.022846,1.6602,1.7744,4.701,5.5933,
21.6,-0.023114,1.6598,1.7754,4.7168,5.6728,
21.8,-0.023336,1.6595,1.7761,4.7325,5.7522,
22,-0.023511,1.6591,1.7766,4.7482,5.8317,
22.2,-0.023639,1.6587,1.7769,4.7638,5.9112,
22.4,-0.023721,1.6583,1.7769,4.7794,5.9907,
22.6,-0.023757,1.6579,1.7767,4.795,6.0703,
22.8,-0.023749,1.6575,1.7762,4.8106,6.1499,
23,-0.023695,1.6571,1.7756,4.8263,6.2296,
23.2,-0.023599,1.6567,1.7747,4.8421,6.3093,
23.4,-0.023459,1.6563,1.7736,4.8579,6.3891,
23.6,-0.023278,1.656,1.7723,4.8739,6.4689,
23.8,-0.023057,1.6556,1.7709,4.89,6.5487,
24,-0.022797,1.6553,1.7693,4.9064,6.6287,
24.2,-0.022501,1.655,1.7675,4.9228,6.7087,
24.4,-0.022169,1.6547,1.7655,4.9395,6.7887,
24.6,-0.021803,1.6544,1.7634,4.9565,6.8688,
24.8,-0.021406,1.6541,1.7612,4.9736,6.949,
25,-0.020978,1.6539,1.7588,4.9911,7.0293,
25.2,-0.020523,1.6537,1.7563,5.0088,7.1096,
25.4,-0.02004,1.6535,1.7537,5.0268,7.19,
25.6,-0.019534,1.6534,1.7511,5.045,7.2705,
25.8,-0.019006,1.6533,1.7483,5.0636,7.351,
26,-0.018457,1.6532,1.7455,5.0825,7.4316,
26.2,-0.01789,1.6531,1.7426,5.1017,7.5123,
26.4,-0.017306,1.6531,1.7396,5.1213,7.5931,
26.6,-0.016707,1.6531,1.7366,5.1412,7.6739,
26.8,-0.016096,1.6532,1.7336,5.1614,7.7548,
27,-0.015474,1.6532,1.7306,5.1819,7.8358,
27.2,-0.014842,1.6533,1.7275,5.2028,7.9168,
27.4,-0.014203,1.6535,1.7245,5.2241,7.9979,
27.6,-0.013557,1.6537,1.7214,5.2457,8.079,
27.8,-0.012907,1.6539,1.7184,5.2676,8.1602,
28,-0.012254,1.6541,1.7154,5.2899,8.2415,
28.2,-0.011599,1.6544,1.7124,5.3126,8.3229,
28.4,-0.010943,1.6547,1.7094,5.3355,8.4042,
28.6,-0.010288,1.655,1.7065,5.3588,8.4857,
28.8,-0.0096339,1.6554,1.7036,5.3825,8.5672,
29,-0.0089821,1.6558,1.7007,5.4064,8.6487,
29.2,-0.0083338,1.6563,1.6979,5.4307,8.7303,
29.4,-0.00769,1.6567,1.6952,5.4553,8.812,
29.6,-0.0070503,1.6573,1.6925,5.4802,8.8937,
29.8,-0.0064165,1.6578,1.6899,5.5055,8.9754,
30,-0.005788,1.6584,1.6873,5.531,9.0572,
30.2,-0.0051667,1.6589,1.6848,5.5568,9.139,
30.4,-0.004551,1.6596,1.6823,5.5829,9.2208,
30.6,-0.0039429,1.6602,1.6799,5.6093,9.3027,
30.8,-0.0033423,1.6609,1.6776,5.6359,9.3846,
31,-0.0027489,1.6616,1.6753,5.6628,9.4666,
31.2,-0.0021633,1.6623,1.6731,5.69,9.5486,
31.4,-0.0015843,1.6631,1.671,5.7174,9.6306,
31.6,-0.0010136,1.6639,1.6689,5.745,9.7126,
31.8,-0.00044968,1.6647,1.6669,5.7729,9.7947,
32,0.00010641,1.6655,1.6649,5.801,9.8768,
32.2,0.00065541,1.6663,1.663,5.8294,9.9589,
32.4,0.0011981,1.6672,1.6612,5.8579,10.041,
32.6,0.0017338,1.6681,1.6594,5.8867,10.1232,
32.8,0.0022624,1.669,1.6577,5.9156,10.2054,
33,0.0027852,1.6699,1.656,5.9448,10.2876,
33.2,0.0033009,1.6709,1.6544,5.9741,10.3698,
33.4,0.0038102,1.6718,1.6528,6.0037,10.452,
33.6,0.0043124,1.6728,1.6513,6.0334,10.5343,
33.8,0.0048079,1.6738,1.6498,6.0632,10.6165,
34,0.0052965,1.6749,1.6484,6.0933,10.6988,
34.2,0.0057784,1.6759,1.647,6.1235,10.7811,
34.4,0.0062523,1.6769,1.6457,6.1539,10.8634,
34.6,0.0067185,1.678,1.6444,6.1844,10.9457,
34.8,0.0071769,1.6791,1.6432,6.215,11.0281,
35,0.0076264,1.6802,1.6421,6.2458,11.1104,
35.2,0.0080678,1.6813,1.641,6.2767,11.1928,
