"t","u","r","y","em_x","em_y",
0,-0.042356,-2.4843,-2.2726,0,0,
0.2,-0.041641,-2.4808,-2.2726,-0.01093,0.036751,
0.4,-0.040938,-2.4772,-2.2726,-0.023796,0.071213,
0.6,-0.040247,-2.4738,-2.2726,-0.038593,0.10339,
0.8,-0.039568,-2.4704,-2.2726,-0.055315,0.13329,
1,-0.0389,-2.4671,-2.2726,-0.073952,0.16092,
1.2,-0.038242,-2.4638,-2.2726,-0.094494,0.1863,
1.4,-0.037594,-2.4606,-2.2726,-0.11693,0.20945,
1.6,-0.036954,-2.4575,-2.2727,-0.14123,0.23038,
1.8,-0.036322,-2.4544,-2.2728,-0.1674,0.24912,
2,-0.035696,-2.4514,-2.2729,-0.1954,0.26568,
2.2,-0.035075,-2.4484,-2.273,-0.22521,0.28011,
2.4,-0.034459,-2.4455,-2.2732,-0.25682,0.29243,
2.6,-0.033846,-2.4426,-2.2734,-0.2902,0.30267,
2.8,-0.033235,-2.4398,-2.2737,-0.32531,0.31087,
3,-0.032625,-2.4371,-2.274,-0.36213,0.31707,
3.2,-0.032015,-2.4344,-2.2743,-0.40064,0.32131,
3.4,-0.031403,-2.4318,-2.2747,-0.44081,0.32362,
3.6,-0.03079,-2.4292,-2.2752,-0.48259,0.32405,
3.8,-0.030174,-2.4266,-2.2758,-0.52597,0.32265,
4,-0.029554,-2.4241,-2.2764,-0.57091,0.31946,
4.2,-0.02893,-2.4217,-2.277,-0.61738,0.31453,
4.4,-0.028301,-2.4193,-2.2778,-0.66534,0.30791,
4.6,-0.027666,-2.4169,-2.2786,-0.71477,0.29964,
4.8,-0.027024,-2.4146,-2.2794,-0.76563,0.28978,
5,-0.026377,-2.4123,-2.2804,-0.81789,0.27838,
5.2,-0.025723,-2.41,-2.2814,-0.87151,0.26549,
5.4,-0.025061,-2.4078,-2.2825,-0.92646,0.25116,
5.6,-0.024393,-2.4056,-2.2836,-0.98272,0.23544,
5.8,-0.023717,-2.4034,-2.2848,-1.0402,0.21839,
6,-0.023034,-2.4013,-2.2861,-1.099,0.20004,
6.2,-0.022344,-2.3991,-2.2874,-1.159,0.18046,
6.4,-0.021648,-2.397,-2.2888,-1.2201,0.1597,
6.6,-0.020945,-2.395,-2.2902,-1.2824,0.13779,
6.8,-0.020237,-2.3929,-2.2917,-1.3458,0.1148,
7,-0.019522,-2.3909,-2.2932,-1.4102,0.090759,
7.2,-0.018803,-2.3888,-2.2948,-1.4757,0.065725,
7.4,-0.018079,-2.3868,-2.2964,-1.5423,0.039741,
7.6,-0.017351,-2.3848,-2.298,-1.6098,0.012849,
7.8,-0.01662,-2.3828,-2.2997,-1.6783,-0.014907,
8,-0.015886,-2.3808,-2.3014,-1.7477,-0.043485,
8.2,-0.01515,-2.3788,-2.3031,-1.818,-0.072845,
8.4,-0.014413,-2.3769,-2.3048,-1.8893,-0.10295,
8.6,-0.013675,-2.3749,-2.3065,-1.9613,-0.13376,
8.8,-0.012937,-2.3729,-2.3082,-2.0342,-0.16524,
9,-0.0122,-2.3709,-2.3099,-2.1078,-0.19735,
9.2,-0.011464,-2.369,-2.3116,-2.1823,-0.23007,
9.4,-0.01073,-2.367,-2.3133,-2.2575,-0.26336,
9.6,-0.0099987,-2.365,-2.315,-2.3334,-0.29719,
9.8,-0.0092702,-2.363,-2.3167,-2.41,-0.33152,
10,-0.0085456,-2.3611,-2.3183,-2.4872,-0.36635,
10.2,-0.0078248,-2.3591,-2.32,-2.5651,-0.40162,
10.4,-0.0071088,-2.3571,-2.3216,-2.6437,-0.43733,
10.6,-0.0063975,-2.3551,-2.3231,-2.7228,-0.47345,
10.8,-0.0056916,-2.3531,-2.3247,-2.8025,-0.50996,
11,-0.0049913,-2.3511,-2.3262,-2.8828,-0.54683,
11.2,-0.0042965,-2.3491,-2.3276,-2.9635,-0.58404,
11.4,-0.0036079,-2.3471,-2.329,-3.0449,-0.62158,
11.6,-0.0029254,-2.3451,-2.3304,-3.1266,-0.65942,
11.8,-0.0022492,-2.343,-2.3318,-3.2089,-0.69755,
12,-0.0015791,-2.341,-2.3331,-3.2916,-0.73596,
12.2,-0.00091494,-2.339,-2.3344,-3.3748,-0.77462,
12.4,-0.00025713,-2.3369,-2.3356,-3.4584,-0.81353,
12.6,0.00039515,-2.3349,-2.3368,-3.5424,-0.85266,
12.8,0.0010415,-2.3328,-2.338,-3.6267,-0.89201,
13,0.0016822,-2.3307,-2.3391,-3.7115,-0.93157,
13.2,0.0023176,-2.3287,-2.3402,-3.7965,-0.97132,
13.4,0.0029477,-2.3266,-2.3413,-3.882,-1.0112,
13.6,0.0035721,-2.3245,-2.3423,-3.9677,-1.0513,
13.8,0.0041913,-2.3224,-2.3433,-4.0538,-1.0916,
14,0.004805,-2.3203,-2.3443,-4.1401,-1.132,
14.2,0.0054124,-2.3182,-2.3452,-4.2268,-1.1726,
14.4,0.0060139,-2.316,-2.3461,-4.3137,-1.2132,
14.6,0.0066093,-2.3139,-2.347,-4.4008,-1.2541,
14.8,0.0071976,-2.3118,-2.3478,-4.4882,-1.295,
15,0.007779,-2.3097,-2.3485,-4.5759,-1.336,
15.2,0.0083523,-2.3075,-2.3493,-4.6638,-1.3772,
15.4,0.0089179,-2.3054,-2.35,-4.7518,-1.4184,
15.6,0.0094747,-2.3032,-2.3506,-4.8401,-1.4598,
15.8,0.010022,-2.301,-2.3512,-4.9286,-1.5013,
16,0.010559,-2.2989,-2.3517,-5.0173,-1.5428,
