"t","u","r","y","em_x","em_y",
0,0.063096,1.2264,0.91094,0,0,
0.2,0.062682,1.2244,0.91094,-0.0074513,0.040559,
0.4,0.062286,1.2224,0.91094,-0.013065,0.083486,
0.6,0.061908,1.2205,0.91095,-0.016845,0.12878,
0.8,0.061547,1.2187,0.91097,-0.018797,0.17642,
1,0.0612,1.217,0.911,-0.018931,0.22642,
1.2,0.060867,1.2154,0.91105,-0.017257,0.27874,
1.4,0.060545,1.2139,0.91115,-0.013789,0.33337,
1.6,0.060231,1.2124,0.91129,-0.0085451,0.39031,
1.8,0.059924,1.2111,0.91148,-0.001543,0.44951,
2,0.059619,1.2099,0.91176,0.0071947,0.51097,
2.2,0.059314,1.2087,0.91211,0.017643,0.57465,
2.4,0.059005,1.2076,0.91257,0.029776,0.64052,
2.6,0.05869,1.2066,0.91315,0.043561,0.70857,
2.8,0.058363,1.2057,0.91387,0.058967,0.77875,
3,0.058022,1.2048,0.91473,0.075956,0.85104,
3.2,0.057663,1.2041,0.91576,0.094492,0.9254,
3.4,0.057281,1.2034,0.91698,0.11453,1.0018,
3.6,0.056874,1.2028,0.91839,0.13603,1.0802,
3.8,0.056437,1.2022,0.92002,0.15895,1.1606,
4,0.055967,1.2017,0.92187,0.18322,1.2429,
4.2,0.05546,1.2013,0.92397,0.20881,1.3272,
4.4,0.054913,1.2009,0.92632,0.23566,1.4133,
4.6,0.054324,1.2006,0.92894,0.26372,1.5013,
4.8,0.053688,1.2003,0.93184,0.29292,1.5911,
5,0.053005,1.2,0.93501,0.3232,1.6826,
5.2,0.05227,1.1998,0.93848,0.3545,1.776,
5.4,0.051484,1.1997,0.94224,0.38677,1.871,
5.6,0.050643,1.1995,0.9463,0.41993,1.9678,
5.8,0.049748,1.1994,0.95065,0.45393,2.0662,
6,0.048798,1.1993,0.9553,0.48869,2.1663,
6.2,0.047792,1.1992,0.96023,0.52415,2.268,
6.4,0.04673,1.1991,0.96545,0.56025,2.3712,
6.6,0.045614,1.199,0.97094,0.59691,2.4761,
6.8,0.044445,1.1989,0.9767,0.63408,2.5824,
