"t","u","r","y","em_x","em_y",
0,-0.048466,-2.9633,-2.721,0,0,
0.2,-0.048762,-2.9648,-2.721,0.021141,-0.01123,
0.4,-0.049072,-2.9663,-2.721,0.039545,-0.023683,
0.6,-0.049396,-2.968,-2.721,0.055219,-0.037358,
0.8,-0.049733,-2.9697,-2.721,0.068171,-0.052251,
1,-0.050083,-2.9714,-2.721,0.078414,-0.068355,
1.2,-0.050443,-2.9733,-2.721,0.085964,-0.085663,
1.4,-0.050812,-2.9752,-2.7211,0.090841,-0.10417,
1.6,-0.051189,-2.9771,-2.7212,0.093068,-0.12385,
1.8,-0.05157,-2.9792,-2.7213,0.09267,-0.14471,
2,-0.051955,-2.9813,-2.7215,0.089676,-0.16672,
2.2,-0.05234,-2.9835,-2.7218,0.084117,-0.18987,
2.4,-0.052722,-2.9857,-2.7221,0.076028,-0.21414,
2.6,-0.053098,-2.988,-2.7225,0.065443,-0.23951,
2.8,-0.053465,-2.9904,-2.7231,0.0524,-0.26595,
3,-0.053818,-2.9928,-2.7237,0.03694,-0.29344,
3.2,-0.054154,-2.9953,-2.7246,0.019103,-0.32195,
3.4,-0.054469,-2.9979,-2.7255,-0.0010689,-0.35145,
3.6,-0.054758,-3.0005,-2.7267,-0.023533,-0.38191,
3.8,-0.055018,-3.0031,-2.728,-0.048245,-0.41329,
4,-0.055243,-3.0058,-2.7296,-0.075161,-0.44555,
4.2,-0.05543,-3.0086,-2.7314,-0.10424,-0.47866,
4.4,-0.055573,-3.0114,-2.7335,-0.13543,-0.51256,
4.6,-0.055667,-3.0142,-2.7358,-0.16869,-0.54722,
4.8,-0.05571,-3.017,-2.7385,-0.20398,-0.58257,
5,-0.055695,-3.0199,-2.7415,-0.24126,-0.61858,
5.2,-0.055619,-3.0228,-2.7447,-0.28047,-0.65519,
5.4,-0.055478,-3.0258,-2.7484,-0.32159,-0.69234,
5.6,-0.055268,-3.0287,-2.7524,-0.36456,-0.72996,
5.8,-0.054986,-3.0317,-2.7567,-0.40935,-0.76801,
6,-0.054629,-3.0346,-2.7615,-0.45592,-0.80642,
6.2,-0.054194,-3.0376,-2.7666,-0.50422,-0.84512,
6.4,-0.053679,-3.0406,-2.7722,-0.55423,-0.88405,
6.6,-0.053083,-3.0435,-2.7781,-0.6059,-0.92314,
6.8,-0.052405,-3.0464,-2.7844,-0.65919,-0.96232,
7,-0.051643,-3.0493,-2.7911,-0.71407,-1.0015,
7.2,-0.0508,-3.0522,-2.7982,-0.7705,-1.0407,
7.4,-0.049873,-3.055,-2.8056,-0.82844,-1.0797,
7.6,-0.048867,-3.0578,-2.8134,-0.88787,-1.1186,
7.8,-0.047781,-3.0605,-2.8216,-0.94873,-1.1572,
8,-0.04662,-3.0632,-2.8301,-1.011,-1.1956,
8.2,-0.045385,-3.0658,-2.8389,-1.0746,-1.2335,
8.4,-0.04408,-3.0684,-2.848,-1.1396,-1.271,
8.6,-0.04271,-3.0708,-2.8573,-1.2058,-1.308,
8.8,-0.041278,-3.0733,-2.8669,-1.2734,-1.3445,
9,-0.03979,-3.0756,-2.8766,-1.3421,-1.3803,
