"t","u","r","y","em_x","em_y",
0,-0.01733,0.20573,0.29238,0,0,
0.2,-0.016489,0.20994,0.29238,0.02983,-0.036778,
0.4,-0.015652,0.21412,0.29238,0.062531,-0.072693,
0.6,-0.01482,0.21828,0.29238,0.098096,-0.10774,
0.8,-0.013993,0.22242,0.29238,0.13652,-0.14194,
1,-0.013172,0.22652,0.29238,0.17778,-0.17528,
1.2,-0.012355,0.2306,0.29238,0.22186,-0.20776,
1.4,-0.011542,0.23466,0.29237,0.26875,-0.23941,
1.6,-0.010734,0.23869,0.29237,0.31842,-0.27021,
1.8,-0.0099313,0.2427,0.29236,0.37085,-0.30019,
2,-0.0091324,0.24669,0.29235,0.42599,-0.32935,
2.2,-0.0083378,0.25065,0.29233,0.48382,-0.3577,
2.4,-0.0075475,0.25458,0.29232,0.5443,-0.38526,
2.6,-0.0067612,0.2585,0.2923,0.60739,-0.41203,
2.8,-0.0059791,0.26239,0.29229,0.67305,-0.43803,
3,-0.0052012,0.26626,0.29227,0.74123,-0.46326,
3.2,-0.0044272,0.27011,0.29224,0.81189,-0.48776,
3.4,-0.0036573,0.27394,0.29222,0.88498,-0.51152,
3.6,-0.0028914,0.27774,0.2922,0.96044,-0.53457,
3.8,-0.0021294,0.28153,0.29218,1.0382,-0.55692,
4,-0.0013711,0.2853,0.29216,1.1183,-0.57859,
4.2,-0.00061694,0.28905,0.29213,1.2006,-0.5996,
4.4,0.00013372,0.29278,0.29211,1.285,-0.61995,
4.6,0.00088048,0.29649,0.29209,1.3716,-0.63967,
4.8,0.0016237,0.30019,0.29207,1.4602,-0.65878,
5,0.0023636,0.30387,0.29205,1.5508,-0.67729,
5.2,0.0031001,0.30753,0.29203,1.6433,-0.69522,
5.4,0.0038329,0.31118,0.29202,1.7377,-0.71258,
5.6,0.0045625,0.31481,0.292,1.834,-0.7294,
5.8,0.0052884,0.31843,0.29199,1.932,-0.74569,
6,0.0060107,0.32204,0.29198,2.0317,-0.76147,
6.2,0.0067291,0.32563,0.29198,2.133,-0.77675,
6.4,0.0074435,0.32921,0.29199,2.236,-0.79155,
6.6,0.0081533,0.33277,0.29201,2.3404,-0.80589,
6.8,0.0088585,0.33633,0.29203,2.4464,-0.81978,
7,0.0095585,0.33987,0.29208,2.5538,-0.83324,
7.2,0.010253,0.3434,0.29214,2.6626,-0.84628,
7.4,0.010941,0.34692,0.29222,2.7727,-0.85891,
7.6,0.011622,0.35043,0.29232,2.8841,-0.87115,
7.8,0.012296,0.35393,0.29245,2.9967,-0.88301,
8,0.012962,0.35742,0.29261,3.1105,-0.8945,
8.2,0.013618,0.3609,0.29281,3.2254,-0.90563,
8.4,0.014265,0.36437,0.29304,3.3414,-0.91642,
8.6,0.0149,0.36782,0.29332,3.4585,-0.92687,
8.8,0.015524,0.37127,0.29365,3.5765,-0.93699,
9,0.016135,0.37471,0.29403,3.6955,-0.94678,
9.2,0.016732,0.37814,0.29448,3.8154,-0.95626,
9.4,0.017314,0.38155,0.29498,3.9362,-0.96543,
9.6,0.01788,0.38496,0.29556,4.0578,-0.97429,
9.8,0.018428,0.38835,0.29621,4.1802,-0.98284,
10,0.018958,0.39173,0.29694,4.3033,-0.9911,
10.2,0.019469,0.3951,0.29776,4.4272,-0.99905,
10.4,0.019958,0.39846,0.29867,4.5518,-1.0067,
10.6,0.020425,0.4018,0.29967,4.677,-1.0141,
10.8,0.020869,0.40512,0.30078,4.8028,-1.0211,
11,0.021289,0.40843,0.30199,4.9292,-1.0279,
11.2,0.021683,0.41172,0.30331,5.0561,-1.0343,
11.4,0.022051,0.415,0.30474,5.1836,-1.0404,
11.6,0.022391,0.41825,0.3063,5.3115,-1.0463,
11.8,0.022702,0.42149,0.30797,5.4399,-1.0517,
12,0.022985,0.4247,0.30978,5.5688,-1.0569,
12.2,0.023237,0.42789,0.3117,5.698,-1.0617,
12.4,0.023458,0.43105,0.31376,5.8276,-1.0662,
12.6,0.023648,0.43419,0.31595,5.9576,-1.0703,
12.8,0.023806,0.43731,0.31827,6.0879,-1.0741,
13,0.023932,0.44039,0.32073,6.2185,-1.0775,
13.2,0.024025,0.44344,0.32332,6.3494,-1.0805,
13.4,0.024086,0.44647,0.32604,6.4805,-1.0832,
13.6,0.024113,0.44946,0.32889,6.6119,-1.0854,
13.8,0.024108,0.45241,0.33187,6.7434,-1.0872,
14,0.02407,0.45533,0.33498,6.8752,-1.0886,
