"t","u","r","y","em_x","em_y",
0,0.01587,0.55058,0.47123,0,0,
0.2,0.016066,0.55156,0.47123,0.019645,0.00054919,
0.4,0.016267,0.55257,0.47123,0.041962,0.0024593,
0.6,0.016473,0.5536,0.47123,0.066944,0.0057274,
0.8,0.016683,0.55465,0.47123,0.094582,0.010349,
1,0.016898,0.55572,0.47124,0.12486,0.016318,
1.2,0.017117,0.55682,0.47124,0.15778,0.023626,
1.4,0.01734,0.55794,0.47125,0.19329,0.032264,
1.6,0.017567,0.55909,0.47126,0.2314,0.042219,
1.8,0.017797,0.56026,0.47127,0.27207,0.05348,
2,0.018031,0.56145,0.47129,0.31526,0.066031,
2.2,0.018267,0.56266,0.47132,0.36096,0.079856,
2.4,0.018506,0.5639,0.47136,0.40912,0.09494,
2.6,0.018747,0.56515,0.47142,0.45971,0.11126,
2.8,0.018989,0.56643,0.47148,0.51269,0.1288,
3,0.019233,0.56773,0.47156,0.56802,0.14755,
3.2,0.019476,0.56904,0.47166,0.62565,0.16747,
3.4,0.01972,0.57038,0.47178,0.68553,0.18855,
3.6,0.019962,0.57174,0.47193,0.74763,0.21076,
3.8,0.020203,0.57311,0.4721,0.81188,0.23408,
4,0.020441,0.5745,0.4723,0.87824,0.25849,
4.2,0.020676,0.57591,0.47253,0.94666,0.28397,
4.4,0.020907,0.57734,0.4728,1.0171,0.31048,
4.6,0.021133,0.57878,0.47311,1.0895,0.33801,
4.8,0.021353,0.58023,0.47347,1.1637,0.36654,
5,0.021567,0.5817,0.47387,1.2398,0.39604,
5.2,0.021773,0.58318,0.47432,1.3177,0.42648,
5.4,0.021971,0.58468,0.47482,1.3974,0.45785,
5.6,0.02216,0.58618,0.47538,1.4787,0.49012,
5.8,0.022338,0.58769,0.47601,1.5616,0.52327,
6,0.022505,0.58922,0.47669,1.6461,0.55728,
6.2,0.022659,0.59075,0.47745,1.732,0.59213,
6.4,0.022801,0.59228,0.47828,1.8195,0.6278,
6.6,0.022929,0.59382,0.47918,1.9083,0.66427,
6.8,0.023042,0.59537,0.48016,1.9985,0.70152,
7,0.023139,0.59692,0.48122,2.0899,0.73953,
7.2,0.02322,0.59846,0.48237,2.1826,0.7783,
7.4,0.023283,0.60001,0.48359,2.2765,0.8178,
7.6,0.023329,0.60156,0.48491,2.3715,0.85801,
7.8,0.023356,0.6031,0.48632,2.4676,0.89893,
8,0.023364,0.60464,0.48782,2.5648,0.94054,
8.2,0.023352,0.60617,0.48941,2.6629,0.98283,
8.4,0.02332,0.60769,0.49109,2.7619,1.0258,
8.6,0.023268,0.6092,0.49287,2.8618,1.0694,
8.8,0.023194,0.61071,0.49474,2.9626,1.1137,
9,0.0231,0.6122,0.4967,3.0642,1.1585,
9.2,0.022984,0.61368,0.49875,3.1665,1.2041,
9.4,0.022847,0.61514,0.5009,3.2696,1.2502,
9.6,0.022689,0.61658,0.50314,3.3733,1.297,
9.8,0.022509,0.61801,0.50546,3.4776,1.3443,
10,0.022309,0.61942,0.50787,3.5826,1.3923,
10.2,0.022088,0.6208,0.51037,3.6881,1.4408,
10.4,0.021846,0.62217,0.51294,3.7941,1.4899,
10.6,0.021584,0.62351,0.51559,3.9006,1.5396,
10.8,0.021303,0.62482,0.51831,4.0076,1.5899,
11,0.021003,0.62611,0.5211,4.1149,1.6407,
11.2,0.020684,0.62738,0.52396,4.2227,1.6921,
11.4,0.020348,0.62861,0.52687,4.3308,1.7441,
11.6,0.019994,0.62981,0.52984,4.4393,1.7965,
11.8,0.019625,0.63099,0.53286,4.5481,1.8496,
12,0.019241,0.63213,0.53593,4.6571,1.9031,
12.2,0.018841,0.63325,0.53904,4.7664,1.9572,
12.4,0.018429,0.63432,0.54218,4.8759,2.0119,
12.6,0.018004,0.63537,0.54535,4.9857,2.067,
12.8,0.017567,0.63638,0.54855,5.0956,2.1226,
13,0.017119,0.63736,0.55176,5.2057,2.1788,
13.2,0.016662,0.6383,0.55499,5.3159,2.2354,
13.4,0.016197,0.63921,0.55823,5.4262,2.2926,
13.6,0.015723,0.64008,0.56147,5.5367,2.3502,
13.8,0.015243,0.64092,0.5647,5.6472,2.4083,
14,0.014757,0.64172,0.56793,5.7579,2.4669,
14.2,0.014266,0.64248,0.57115,5.8685,2.5259,
14.4,0.013771,0.64321,0.57435,5.9793,2.5854,
14.6,0.013273,0.6439,0.57754,6.0901,2.6453,
14.8,0.012773,0.64456,0.58069,6.2009,2.7056,
15,0.012272,0.64518,0.58382,6.3117,2.7664,
15.2,0.01177,0.64577,0.58692,6.4225,2.8276,
15.4,0.011268,0.64632,0.58998,6.5333,2.8892,
15.6,0.010767,0.64683,0.593,6.6441,2.9512,
15.8,0.010268,0.64731,0.59597,6.7549,3.0136,
16,0.009771,0.64776,0.59891,6.8656,3.0763,
16.2,0.0092767,0.64817,0.60179,6.9764,3.1395,
16.4,0.0087861,0.64856,0.60463,7.0871,3.203,
16.6,0.008299,0.6489,0.60741,7.1977,3.2668,
16.8,0.0078164,0.64922,0.61014,7.3083,3.331,
17,0.0073387,0.64951,0.61281,7.4188,3.3956,
17.2,0.0068658,0.64976,0.61543,7.5293,3.4604,
17.4,0.0063987,0.64998,0.61799,7.6397,3.5256,
17.6,0.0059371,0.65018,0.62049,7.7501,3.5911,
17.8,0.0054815,0.65034,0.62294,7.8604,3.6569,
18,0.0050322,0.65048,0.62532,7.9706,3.7229,
18.2,0.0045893,0.65059,0.62764,8.0808,3.7893,
18.4,0.0041528,0.65067,0.62991,8.1909,3.8559,
18.6,0.0037228,0.65073,0.63212,8.3009,3.9228,
18.8,0.0032998,0.65076,0.63426,8.4109,3.9899,
19,0.0028832,0.65077,0.63635,8.5208,4.0573,
19.2,0.0024735,0.65075,0.63838,8.6306,4.125,
19.4,0.0020707,0.65071,0.64035,8.7404,4.1928,
