"t","u","r","y","em_x","em_y",
0,-0.059177,0.98463,1.2805,0,0,
0.2,-0.05915,0.98476,1.2805,-0.015928,-0.026415,
0.4,-0.059141,0.98481,1.2805,-0.030998,-0.049958,
0.6,-0.059148,0.98477,1.2805,-0.045212,-0.070635,
0.8,-0.05917,0.98464,1.2805,-0.058572,-0.088455,
1,-0.059207,0.98443,1.2805,-0.071083,-0.10343,
1.2,-0.059257,0.98413,1.2804,-0.082748,-0.11558,
1.4,-0.059317,0.98375,1.2803,-0.093574,-0.12493,
1.6,-0.059384,0.98328,1.2802,-0.10357,-0.13149,
1.8,-0.059457,0.98272,1.28,-0.11273,-0.13531,
2,-0.059532,0.98209,1.2798,-0.12108,-0.1364,
2.2,-0.059606,0.98137,1.2794,-0.12861,-0.13481,
2.4,-0.059675,0.98058,1.279,-0.13533,-0.13057,
2.6,-0.059736,0.97971,1.2784,-0.14126,-0.12372,
2.8,-0.059783,0.97876,1.2777,-0.14638,-0.11431,
3,-0.059814,0.97774,1.2768,-0.15072,-0.10239,
3.2,-0.059823,0.97665,1.2758,-0.15426,-0.088007,
3.4,-0.059807,0.97549,1.2745,-0.15702,-0.071211,
3.6,-0.059759,0.97426,1.2731,-0.15899,-0.052059,
3.8,-0.059677,0.97298,1.2714,-0.16018,-0.030608,
4,-0.059554,0.97164,1.2694,-0.16057,-0.006919,
4.2,-0.059387,0.97024,1.2672,-0.16016,0.018948,
4.4,-0.059172,0.96879,1.2646,-0.15895,0.046929,
4.6,-0.058902,0.9673,1.2618,-0.15692,0.076959,
4.8,-0.058576,0.96577,1.2586,-0.15407,0.10897,
5,-0.058187,0.9642,1.2551,-0.15037,0.1429,
5.2,-0.057734,0.9626,1.2513,-0.14581,0.17867,
5.4,-0.057213,0.96097,1.247,-0.14038,0.21622,
5.6,-0.056621,0.95933,1.2424,-0.13405,0.25547,
5.8,-0.055956,0.95767,1.2374,-0.1268,0.29635,
6,-0.055215,0.956,1.2321,-0.11861,0.33879,
6.2,-0.054398,0.95434,1.2263,-0.10944,0.38272,
6.4,-0.053504,0.95267,1.2202,-0.09929,0.42806,
6.6,-0.052532,0.95102,1.2137,-0.088116,0.47474,
6.8,-0.051484,0.94939,1.2068,-0.075896,0.52269,
7,-0.050359,0.94777,1.1996,-0.062605,0.57183,
7.2,-0.04916,0.94619,1.192,-0.048216,0.62209,
7.4,-0.047889,0.94464,1.1841,-0.032706,0.67339,
7.6,-0.046549,0.94314,1.1759,-0.016049,0.72567,
7.8,-0.045142,0.94168,1.1674,0.0017743,0.77886,
8,-0.043673,0.94027,1.1586,0.020785,0.83288,
8.2,-0.042145,0.93893,1.1497,0.041001,0.88767,
8.4,-0.040564,0.93764,1.1405,0.062437,0.94316,
8.6,-0.038934,0.93642,1.1311,0.085105,0.99928,
8.8,-0.03726,0.93528,1.1216,0.10902,1.056,
9,-0.035547,0.93421,1.1119,0.13418,1.1132,
9.2,-0.033801,0.93322,1.1022,0.16059,1.1709,
9.4,-0.032027,0.93231,1.0924,0.18825,1.2289,
9.6,-0.03023,0.93148,1.0826,0.21717,1.2874,
9.8,-0.028417,0.93075,1.0728,0.24732,1.3461,
10,-0.026592,0.9301,1.0631,0.27872,1.405,
10.2,-0.02476,0.92954,1.0533,0.31133,1.4642,
10.4,-0.022926,0.92908,1.0437,0.34516,1.5235,
10.6,-0.021094,0.92871,1.0342,0.38018,1.583,
10.8,-0.019269,0.92843,1.0248,0.41637,1.6425,
11,-0.017455,0.92824,1.0155,0.45371,1.7021,
11.2,-0.015654,0.92815,1.0064,0.49218,1.7618,
11.4,-0.013871,0.92814,0.9975,0.53175,1.8214,
11.6,-0.012107,0.92823,0.98877,0.5724,1.881,
11.8,-0.010366,0.92841,0.98024,0.61409,1.9405,
12,-0.008648,0.92868,0.97192,0.65681,2,
12.2,-0.0069557,0.92904,0.96382,0.70052,2.0594,
12.4,-0.0052898,0.92948,0.95593,0.74519,2.1187,
12.6,-0.0036511,0.93001,0.94826,0.79079,2.1779,
12.8,-0.0020396,0.93062,0.94082,0.8373,2.2369,
13,-0.00045552,0.93131,0.93358,0.88468,2.2958,
13.2,0.0011019,0.93208,0.92657,0.9329,2.3546,
13.4,0.002633,0.93292,0.91976,0.98194,2.4132,
13.6,0.0041387,0.93384,0.91315,1.0318,2.4716,
13.8,0.0056189,0.93483,0.90674,1.0824,2.5299,
14,0.0070737,0.9359,0.90053,1.1337,2.5879,
14.2,0.0085027,0.93703,0.89452,1.1857,2.6458,
14.4,0.009905,0.93823,0.88871,1.2385,2.7036,
