"t","u","r","y","em_x","em_y",
0,-0.024733,-2.2719,-2.1482,0,0,
0.2,-0.024342,-2.2699,-2.1482,0.0045529,0.0357,
0.4,-0.023958,-2.268,-2.1482,0.0074695,0.068889,
0.6,-0.023582,-2.2661,-2.1482,0.0087533,0.099571,
0.8,-0.023213,-2.2643,-2.1482,0.0084095,0.12776,
1,-0.02285,-2.2624,-2.1482,0.006446,0.15345,
1.2,-0.022494,-2.2607,-2.1482,0.0028723,0.17668,
1.4,-0.022145,-2.2589,-2.1482,-0.0022997,0.19745,
1.6,-0.021801,-2.2572,-2.1482,-0.0090565,0.21579,
1.8,-0.021463,-2.2556,-2.1483,-0.017383,0.23173,
2,-0.021129,-2.2539,-2.1483,-0.02726,0.24528,
2.2,-0.020801,-2.2524,-2.1483,-0.038671,0.25648,
2.4,-0.020477,-2.2508,-2.1484,-0.051594,0.26537,
2.6,-0.020156,-2.2493,-2.1485,-0.066008,0.27197,
2.8,-0.019839,-2.2478,-2.1486,-0.081889,0.27633,
3,-0.019525,-2.2463,-2.1487,-0.099213,0.27848,
3.2,-0.019213,-2.2449,-2.1488,-0.11795,0.27847,
3.4,-0.018903,-2.2435,-2.149,-0.13809,0.27634,
3.6,-0.018595,-2.2421,-2.1491,-0.15958,0.27213,
3.8,-0.018289,-2.2408,-2.1493,-0.18241,0.26589,
4,-0.017983,-2.2394,-2.1495,-0.20655,0.25768,
4.2,-0.017677,-2.2382,-2.1498,-0.23196,0.24753,
4.4,-0.017372,-2.2369,-2.15,-0.25862,0.2355,
4.6,-0.017066,-2.2357,-2.1503,-0.2865,0.22163,
4.8,-0.01676,-2.2344,-2.1506,-0.31557,0.20599,
5,-0.016453,-2.2333,-2.151,-0.3458,0.18862,
5.2,-0.016145,-2.2321,-2.1514,-0.37715,0.16956,
5.4,-0.015836,-2.2309,-2.1518,-0.4096,0.14889,
5.6,-0.015525,-2.2298,-2.1522,-0.44312,0.12664,
5.8,-0.015213,-2.2287,-2.1526,-0.47767,0.10287,
6,-0.014899,-2.2276,-2.1531,-0.51323,0.077632,
6.2,-0.014584,-2.2265,-2.1536,-0.54977,0.050974,
6.4,-0.014266,-2.2255,-2.1541,-0.58727,0.022947,
6.6,-0.013947,-2.2244,-2.1547,-0.62568,-0.0063986,
6.8,-0.013625,-2.2234,-2.1553,-0.66498,-0.037013,
7,-0.013302,-2.2224,-2.1559,-0.70515,-0.068849,
7.2,-0.012977,-2.2214,-2.1565,-0.74616,-0.10186,
7.4,-0.012649,-2.2204,-2.1571,-0.78798,-0.136,
7.6,-0.01232,-2.2194,-2.1578,-0.83059,-0.17121,
7.8,-0.01199,-2.2184,-2.1585,-0.87396,-0.20747,
8,-0.011657,-2.2175,-2.1592,-0.91806,-0.24472,
8.2,-0.011323,-2.2165,-2.1599,-0.96287,-0.28292,
8.4,-0.010988,-2.2155,-2.1606,-1.0084,-0.32203,
8.6,-0.010652,-2.2146,-2.1613,-1.0545,-0.36201,
8.8,-0.010315,-2.2136,-2.1621,-1.1013,-0.40283,
9,-0.0099762,-2.2127,-2.1628,-1.1488,-0.44444,
9.2,-0.0096373,-2.2118,-2.1636,-1.1968,-0.48681,
9.4,-0.0092979,-2.2108,-2.1643,-1.2454,-0.52991,
9.6,-0.0089581,-2.2099,-2.1651,-1.2945,-0.57369,
9.8,-0.0086181,-2.209,-2.1659,-1.3442,-0.61814,
10,-0.0082784,-2.208,-2.1666,-1.3944,-0.66321,
10.2,-0.0079388,-2.2071,-2.1674,-1.4451,-0.70888,
10.4,-0.0075996,-2.2062,-2.1682,-1.4963,-0.75512,
10.6,-0.007261,-2.2052,-2.1689,-1.5479,-0.8019,
10.8,-0.0069233,-2.2043,-2.1697,-1.6,-0.84919,
11,-0.0065866,-2.2034,-2.1704,-1.6525,-0.89697,
11.2,-0.006251,-2.2024,-2.1712,-1.7055,-0.94522,
11.4,-0.0059167,-2.2015,-2.1719,-1.7588,-0.99391,
11.6,-0.0055838,-2.2006,-2.1726,-1.8125,-1.043,
11.8,-0.0052526,-2.1996,-2.1734,-1.8665,-1.0925,
12,-0.004923,-2.1987,-2.1741,-1.921,-1.1424,
12.2,-0.0045953,-2.1977,-2.1748,-1.9757,-1.1927,
12.4,-0.0042697,-2.1968,-2.1754,-2.0308,-1.2433,
12.6,-0.0039459,-2.1958,-2.1761,-2.0862,-1.2942,
12.8,-0.0036242,-2.1949,-2.1768,-2.1419,-1.3454,
13,-0.0033048,-2.1939,-2.1774,-2.1978,-1.3969,
13.2,-0.0029878,-2.193,-2.178,-2.2541,-1.4487,
13.4,-0.002673,-2.192,-2.1786,-2.3106,-1.5007,
13.6,-0.0023605,-2.191,-2.1792,-2.3673,-1.553,
13.8,-0.0020504,-2.1901,-2.1798,-2.4243,-1.6055,
14,-0.0017426,-2.1891,-2.1804,-2.4816,-1.6583,
14.2,-0.0014373,-2.1881,-2.1809,-2.539,-1.7113,
