"t","u","r","y","em_x","em_y",
0,0.079753,-2.7862,-3.1849,0,0,
0.2,0.080077,-2.7846,3.0982,-0.0018931,0.016578,
0.4,0.080424,-2.7828,3.0982,-0.006781,0.033285,
0.6,0.080792,-2.781,3.0982,-0.014658,0.050122,
0.8,0.081181,-2.779,3.0983,-0.025513,0.067088,
1,0.081587,-2.7769,3.0983,-0.039333,0.084183,
1.2,0.082007,-2.7747,3.0984,-0.0561,0.1014,
1.4,0.082437,-2.7724,3.0986,-0.075793,0.11875,
1.6,0.082872,-2.77,3.0988,-0.098385,0.13621,
1.8,0.083307,-2.7675,3.0992,-0.12385,0.15379,
2,0.083736,-2.7648,3.0997,-0.15215,0.17148,
2.2,0.084153,-2.7621,3.1004,-0.18326,0.18927,
2.4,0.084549,-2.7592,3.1012,-0.21713,0.20715,
2.6,0.084917,-2.7562,3.1024,-0.25373,0.22511,
2.8,0.08525,-2.7532,3.1037,-0.29301,0.24312,
3,0.085537,-2.75,3.1055,-0.33493,0.26117,
3.2,0.08577,-2.7468,3.1075,-0.37944,0.27923,
3.4,0.085939,-2.7435,3.11,-0.42648,0.29728,
3.6,0.086035,-2.74,3.113,-0.47601,0.31527,
3.8,0.086048,-2.7366,3.1164,-0.52797,0.33317,
4,0.085968,-2.733,3.1204,-0.58231,0.35094,
4.2,0.085785,-2.7294,3.1249,-0.63896,0.36852,
4.4,0.085491,-2.7257,3.13,-0.69789,0.38586,
4.6,0.085076,-2.722,3.1358,-0.75901,0.4029,
4.8,0.084533,-2.7182,-3.1408,-0.82228,0.41958,
5,0.083852,-2.7144,-3.1336,-0.88762,0.43581,
5.2,0.083029,-2.7105,-3.1257,-0.95499,0.45152,
5.4,0.082057,-2.7067,-3.117,-1.0243,0.46664,
5.6,0.080931,-2.7029,-3.1075,-1.0955,0.48108,
5.8,0.079649,-2.699,-3.0973,-1.1685,0.49475,
6,0.078208,-2.6952,-3.0863,-1.2433,0.50756,
6.2,0.076608,-2.6914,-3.0745,-1.3197,0.51941,
6.4,0.07485,-2.6877,-3.0619,-1.3977,0.53022,
6.6,0.072936,-2.684,-3.0487,-1.4773,0.53989,
6.8,0.070871,-2.6804,-3.0347,-1.5583,0.54832,
7,0.06866,-2.6768,-3.0201,-1.6407,0.55544,
7.2,0.066309,-2.6733,-3.0049,-1.7243,0.56114,
7.4,0.063827,-2.67,-2.9891,-1.8091,0.56536,
7.6,0.061223,-2.6667,-2.9728,-1.8951,0.56802,
7.8,0.058508,-2.6636,-2.9561,-1.982,0.56903,
8,0.055692,-2.6605,-2.939,-2.0699,0.56835,
8.2,0.052788,-2.6577,-2.9216,-2.1587,0.56591,
8.4,0.049807,-2.6549,-2.904,-2.2482,0.56166,
8.6,0.046762,-2.6523,-2.8861,-2.3384,0.55557,
8.8,0.043667,-2.6499,-2.8682,-2.4292,0.54761,
9,0.040532,-2.6476,-2.8503,-2.5205,0.53775,
9.2,0.037372,-2.6455,-2.8324,-2.6123,0.52598,
9.4,0.034196,-2.6436,-2.8145,-2.7043,0.51229,
9.6,0.031017,-2.6418,-2.7969,-2.7967,0.49669,
9.8,0.027845,-2.6402,-2.7794,-2.8893,0.47919,
10,0.024689,-2.6388,-2.7622,-2.9821,0.45979,
10.2,0.021557,-2.6375,-2.7453,-3.0749,0.43854,
10.4,0.018458,-2.6364,-2.7287,-3.1678,0.41545,
10.6,0.015397,-2.6355,-2.7125,-3.2606,0.39057,
10.8,0.012379,-2.6348,-2.6967,-3.3534,0.36392,
11,0.0094091,-2.6342,-2.6813,-3.4461,0.33555,
11.2,0.0064892,-2.6338,-2.6663,-3.5386,0.3055,
11.4,0.0036218,-2.6336,-2.6517,-3.631,0.27383,
11.6,0.00080727,-2.6335,-2.6375,-3.7231,0.24056,
11.8,-0.001955,-2.6335,-2.6238,-3.815,0.20576,
12,-0.0046658,-2.6338,-2.6104,-3.9067,0.16948,
12.2,-0.0073266,-2.6341,-2.5975,-3.9981,0.13174,
12.4,-0.0099366,-2.6346,-2.5849,-4.0891,0.092611,
12.6,-0.012495,-2.6353,-2.5728,-4.1799,0.052129,
12.8,-0.015,-2.6361,-2.5611,-4.2703,0.010342,
13,-0.017448,-2.637,-2.5497,-4.3604,-0.032702,
13.2,-0.019835,-2.638,-2.5388,-4.4501,-0.076955,
13.4,-0.022156,-2.6392,-2.5284,-4.5395,-0.12237,
13.6,-0.024407,-2.6404,-2.5184,-4.6285,-0.16888,
13.8,-0.026581,-2.6418,-2.5089,-4.7171,-0.21646,
14,-0.028673,-2.6433,-2.5,-4.8055,-0.26503,
