"t","u","r","y","em_x","em_y",
0,-0.053438,-0.0053749,0.26181,0,0,
0.2,-0.053977,-0.008074,0.26181,0.020841,0.026879,
0.4,-0.054533,-0.010852,0.26181,0.044578,0.054533,
0.6,-0.055103,-0.013709,0.26181,0.071204,0.082962,
0.8,-0.055688,-0.016645,0.2618,0.10071,0.11216,
1,-0.056286,-0.01966,0.26177,0.13308,0.14213,
1.2,-0.056895,-0.022752,0.26172,0.1683,0.17286,
1.4,-0.057514,-0.025922,0.26165,0.20636,0.20435,
1.6,-0.058139,-0.029168,0.26153,0.24721,0.23659,
1.8,-0.058769,-0.03249,0.26136,0.29084,0.26956,
2,-0.0594,-0.035887,0.26111,0.33722,0.30327,
2.2,-0.060028,-0.039357,0.26078,0.38631,0.33769,
2.4,-0.06065,-0.0429,0.26035,0.43808,0.37281,
2.6,-0.061261,-0.046512,0.25979,0.49249,0.40862,
2.8,-0.061857,-0.050193,0.25909,0.54949,0.44509,
3,-0.062432,-0.053942,0.25822,0.60905,0.48221,
3.2,-0.062981,-0.057754,0.25715,0.67112,0.51995,
3.4,-0.063498,-0.061628,0.25586,0.73566,0.55828,
3.6,-0.063978,-0.06556,0.25433,0.80262,0.59718,
3.8,-0.064414,-0.069547,0.25253,0.87195,0.6366,
4,-0.064801,-0.073586,0.25042,0.9436,0.67652,
4.2,-0.06513,-0.077673,0.24798,1.0175,0.71689,
4.4,-0.065397,-0.081803,0.24518,1.0937,0.75767,
4.6,-0.065594,-0.085972,0.242,1.172,0.79881,
4.8,-0.065715,-0.090174,0.2384,1.2525,0.84026,
5,-0.065755,-0.094405,0.23437,1.335,0.88196,
5.2,-0.065706,-0.098658,0.22987,1.4196,0.92386,
5.4,-0.065564,-0.10293,0.22489,1.5061,0.96589,
5.6,-0.065322,-0.10721,0.21941,1.5946,1.008,
5.8,-0.064978,-0.11149,0.2134,1.685,1.0501,
6,-0.064526,-0.11576,0.20686,1.7772,1.0921,
6.2,-0.063963,-0.12003,0.19978,1.8712,1.134,
6.4,-0.063286,-0.12428,0.19216,1.967,1.1756,
6.6,-0.062494,-0.12849,0.18398,2.0644,1.217,
6.8,-0.061586,-0.13268,0.17526,2.1635,1.258,
7,-0.060562,-0.13681,0.166,2.2642,1.2985,
7.2,-0.059422,-0.1409,0.15621,2.3664,1.3384,
7.4,-0.058169,-0.14493,0.14591,2.4702,1.3777,
7.6,-0.056804,-0.14889,0.13513,2.5754,1.4164,
7.8,-0.055332,-0.15277,0.12389,2.682,1.4542,
8,-0.053757,-0.15657,0.11222,2.79,1.4912,
8.2,-0.052085,-0.16028,0.10015,2.8992,1.5273,
8.4,-0.050321,-0.16389,0.087714,3.0097,1.5624,
8.6,-0.048472,-0.1674,0.074962,3.1214,1.5964,
