"t","u","r","y","em_x","em_y",
0,-0.085911,2.6034,3.033,0,0,
0.2,-0.085462,2.6057,3.033,0.031237,0.0074902,
0.4,-0.085038,2.6078,3.033,0.059494,0.015305,
0.6,-0.084637,2.6098,3.033,0.084777,0.023445,
0.8,-0.084257,2.6116,3.0329,0.1071,0.031908,
1,-0.083895,2.6134,3.0329,0.12646,0.040693,
1.2,-0.083549,2.615,3.0328,0.1429,0.0498,
1.4,-0.083214,2.6165,3.0326,0.15643,0.059227,
1.6,-0.082885,2.6179,3.0323,0.16707,0.068975,
1.8,-0.082558,2.6192,3.032,0.17486,0.079043,
2,-0.082227,2.6203,3.0314,0.17982,0.089434,
2.2,-0.081885,2.6213,3.0308,0.18199,0.10015,
2.4,-0.081527,2.6223,3.0299,0.18142,0.1112,
2.6,-0.081146,2.6231,3.0288,0.17815,0.12258,
2.8,-0.080735,2.6238,3.0274,0.17221,0.13432,
3,-0.080287,2.6244,3.0258,0.16366,0.14641,
3.2,-0.079795,2.6249,3.0238,0.15255,0.15888,
3.4,-0.079252,2.6253,3.0215,0.13893,0.17174,
3.6,-0.078651,2.6256,3.0189,0.12287,0.18502,
3.8,-0.077985,2.6258,3.0158,0.10441,0.19874,
4,-0.077248,2.626,3.0122,0.083617,0.21293,
4.2,-0.076433,2.6261,3.0082,0.060555,0.22763,
4.4,-0.075534,2.6261,3.0037,0.035288,0.24287,
4.6,-0.074548,2.626,2.9988,0.0078805,0.25869,
4.8,-0.073468,2.6259,2.9933,-0.021599,0.27514,
5,-0.072292,2.6258,2.9872,-0.053082,0.29226,
5.2,-0.071016,2.6256,2.9807,-0.086498,0.3101,
5.4,-0.069638,2.6254,2.9736,-0.12177,0.32871,
5.6,-0.068156,2.6252,2.9659,-0.15884,0.34814,
5.8,-0.066572,2.6249,2.9578,-0.19762,0.36846,
6,-0.064884,2.6247,2.9491,-0.23803,0.38971,
6.2,-0.063095,2.6244,2.9399,-0.28001,0.41196,
6.4,-0.061208,2.6242,2.9302,-0.32348,0.43525,
6.6,-0.059225,2.624,2.9201,-0.36835,0.45963,
6.8,-0.057152,2.6238,2.9096,-0.41456,0.48517,
7,-0.054993,2.6237,2.8987,-0.46202,0.5119,
7.2,-0.052755,2.6236,2.8874,-0.51065,0.53988,
7.4,-0.050444,2.6236,2.8758,-0.56039,0.56915,
7.6,-0.048067,2.6236,2.8639,-0.61114,0.59974,
7.8,-0.045632,2.6237,2.8518,-0.66285,0.63169,
8,-0.043148,2.6238,2.8396,-0.71543,0.66502,
8.2,-0.040621,2.6241,2.8272,-0.76882,0.69976,
8.4,-0.03806,2.6244,2.8147,-0.82294,0.73593,
8.6,-0.035474,2.6248,2.8022,-0.87772,0.77354,
8.8,-0.03287,2.6254,2.7897,-0.93311,0.8126,
9,-0.030257,2.626,2.7773,-0.98903,0.8531,
9.2,-0.027642,2.6267,2.7649,-1.0454,0.89506,
9.4,-0.025031,2.6275,2.7526,-1.1023,0.93845,
9.6,-0.022431,2.6284,2.7406,-1.1595,0.98327,
9.8,-0.019848,2.6294,2.7287,-1.217,1.0295,
10,-0.017287,2.6306,2.717,-1.2748,1.0771,
10.2,-0.014753,2.6318,2.7056,-1.3328,1.1261,
10.4,-0.01225,2.6331,2.6944,-1.391,1.1764,
10.6,-0.0097799,2.6346,2.6835,-1.4494,1.2281,
10.8,-0.0073458,2.6361,2.6728,-1.5079,1.281,
11,-0.004949,2.6378,2.6625,-1.5665,1.3351,
11.2,-0.0025906,2.6395,2.6525,-1.6251,1.3905,
11.4,-0.00027051,2.6414,2.6427,-1.6838,1.4471,
11.6,0.0020117,2.6433,2.6333,-1.7425,1.5048,
11.8,0.004257,2.6454,2.6241,-1.8012,1.5636,
12,0.0064662,2.6475,2.6152,-1.8598,1.6235,
12.2,0.0086391,2.6497,2.6065,-1.9185,1.6845,
12.4,0.010775,2.652,2.5982,-1.977,1.7464,
12.6,0.012872,2.6545,2.5901,-2.0355,1.8093,
12.8,0.014929,2.657,2.5823,-2.0939,1.8732,
13,0.016943,2.6595,2.5748,-2.1522,1.938,
13.2,0.01891,2.6622,2.5676,-2.2104,2.0037,
13.4,0.020826,2.6649,2.5608,-2.2685,2.0702,
13.6,0.022688,2.6677,2.5543,-2.3265,2.1375,
13.8,0.024491,2.6706,2.5482,-2.3844,2.2055,
14,0.02623,2.6736,2.5424,-2.4422,2.2743,
14.2,0.0279,2.6766,2.5371,-2.4999,2.3437,
14.4,0.029495,2.6797,2.5322,-2.5575,2.4138,
14.6,0.03101,2.6828,2.5277,-2.615,2.4844,
14.8,0.032439,2.686,2.5238,-2.6725,2.5556,
15,0.033777,2.6892,2.5203,-2.7299,2.6272,
15.2,0.035018,2.6924,2.5173,-2.7873,2.6993,
15.4,0.036158,2.6957,2.5149,-2.8448,2.7718,
15.6,0.037192,2.699,2.5131,-2.9022,2.8445,
15.8,0.038115,2.7024,2.5118,-2.9598,2.9175,
16,0.038924,2.7057,2.5111,-3.0174,2.9908,
16.2,0.039615,2.7091,2.511,-3.0751,3.0641,
16.4,0.040185,2.7124,2.5115,-3.133,3.1376,
16.6,0.040633,2.7158,2.5126,-3.1911,3.211,
16.8,0.040956,2.7191,2.5144,-3.2494,3.2845,
17,0.041155,2.7225,2.5167,-3.3079,3.3578,
17.2,0.04123,2.7257,2.5196,-3.3667,3.431,
17.4,0.041181,2.729,2.5231,-3.4259,3.504,
17.6,0.04101,2.7322,2.5272,-3.4854,3.5766,
17.8,0.04072,2.7354,2.5318,-3.5453,3.649,
18,0.040314,2.7385,2.5369,-3.6056,3.721,
18.2,0.039796,2.7416,2.5426,-3.6663,3.7925,
18.4,0.03917,2.7446,2.5487,-3.7275,3.8635,
18.6,0.038442,2.7475,2.5553,-3.7892,3.934,
18.8,0.037616,2.7503,2.5622,-3.8514,4.0039,
19,0.0367,2.7531,2.5696,-3.9141,4.0732,
19.2,0.035699,2.7558,2.5773,-3.9774,4.1418,
19.4,0.034621,2.7584,2.5852,-4.0412,4.2097,
19.6,0.033471,2.7609,2.5935,-4.1055,4.2768,
19.8,0.032258,2.7633,2.602,-4.1704,4.3432,
20,0.030988,2.7656,2.6106,-4.2359,4.4088,
20.2,0.029668,2.7678,2.6194,-4.3019,4.4735,
20.4,0.028305,2.7699,2.6283,-4.3685,4.5374,
20.6,0.026906,2.7719,2.6373,-4.4356,4.6004,
20.8,0.025478,2.7738,2.6464,-4.5033,4.6626,
21,0.024026,2.7755,2.6554,-4.5715,4.7239,
21.2,0.022557,2.7772,2.6644,-4.6403,4.7842,
21.4,0.021076,2.7788,2.6734,-4.7096,4.8437,
21.6,0.019589,2.7803,2.6823,-4.7793,4.9023,
21.8,0.0181,2.7817,2.6912,-4.8496,4.96,
22,0.016615,2.7829,2.6999,-4.9204,5.0168,
22.2,0.015135,2.7841,2.7084,-4.9916,5.0727,
22.4,0.013666,2.7852,2.7168,-5.0632,5.1278,
22.6,0.012211,2.7862,2.7251,-5.1353,5.182,
22.8,0.010771,2.787,2.7332,-5.2077,5.2354,
23,0.0093501,2.7878,2.7411,-5.2806,5.2879,
23.2,0.0079489,2.7885,2.7488,-5.3539,5.3396,
23.4,0.0065697,2.7891,2.7563,-5.4275,5.3905,
23.6,0.0052134,2.7897,2.7636,-5.5014,5.4407,
23.8,0.0038807,2.7901,2.7707,-5.5757,5.49,
24,0.0025717,2.7905,2.7776,-5.6503,5.5387,
24.2,0.0012869,2.7907,2.7843,-5.7252,5.5866,
24.4,2.6392e-05,2.7909,2.7908,-5.8004,5.6338,
24.6,-0.0012109,2.7911,2.7971,-5.8759,5.6803,
24.8,-0.002425,2.7911,2.8032,-5.9516,5.7262,
25,-0.0036163,2.7911,2.8092,-6.0276,5.7714,
25.2,-0.0047856,2.791,2.815,-6.1038,5.816,
25.4,-0.0059323,2.7909,2.8205,-6.1802,5.86,
25.6,-0.0070559,2.7907,2.826,-6.2569,5.9033,
25.8,-0.0081567,2.7904,2.8312,-6.3337,5.9461,
26,-0.0092335,2.7901,2.8362,-6.4108,5.9884,
26.2,-0.010285,2.7897,2.8411,-6.488,6.0301,
26.4,-0.011312,2.7893,2.8458,-6.5654,6.0712,
26.6,-0.012311,2.7888,2.8503,-6.643,6.1119,
26.8,-0.013282,2.7882,2.8546,-6.7207,6.1521,
27,-0.014224,2.7876,2.8587,-6.7986,6.1918,
27.2,-0.015135,2.787,2.8627,-6.8766,6.2311,
27.4,-0.016014,2.7863,2.8664,-6.9548,6.2699,
27.6,-0.016859,2.7856,2.8699,-7.0331,6.3084,
27.8,-0.017669,2.7848,2.8732,-7.1115,6.3465,
28,-0.018442,2.784,2.8762,-7.19,6.3842,
28.2,-0.019177,2.7832,2.8791,-7.2686,6.4216,
28.4,-0.019871,2.7823,2.8817,-7.3472,6.4587,
28.6,-0.020525,2.7814,2.8841,-7.426,6.4956,
28.8,-0.021136,2.7805,2.8862,-7.5048,6.5321,
29,-0.021703,2.7796,2.8881,-7.5837,6.5685,
29.2,-0.022224,2.7786,2.8898,-7.6627,6.6047,
29.4,-0.0227,2.7777,2.8912,-7.7417,6.6407,
29.6,-0.023129,2.7767,2.8923,-7.8208,6.6765,
29.8,-0.023509,2.7757,2.8932,-7.8999,6.7122,
30,-0.023842,2.7747,2.8939,-7.979,6.7479,
30.2,-0.024125,2.7737,2.8943,-8.0581,6.7835,
30.4,-0.024359,2.7726,2.8944,-8.1373,6.819,
30.6,-0.024543,2.7716,2.8943,-8.2164,6.8546,
30.8,-0.024678,2.7706,2.894,-8.2956,6.8902,
31,-0.024765,2.7696,2.8934,-8.3747,6.9258,
31.2,-0.024802,2.7686,2.8926,-8.4538,6.9615,
31.4,-0.024792,2.7676,2.8916,-8.5329,6.9974,
31.6,-0.024734,2.7666,2.8903,-8.612,7.0333,
31.8,-0.02463,2.7657,2.8888,-8.691,7.0694,
32,-0.024481,2.7647,2.8871,-8.77,7.1057,
32.2,-0.024288,2.7638,2.8852,-8.849,7.1422,
32.4,-0.023974,2.7633,2.8831,-8.9278,7.1789,

