"t","u","r","y","em_x","em_y",
0,-0.028725,2.956,3.0996,0,0,
0.2,-0.028111,2.959,3.0996,0.010603,0.029233,
0.4,-0.027506,2.9621,3.0996,0.018211,0.058591,
0.6,-0.026909,2.965,3.0996,0.02283,0.088076,
0.8,-0.02632,2.968,3.0996,0.02447,0.11769,
1,-0.025739,2.9709,3.0996,0.023146,0.14742,
1.2,-0.025166,2.9737,3.0996,0.018874,0.17728,
1.4,-0.0246,2.9765,3.0995,0.011677,0.20726,
1.6,-0.02404,2.9793,3.0995,0.0015798,0.23736,
1.8,-0.023487,2.9821,3.0995,-0.011388,0.26759,
2,-0.02294,2.9847,3.0994,-0.027196,0.29793,
2.2,-0.022398,2.9874,3.0994,-0.045806,0.3284,
2.4,-0.02186,2.99,3.0993,-0.067182,0.35899,
2.6,-0.021328,2.9926,3.0992,-0.091281,0.38969,
2.8,-0.020799,2.9951,3.0991,-0.11806,0.42051,
3,-0.020274,2.9976,3.099,-0.14747,0.45145,
3.2,-0.019752,3.0001,3.0988,-0.17947,0.4825,
3.4,-0.019232,3.0025,3.0987,-0.214,0.51367,
3.6,-0.018715,3.0049,3.0985,-0.251,0.54495,
3.8,-0.018201,3.0073,3.0983,-0.29044,0.57635,
4,-0.017688,3.0096,3.098,-0.33225,0.60786,
4.2,-0.017177,3.0119,3.0978,-0.37636,0.63949,
4.4,-0.016666,3.0142,3.0975,-0.42274,0.67123,
4.6,-0.016158,3.0164,3.0972,-0.47131,0.70309,
4.8,-0.01565,3.0186,3.0969,-0.52202,0.73506,
5,-0.015143,3.0208,3.0965,-0.5748,0.76714,
5.2,-0.014637,3.023,3.0961,-0.62961,0.79934,
5.4,-0.014131,3.0251,3.0957,-0.68637,0.83166,
5.6,-0.013627,3.0272,3.0953,-0.74503,0.86409,
5.8,-0.013123,3.0293,3.0949,-0.80552,0.89664,
6,-0.01262,3.0313,3.0944,-0.8678,0.9293,
6.2,-0.012117,3.0334,3.094,-0.93179,0.96208,
6.4,-0.011616,3.0354,3.0935,-0.99745,0.99497,
6.6,-0.011116,3.0374,3.093,-1.0647,1.028,
6.8,-0.010617,3.0394,3.0925,-1.1335,1.0611,
7,-0.010119,3.0414,3.092,-1.2038,1.0943,
7.2,-0.0096223,3.0434,3.0915,-1.2756,1.1277,
7.4,-0.0091275,3.0453,3.0909,-1.3487,1.1612,
7.6,-0.0086343,3.0472,3.0904,-1.4231,1.1947,
7.8,-0.0081429,3.0492,3.0899,-1.4989,1.2284,
8,-0.0076538,3.0511,3.0893,-1.5758,1.2622,
8.2,-0.0071667,3.053,3.0888,-1.654,1.2962,
8.4,-0.0066818,3.0549,3.0883,-1.7333,1.3302,
8.6,-0.0061996,3.0567,3.0877,-1.8136,1.3643,
8.8,-0.00572,3.0586,3.0872,-1.895,1.3985,
9,-0.0052431,3.0605,3.0867,-1.9775,1.4329,
9.2,-0.0047691,3.0623,3.0862,-2.0608,1.4673,
9.4,-0.0042979,3.0642,3.0857,-2.1451,1.5019,
9.6,-0.0038298,3.066,3.0852,-2.2303,1.5365,
9.8,-0.0033649,3.0679,3.0847,-2.3163,1.5712,
10,-0.0029032,3.0697,3.0842,-2.4031,1.6061,
10.2,-0.0024449,3.0715,3.0837,-2.4907,1.641,
10.4,-0.0019893,3.0733,3.0833,-2.579,1.676,
10.6,-0.0015371,3.0752,3.0829,-2.6681,1.7111,
10.8,-0.0010881,3.077,3.0824,-2.7578,1.7463,
11,-0.00064218,3.0788,3.082,-2.8481,1.7815,
11.2,-0.00019947,3.0806,3.0816,-2.9391,1.8169,
11.4,0.00024052,3.0824,3.0812,-3.0306,1.8523,
11.6,0.00067752,3.0842,3.0808,-3.1227,1.8878,
11.8,0.0011118,3.086,3.0805,-3.2153,1.9233,
12,0.0015434,3.0878,3.0801,-3.3085,1.959,
12.2,0.0019723,3.0896,3.0797,-3.4021,1.9947,
12.4,0.0023985,3.0914,3.0794,-3.4962,2.0304,
12.6,0.0028224,3.0932,3.0791,-3.5907,2.0663,
12.8,0.0032433,3.095,3.0788,-3.6856,2.1021,
13,0.0036617,3.0968,3.0785,-3.781,2.1381,
13.2,0.0040771,3.0986,3.0782,-3.8767,2.1741,
13.4,0.0044893,3.1004,3.0779,-3.9728,2.2101,
13.6,0.0048988,3.1021,3.0776,-4.0692,2.2462,
13.8,0.0053046,3.1039,3.0774,-4.1659,2.2824,
14,0.0057071,3.1057,3.0772,-4.263,2.3186,
14.2,0.0061056,3.1075,3.077,-4.3604,2.3548,
14.4,0.0065004,3.1093,3.0768,-4.458,2.3911,
14.6,0.0068907,3.1111,3.0766,-4.5559,2.4274,
14.8,0.0072764,3.1128,3.0765,-4.6541,2.4638,
15,0.0076575,3.1146,3.0763,-4.7525,2.5002,
15.2,0.0080333,3.1164,3.0762,-4.8512,2.5366,
15.4,0.0084033,3.1182,3.0762,-4.9501,2.573,
15.6,0.0087675,3.12,3.0761,-5.0491,2.6095,
15.8,0.0091256,3.1217,3.0761,-5.1484,2.646,
16,0.009477,3.1235,3.0761,-5.2479,2.6824,
16.2,0.0098212,3.1253,3.0762,-5.3476,2.7189,
16.4,0.010158,3.1271,3.0763,-5.4474,2.7554,
16.6,0.010487,3.1288,3.0764,-5.5474,2.7919,
16.8,0.010808,3.1306,3.0766,-5.6475,2.8284,
17,0.01112,3.1324,3.0768,-5.7478,2.8649,
17.2,0.011423,3.1341,3.077,-5.8483,2.9014,
17.4,0.011717,3.1359,3.0773,-5.9489,2.9378,
17.6,0.012001,3.1376,3.0776,-6.0496,2.9742,
17.8,0.012274,3.1394,3.078,-6.1504,3.0106,
18,0.012538,3.1411,3.0784,-6.2514,3.047,
18.2,0.01279,-3.1404,3.0789,-6.3524,3.0833,
18.4,0.01303,-3.1386,3.0794,-6.4536,3.1195,
18.6,0.013259,-3.1369,3.08,-6.5549,3.1557,
18.8,0.013477,-3.1352,3.0806,-6.6563,3.1918,
