"t","u","r","y","em_x","em_y",
0,-0.0084929,1.4938,1.5362,0,0,
0.2,-0.0086079,1.4932,1.5362,-0.0053897,0.0049123,
0.4,-0.0087255,1.4926,1.5362,-0.010676,0.01282,
0.6,-0.0088456,1.492,1.5362,-0.015859,0.023718,
0.8,-0.0089682,1.4914,1.5362,-0.020938,0.037596,
1,-0.0090932,1.4908,1.5362,-0.025916,0.054439,
1.2,-0.0092206,1.4901,1.5362,-0.030791,0.074231,
1.4,-0.0093504,1.4895,1.5362,-0.035565,0.096948,
1.6,-0.0094824,1.4888,1.5362,-0.040239,0.12257,
1.8,-0.0096165,1.4881,1.5362,-0.044813,0.15106,
2,-0.0097527,1.4875,1.5362,-0.049289,0.18239,
2.2,-0.0098908,1.4868,1.5362,-0.053667,0.21652,
2.4,-0.010031,1.486,1.5362,-0.05795,0.25342,
2.6,-0.010172,1.4853,1.5362,-0.062138,0.29305,
2.8,-0.010315,1.4846,1.5362,-0.066232,0.33535,
3,-0.010459,1.4838,1.5361,-0.070235,0.38029,
3.2,-0.010605,1.4831,1.5361,-0.074146,0.42782,
3.4,-0.010751,1.4823,1.5361,-0.077968,0.47787,
3.6,-0.010898,1.4815,1.536,-0.081702,0.53041,
3.8,-0.011045,1.4808,1.536,-0.08535,0.58538,
4,-0.011192,1.48,1.5359,-0.088912,0.64272,
4.2,-0.01134,1.4792,1.5359,-0.092389,0.70237,
4.4,-0.011487,1.4783,1.5358,-0.095783,0.76428,
4.6,-0.011633,1.4775,1.5357,-0.099095,0.82839,
4.8,-0.011778,1.4767,1.5356,-0.10233,0.89464,
5,-0.011922,1.4758,1.5355,-0.10548,0.96296,
5.2,-0.012065,1.475,1.5353,-0.10855,1.0333,
5.4,-0.012205,1.4741,1.5352,-0.11154,1.1056,
5.6,-0.012344,1.4733,1.535,-0.11445,1.1798,
5.8,-0.01248,1.4724,1.5348,-0.11728,1.2559,
6,-0.012612,1.4715,1.5346,-0.12004,1.3337,
6.2,-0.012742,1.4707,1.5344,-0.12272,1.4132,
6.4,-0.012868,1.4698,1.5341,-0.12531,1.4944,
6.6,-0.012991,1.4689,1.5338,-0.12783,1.5773,
6.8,-0.013109,1.468,1.5335,-0.13027,1.6616,
7,-0.013222,1.4671,1.5332,-0.13262,1.7475,
7.2,-0.01333,1.4662,1.5329,-0.13489,1.8348,
7.4,-0.013433,1.4653,1.5325,-0.13708,1.9235,
7.6,-0.013531,1.4644,1.5321,-0.13918,2.0135,
7.8,-0.013623,1.4635,1.5316,-0.1412,2.1048,
8,-0.013708,1.4626,1.5311,-0.14313,2.1973,
8.2,-0.013787,1.4617,1.5306,-0.14496,2.291,
8.4,-0.013859,1.4608,1.5301,-0.1467,2.3859,
8.6,-0.013924,1.4599,1.5295,-0.14835,2.4818,
8.8,-0.013982,1.459,1.5289,-0.14989,2.5788,
9,-0.014032,1.4581,1.5282,-0.15134,2.6768,
9.2,-0.014074,1.4572,1.5276,-0.15268,2.7757,
9.4,-0.014109,1.4563,1.5268,-0.15391,2.8756,
9.6,-0.014135,1.4554,1.5261,-0.15504,2.9763,
9.8,-0.014153,1.4545,1.5253,-0.15604,3.0779,
10,-0.014162,1.4536,1.5245,-0.15694,3.1803,
10.2,-0.014163,1.4528,1.5236,-0.15771,3.2835,
10.4,-0.014155,1.4519,1.5227,-0.15836,3.3874,
10.6,-0.014138,1.451,1.5217,-0.15888,3.492,
10.8,-0.014113,1.4502,1.5208,-0.15927,3.5972,
11,-0.014078,1.4494,1.5197,-0.15953,3.7031,
11.2,-0.014035,1.4485,1.5187,-0.15965,3.8096,
11.4,-0.013983,1.4477,1.5176,-0.15963,3.9167,
11.6,-0.013922,1.4469,1.5165,-0.15946,4.0244,
11.8,-0.013852,1.4461,1.5153,-0.15915,4.1326,
12,-0.013774,1.4453,1.5142,-0.15869,4.2413,
12.2,-0.013687,1.4445,1.5129,-0.15807,4.3504,
12.4,-0.013592,1.4437,1.5117,-0.15729,4.46,
12.6,-0.013488,1.443,1.5104,-0.15636,4.5701,
12.8,-0.013376,1.4423,1.5091,-0.15526,4.6806,
13,-0.013256,1.4415,1.5078,-0.154,4.7914,
13.2,-0.013129,1.4408,1.5065,-0.15256,4.9026,
13.4,-0.012994,1.4401,1.5051,-0.15096,5.0142,
13.6,-0.012852,1.4394,1.5037,-0.14919,5.1261,
13.8,-0.012702,1.4388,1.5023,-0.14724,5.2384,
14,-0.012546,1.4381,1.5008,-0.14511,5.3509,
14.2,-0.012384,1.4375,1.4994,-0.1428,5.4638,
14.4,-0.012215,1.4368,1.4979,-0.14031,5.5769,
14.6,-0.01204,1.4362,1.4964,-0.13765,5.6902,
14.8,-0.01186,1.4356,1.4949,-0.13479,5.8039,
15,-0.011674,1.4351,1.4934,-0.13176,5.9177,
15.2,-0.011483,1.4345,1.4919,-0.12854,6.0318,
15.4,-0.011288,1.434,1.4904,-0.12513,6.146,
15.6,-0.011088,1.4334,1.4889,-0.12154,6.2605,
15.8,-0.010884,1.4329,1.4874,-0.11777,6.3752,
16,-0.010676,1.4324,1.4858,-0.1138,6.49,
16.2,-0.010465,1.432,1.4843,-0.10966,6.605,
16.4,-0.010251,1.4315,1.4828,-0.10532,6.7202,
16.6,-0.010034,1.4311,1.4813,-0.1008,6.8355,
16.8,-0.0098142,1.4307,1.4797,-0.096098,6.9509,
17,-0.0095924,1.4303,1.4782,-0.091211,7.0665,
17.2,-0.0093685,1.4299,1.4767,-0.086142,7.1822,
17.4,-0.0091431,1.4295,1.4752,-0.080891,7.298,
17.6,-0.0089162,1.4292,1.4737,-0.075461,7.414,
17.8,-0.0086883,1.4288,1.4723,-0.069852,7.53,
18,-0.0084596,1.4285,1.4708,-0.064067,7.6462,
18.2,-0.0082302,1.4282,1.4694,-0.058106,7.7624,
18.4,-0.0080006,1.4279,1.4679,-0.051973,7.8787,
18.6,-0.0077708,1.4276,1.4665,-0.045668,7.9951,
18.8,-0.0075413,1.4274,1.4651,-0.039195,8.1116,
19,-0.007312,1.4272,1.4637,-0.032554,8.2281,
19.2,-0.0070833,1.4269,1.4624,-0.02575,8.3447,
19.4,-0.0068553,1.4267,1.461,-0.018783,8.4614,
19.6,-0.0066282,1.4265,1.4597,-0.011657,8.5782,
19.8,-0.0064023,1.4264,1.4584,-0.0043737,8.695,
20,-0.0061776,1.4262,1.4571,0.0030636,8.8118,
20.2,-0.0059543,1.4261,1.4558,0.010653,8.9287,
20.4,-0.0057327,1.4259,1.4546,0.01839,9.0457,
20.6,-0.0055126,1.4258,1.4534,0.026274,9.1626,
20.8,-0.0052944,1.4257,1.4522,0.034301,9.2797,
21,-0.0050781,1.4256,1.451,0.042469,9.3967,
21.2,-0.0048639,1.4256,1.4499,0.050774,9.5138,
21.4,-0.0046517,1.4255,1.4488,0.059214,9.631,
21.6,-0.0044418,1.4255,1.4477,0.067785,9.7481,
21.8,-0.0042342,1.4254,1.4466,0.076485,9.8653,
22,-0.0040287,1.4254,1.4456,0.085311,9.9825,
22.2,-0.0038258,1.4254,1.4445,0.09426,10.0998,
22.4,-0.0036252,1.4254,1.4435,0.10333,10.217,
22.6,-0.0034272,1.4254,1.4426,0.11251,10.3343,
22.8,-0.0032316,1.4254,1.4416,0.12181,10.4516,
23,-0.0030386,1.4255,1.4407,0.13123,10.5689,
23.2,-0.0028481,1.4255,1.4398,0.14075,10.6863,
23.4,-0.0026601,1.4256,1.4389,0.15037,10.8036,
23.6,-0.0024749,1.4256,1.438,0.1601,10.921,
23.8,-0.002292,1.4257,1.4372,0.16993,11.0384,
24,-0.0021118,1.4258,1.4364,0.17985,11.1557,
24.2,-0.001934,1.4259,1.4356,0.18988,11.2731,
24.4,-0.0017588,1.426,1.4348,0.19999,11.3906,
24.6,-0.0015862,1.4261,1.4341,0.21019,11.508,
24.8,-0.001416,1.4262,1.4333,0.22048,11.6254,
25,-0.0012481,1.4264,1.4326,0.23085,11.7428,
