"t","u","r","y","em_x","em_y",
0,-0.052184,-2.9242,-2.6633,0,0,
0.2,-0.051335,-2.92,-2.6633,-0.038197,0.035016,
0.4,-0.050502,-2.9158,-2.6633,-0.079055,0.068652,
0.6,-0.049683,-2.9117,-2.6633,-0.12257,0.10091,
0.8,-0.048879,-2.9077,-2.6633,-0.16873,0.1318,
1,-0.048088,-2.9038,-2.6633,-0.21753,0.16132,
1.2,-0.047309,-2.8999,-2.6634,-0.26894,0.18948,
1.4,-0.04654,-2.8961,-2.6634,-0.32295,0.2163,
1.6,-0.045781,-2.8924,-2.6635,-0.37955,0.24178,
1.8,-0.045029,-2.8888,-2.6636,-0.43869,0.26595,
2,-0.044284,-2.8852,-2.6638,-0.50036,0.28881,
2.2,-0.043543,-2.8817,-2.664,-0.56452,0.31038,
2.4,-0.042806,-2.8783,-2.6643,-0.63115,0.33069,
2.6,-0.042069,-2.875,-2.6646,-0.7002,0.34976,
2.8,-0.041332,-2.8717,-2.665,-0.77164,0.3676,
3,-0.040593,-2.8684,-2.6655,-0.84543,0.38426,
3.2,-0.039851,-2.8653,-2.666,-0.92153,0.39974,
3.4,-0.039103,-2.8622,-2.6667,-0.9999,0.4141,
3.6,-0.038349,-2.8592,-2.6674,-1.0805,0.42734,
3.8,-0.037587,-2.8562,-2.6682,-1.1633,0.43951,
4,-0.036816,-2.8533,-2.6692,-1.2482,0.45064,
4.2,-0.036036,-2.8504,-2.6702,-1.3351,0.46076,
4.4,-0.035244,-2.8476,-2.6713,-1.4242,0.46992,
4.6,-0.03444,-2.8448,-2.6726,-1.5152,0.47814,
4.8,-0.033624,-2.8421,-2.6739,-1.6082,0.48546,
5,-0.032795,-2.8394,-2.6754,-1.703,0.49193,
5.2,-0.031954,-2.8367,-2.677,-1.7997,0.49758,
5.4,-0.031098,-2.8341,-2.6786,-1.8983,0.50245,
5.6,-0.030229,-2.8315,-2.6804,-1.9985,0.50657,
5.8,-0.029347,-2.829,-2.6823,-2.1005,0.51,
6,-0.028452,-2.8265,-2.6842,-2.2041,0.51276,
6.2,-0.027544,-2.824,-2.6863,-2.3094,0.51489,
6.4,-0.026624,-2.8215,-2.6884,-2.4162,0.51644,
6.6,-0.025693,-2.8191,-2.6906,-2.5246,0.51743,
6.8,-0.024751,-2.8166,-2.6929,-2.6344,0.51791,
7,-0.023799,-2.8142,-2.6952,-2.7456,0.51792,
7.2,-0.022838,-2.8118,-2.6976,-2.8582,0.51748,
7.4,-0.021869,-2.8094,-2.7001,-2.9722,0.51663,
7.6,-0.020894,-2.8071,-2.7026,-3.0875,0.5154,
7.8,-0.019913,-2.8047,-2.7051,-3.204,0.51382,
8,-0.018928,-2.8023,-2.7077,-3.3217,0.51193,
8.2,-0.017939,-2.7999,-2.7102,-3.4406,0.50974,
8.4,-0.016948,-2.7976,-2.7128,-3.5607,0.50729,
8.6,-0.015956,-2.7952,-2.7154,-3.6818,0.50461,
8.8,-0.014965,-2.7928,-2.718,-3.804,0.50171,
9,-0.013975,-2.7905,-2.7206,-3.9272,0.49862,
9.2,-0.012987,-2.7881,-2.7231,-4.0514,0.49536,
9.4,-0.012002,-2.7857,-2.7257,-4.1765,0.49195,
9.6,-0.011022,-2.7833,-2.7282,-4.3026,0.4884,
9.8,-0.010047,-2.7809,-2.7306,-4.4295,0.48474,
10,-0.0090788,-2.7785,-2.7331,-4.5572,0.48097,
10.2,-0.0081167,-2.776,-2.7355,-4.6858,0.47712,
10.4,-0.0071622,-2.7736,-2.7378,-4.8151,0.4732,
10.6,-0.0062157,-2.7712,-2.7401,-4.9452,0.46921,
10.8,-0.0052776,-2.7687,-2.7423,-5.076,0.46517,
11,-0.0043481,-2.7663,-2.7445,-5.2074,0.46108,
11.2,-0.0034276,-2.7638,-2.7466,-5.3395,0.45696,
11.4,-0.0025165,-2.7613,-2.7487,-5.4723,0.45282,
11.6,-0.0016141,-2.7588,-2.7507,-5.6056,0.44866,
11.8,-0.00072133,-2.7563,-2.7527,-5.7395,0.44448,
12,0.00016285,-2.7537,-2.7546,-5.874,0.4403,
12.2,0.0010383,-2.7512,-2.7564,-6.009,0.43612,
12.4,0.0019055,-2.7486,-2.7582,-6.1445,0.43194,
12.6,0.0027642,-2.7461,-2.7599,-6.2804,0.42776,
12.8,0.0036149,-2.7435,-2.7616,-6.4169,0.4236,
13,0.0044575,-2.7409,-2.7632,-6.5537,0.41946,
13.2,0.0052918,-2.7383,-2.7648,-6.691,0.41533,
13.4,0.0061174,-2.7357,-2.7663,-6.8287,0.41123,
13.6,0.0069339,-2.7331,-2.7677,-6.9668,0.40714,
13.8,0.0077413,-2.7304,-2.7691,-7.1052,0.40309,
14,0.0085384,-2.7278,-2.7705,-7.244,0.39905,
14.2,0.0093252,-2.7251,-2.7717,-7.3831,0.39504,
14.4,0.0101,-2.7225,-2.773,-7.5226,0.39106,
14.6,0.010864,-2.7198,-2.7741,-7.6623,0.38709,
14.8,0.011614,-2.7171,-2.7751,-7.8023,0.38315,
15,0.01235,-2.7144,-2.7761,-7.9426,0.37922,
15.2,0.01307,-2.7117,-2.777,-8.0832,0.37531,
15.4,0.013775,-2.709,-2.7778,-8.2239,0.3714,
15.6,0.014463,-2.7062,-2.7785,-8.3649,0.3675,
15.8,0.015132,-2.7035,-2.7792,-8.5062,0.3636,
16,0.015782,-2.7008,-2.7797,-8.6476,0.35969,
16.2,0.016411,-2.698,-2.7801,-8.7892,0.35576,
16.4,0.017017,-2.6953,-2.7804,-8.931,0.35181,
16.6,0.017601,-2.6925,-2.7805,-9.073,0.34782,
16.8,0.01816,-2.6898,-2.7806,-9.2151,0.34379,
17,0.018694,-2.687,-2.7805,-9.3573,0.33971,
17.2,0.019201,-2.6843,-2.7803,-9.4997,0.33556,
17.4,0.019681,-2.6816,-2.78,-9.6422,0.33134,
17.6,0.020131,-2.6788,-2.7795,-9.7848,0.32702,
17.8,0.020551,-2.6761,-2.7789,-9.9275,0.32261,
18,0.020941,-2.6734,-2.7781,-10.0702,0.31808,
18.2,0.021299,-2.6707,-2.7772,-10.2131,0.31342,
18.4,0.021625,-2.668,-2.7761,-10.3559,0.30862,
18.6,0.021917,-2.6653,-2.7749,-10.4989,0.30366,
