"t","u","r","y","em_x","em_y",
0,0.026238,-2.8542,-2.9854,0,0,
0.2,0.02631,-2.8538,-2.9853,-0.030992,-0.0054301,
0.4,0.026389,-2.8534,-2.9853,-0.064946,-0.011327,
0.6,0.026476,-2.853,-2.9853,-0.10185,-0.017689,
0.8,0.026571,-2.8525,-2.9853,-0.14171,-0.024515,
1,0.026672,-2.852,-2.9853,-0.18449,-0.031803,
1.2,0.026781,-2.8514,-2.9853,-0.23019,-0.03955,
1.4,0.026895,-2.8508,-2.9853,-0.27878,-0.047753,
1.6,0.027016,-2.8502,-2.9853,-0.33024,-0.056408,
1.8,0.027141,-2.8495,-2.9852,-0.38454,-0.065511,
2,0.027271,-2.8488,-2.9852,-0.44164,-0.075058,
2.2,0.027405,-2.8481,-2.9851,-0.50152,-0.085044,
2.4,0.027541,-2.8473,-2.985,-0.56413,-0.095464,
2.6,0.02768,-2.8465,-2.9849,-0.62943,-0.10631,
2.8,0.027819,-2.8457,-2.9848,-0.69737,-0.11758,
3,0.027958,-2.8448,-2.9846,-0.76793,-0.12927,
3.2,0.028096,-2.8439,-2.9844,-0.84103,-0.14138,
3.4,0.028231,-2.8429,-2.9841,-0.91664,-0.15389,
3.6,0.028363,-2.842,-2.9838,-0.99469,-0.1668,
3.8,0.028491,-2.841,-2.9834,-1.0751,-0.18012,
4,0.028612,-2.8399,-2.983,-1.1579,-0.19382,
4.2,0.028725,-2.8389,-2.9825,-1.243,-0.20792,
4.4,0.02883,-2.8378,-2.9819,-1.3303,-0.22241,
4.6,0.028925,-2.8367,-2.9813,-1.4198,-0.23728,
4.8,0.029009,-2.8355,-2.9806,-1.5114,-0.25254,
5,0.029079,-2.8344,-2.9798,-1.605,-0.26817,
5.2,0.029136,-2.8332,-2.9789,-1.7006,-0.28419,
5.4,0.029177,-2.832,-2.9779,-1.7981,-0.30058,
5.6,0.029202,-2.8308,-2.9768,-1.8975,-0.31736,
5.8,0.029208,-2.8296,-2.9756,-1.9987,-0.33452,
6,0.029196,-2.8283,-2.9743,-2.1016,-0.35207,
6.2,0.029163,-2.8271,-2.9729,-2.2063,-0.37,
6.4,0.029109,-2.8258,-2.9714,-2.3125,-0.38833,
6.6,0.029033,-2.8246,-2.9697,-2.4203,-0.40704,
6.8,0.028934,-2.8233,-2.968,-2.5296,-0.42616,
7,0.028811,-2.822,-2.9661,-2.6404,-0.44569,
7.2,0.028663,-2.8208,-2.9641,-2.7525,-0.46562,
7.4,0.028489,-2.8195,-2.962,-2.866,-0.48598,
7.6,0.02829,-2.8182,-2.9597,-2.9808,-0.50675,
7.8,0.028065,-2.817,-2.9573,-3.0968,-0.52796,
8,0.027814,-2.8157,-2.9548,-3.2139,-0.54961,
8.2,0.027536,-2.8145,-2.9522,-3.3322,-0.57171,
8.4,0.027232,-2.8133,-2.9494,-3.4516,-0.59425,
8.6,0.026902,-2.8121,-2.9466,-3.572,-0.61726,
8.8,0.026545,-2.8109,-2.9436,-3.6933,-0.64074,
9,0.026163,-2.8097,-2.9405,-3.8156,-0.6647,
9.2,0.025756,-2.8086,-2.9373,-3.9388,-0.68914,
9.4,0.025325,-2.8074,-2.9341,-4.0628,-0.71408,
9.6,0.024869,-2.8063,-2.9307,-4.1876,-0.73951,
9.8,0.024392,-2.8053,-2.9272,-4.3132,-0.76544,
10,0.023892,-2.8042,-2.9237,-4.4395,-0.79189,
10.2,0.023371,-2.8032,-2.9201,-4.5665,-0.81885,
10.4,0.022831,-2.8022,-2.9164,-4.6941,-0.84633,
10.6,0.022272,-2.8013,-2.9126,-4.8223,-0.87433,
10.8,0.021695,-2.8004,-2.9088,-4.9511,-0.90286,
11,0.021103,-2.7995,-2.905,-5.0804,-0.93192,
11.2,0.020496,-2.7986,-2.9011,-5.2102,-0.96151,
11.4,0.019875,-2.7978,-2.8972,-5.3405,-0.99164,
11.6,0.019243,-2.7971,-2.8933,-5.4713,-1.0223,
11.8,0.0186,-2.7963,-2.8893,-5.6024,-1.0535,
12,0.017948,-2.7956,-2.8854,-5.734,-1.0852,
12.2,0.017288,-2.795,-2.8814,-5.8659,-1.1174,
12.4,0.016621,-2.7944,-2.8775,-5.9982,-1.1502,
12.6,0.01595,-2.7938,-2.8736,-6.1307,-1.1835,
12.8,0.015274,-2.7933,-2.8697,-6.2636,-1.2173,
13,0.014596,-2.7928,-2.8658,-6.3968,-1.2516,
13.2,0.013916,-2.7924,-2.8619,-6.5302,-1.2864,
13.4,0.013236,-2.792,-2.8581,-6.6638,-1.3217,
13.6,0.012557,-2.7916,-2.8544,-6.7977,-1.3575,
13.8,0.01188,-2.7913,-2.8507,-6.9318,-1.3938,
14,0.011205,-2.791,-2.847,-7.066,-1.4306,
14.2,0.010534,-2.7908,-2.8434,-7.2004,-1.4678,
14.4,0.009868,-2.7906,-2.8399,-7.335,-1.5055,
14.6,0.0092069,-2.7904,-2.8364,-7.4697,-1.5437,
14.8,0.0085516,-2.7903,-2.833,-7.6046,-1.5822,
15,0.0079029,-2.7902,-2.8297,-7.7396,-1.6213,
15.2,0.0072613,-2.7901,-2.8264,-7.8747,-1.6607,
15.4,0.0066273,-2.7901,-2.8233,-8.0099,-1.7005,
15.6,0.0060012,-2.7901,-2.8201,-8.1451,-1.7408,
15.8,0.0053834,-2.7902,-2.8171,-8.2805,-1.7814,
16,0.0047742,-2.7903,-2.8142,-8.4159,-1.8224,
16.2,0.0041736,-2.7904,-2.8113,-8.5514,-1.8638,
16.4,0.0035821,-2.7906,-2.8085,-8.687,-1.9055,
16.6,0.0029995,-2.7908,-2.8058,-8.8226,-1.9476,
16.8,0.002426,-2.791,-2.8031,-8.9583,-1.99,
17,0.0018617,-2.7912,-2.8005,-9.094,-2.0327,
17.2,0.0013061,-2.7915,-2.7981,-9.2298,-2.0758,
17.4,0.00075947,-2.7918,-2.7956,-9.3656,-2.1191,
17.6,0.00022151,-2.7922,-2.7933,-9.5014,-2.1628,
17.8,-0.00030806,-2.7925,-2.791,-9.6372,-2.2067,
18,-0.00082922,-2.7929,-2.7888,-9.7731,-2.2509,
18.2,-0.0013423,-2.7933,-2.7866,-9.909,-2.2954,
18.4,-0.0018477,-2.7938,-2.7845,-10.0448,-2.3402,
18.6,-0.0023453,-2.7942,-2.7825,-10.1807,-2.3852,
18.8,-0.0028351,-2.7947,-2.7806,-10.3167,-2.4305,
19,-0.0033174,-2.7952,-2.7787,-10.4526,-2.4759,
19.2,-0.0037921,-2.7958,-2.7768,-10.5885,-2.5217,
19.4,-0.0042591,-2.7963,-2.775,-10.7244,-2.5676,
19.6,-0.0047183,-2.7969,-2.7733,-10.8603,-2.6138,
19.8,-0.0051697,-2.7975,-2.7716,-10.9963,-2.6601,
20,-0.0056132,-2.7981,-2.77,-11.1322,-2.7067,
20.2,-0.0060484,-2.7987,-2.7685,-11.2681,-2.7534,
20.4,-0.0064754,-2.7994,-2.767,-11.404,-2.8004,
20.6,-0.0068938,-2.8001,-2.7656,-11.5399,-2.8475,
20.8,-0.0073034,-2.8007,-2.7642,-11.6758,-2.8948,
21,-0.007704,-2.8014,-2.7629,-11.8117,-2.9422,
21.2,-0.0080953,-2.8021,-2.7617,-11.9476,-2.9898,
