"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.076157,0.69542,0.008822,1.1168,-0.90066,-1.2814,0,0,
0.2,0.076804,0.69542,0.008822,1.1168,-0.89743,-1.2814,-0.018119,-0.029204,
0.4,0.077473,0.69542,0.008822,1.1168,-0.89408,-1.2814,-0.035382,-0.061281,
0.6,0.078163,0.69542,0.008822,1.1168,-0.89063,-1.2814,-0.051791,-0.096225,
0.8,0.078875,0.69542,0.008822,1.1168,-0.88706,-1.2814,-0.06735,-0.13403,
1,0.079608,0.69542,0.008822,1.1168,-0.88338,-1.2814,-0.082062,-0.17467,
1.2,0.080361,0.69542,0.008822,1.1168,-0.87959,-1.2814,-0.095932,-0.21814,
1.4,0.081134,0.69542,0.008822,1.1168,-0.8757,-1.2814,-0.10897,-0.26442,
1.6,0.081926,0.69542,0.008822,1.1168,-0.87169,-1.2813,-0.12117,-0.31348,
1.8,0.082737,0.69542,0.008822,1.1168,-0.86758,-1.2813,-0.13255,-0.3653,
2,0.083566,0.69542,0.008822,1.1168,-0.86336,-1.2812,-0.14312,-0.41983,
2.2,0.084411,0.69542,0.008822,1.1168,-0.85904,-1.2811,-0.15289,-0.47706,
2.4,0.085274,0.69542,0.008822,1.1168,-0.85461,-1.281,-0.16186,-0.53694,
2.6,0.086152,0.69542,0.008822,1.1168,-0.85008,-1.2808,-0.17005,-0.59942,
2.8,0.087045,0.69542,0.008822,1.1168,-0.84546,-1.2807,-0.17747,-0.66448,
3,0.087952,0.69542,0.008822,1.1168,-0.84073,-1.2805,-0.18413,-0.73206,
3.2,0.088873,0.69542,0.008822,1.1168,-0.83591,-1.2803,-0.19004,-0.80212,
3.4,0.089806,0.69542,0.008822,1.1168,-0.83099,-1.28,-0.19521,-0.8746,
3.6,0.090751,0.69542,0.008822,1.1168,-0.82598,-1.2797,-0.19965,-0.94945,
3.8,0.091706,0.69542,0.008822,1.1168,-0.82088,-1.2794,-0.20339,-1.0266,
4,0.092672,0.69542,0.008822,1.1168,-0.81569,-1.279,-0.20642,-1.1061,
4.2,0.093646,0.69542,0.008822,1.1168,-0.81041,-1.2786,-0.20877,-1.1877,
4.4,0.094629,0.69542,0.008822,1.1168,-0.80505,-1.2782,-0.21045,-1.2716,
4.6,0.095618,0.69542,0.008822,1.1168,-0.79961,-1.2777,-0.21146,-1.3575,
4.8,0.096614,0.69542,0.008822,1.1168,-0.79409,-1.2772,-0.21183,-1.4454,
5,0.097616,0.69542,0.008822,1.1168,-0.78849,-1.2766,-0.21156,-1.5354,
5.2,0.098622,0.69542,0.008822,1.1168,-0.78282,-1.2759,-0.21066,-1.6272,
5.4,0.099632,0.69542,0.008822,1.1168,-0.77707,-1.2752,-0.20915,-1.7209,
5.6,0.10064,0.69542,0.008822,1.1168,-0.77126,-1.2745,-0.20704,-1.8164,
5.8,0.10166,0.69542,0.008822,1.1168,-0.76538,-1.2737,-0.20434,-1.9137,
6,0.10268,0.69542,0.008822,1.1168,-0.75943,-1.2728,-0.20105,-2.0127,
6.2,0.10369,0.69542,0.008822,1.1168,-0.75342,-1.2719,-0.1972,-2.1132,
6.4,0.10471,0.69542,0.008822,1.1168,-0.74736,-1.2709,-0.19278,-2.2154,
6.6,0.10572,0.69542,0.008822,1.1168,-0.74123,-1.2698,-0.18782,-2.3191,
6.8,0.10674,0.69542,0.008822,1.1168,-0.73506,-1.2687,-0.18231,-2.4242,
7,0.10775,0.69542,0.008822,1.1168,-0.72883,-1.2676,-0.17627,-2.5307,
7.2,0.10875,0.69542,0.008822,1.1168,-0.72255,-1.2663,-0.1697,-2.6386,
7.4,0.10976,0.69542,0.008822,1.1168,-0.71622,-1.265,-0.16261,-2.7477,
7.6,0.11076,0.69542,0.008822,1.1168,-0.70984,-1.2636,-0.15501,-2.8581,
7.8,0.11175,0.69542,0.008822,1.1168,-0.70343,-1.2622,-0.1469,-2.9697,
8,0.11274,0.69542,0.008822,1.1168,-0.69697,-1.2607,-0.13829,-3.0824,
8.2,0.11372,0.69542,0.008822,1.1168,-0.69048,-1.2591,-0.12919,-3.1962,
8.4,0.1147,0.69542,0.008822,1.1168,-0.68395,-1.2574,-0.1196,-3.3111,
8.6,0.11567,0.69542,0.008822,1.1168,-0.67739,-1.2557,-0.10953,-3.4269,
8.8,0.11663,0.69542,0.008822,1.1168,-0.67079,-1.2539,-0.098971,-3.5437,
9,0.11758,0.69542,0.008822,1.1168,-0.66417,-1.2521,-0.087939,-3.6614,
9.2,0.11852,0.69542,0.008822,1.1168,-0.65752,-1.2501,-0.076433,-3.7799,
9.4,0.11946,0.69542,0.008822,1.1168,-0.65084,-1.2481,-0.064457,-3.8993,
9.6,0.12038,0.69542,0.008822,1.1168,-0.64414,-1.246,-0.052013,-4.0194,
9.8,0.1213,0.69542,0.008822,1.1168,-0.63742,-1.2439,-0.039104,-4.1403,
10,0.1222,0.69542,0.008822,1.1168,-0.63068,-1.2417,-0.025732,-4.2618,
10.2,0.1231,0.69542,0.008822,1.1168,-0.62392,-1.2394,-0.011898,-4.3841,
10.4,0.12398,0.69542,0.008822,1.1168,-0.61715,-1.2371,0.0023961,-4.5069,
10.6,0.12486,0.69542,0.008822,1.1168,-0.61036,-1.2346,0.017149,-4.6304,
10.8,0.12572,0.69542,0.008822,1.1168,-0.60356,-1.2322,0.032361,-4.7544,
