"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.85846,-0.033151,12.5959,0.41221,1.4345,0,0,
0.2,-0.7854,0.85846,-0.033151,12.5959,0.41128,1.4345,-0.036994,-0.0060761,
0.4,-0.7854,0.85846,-0.033151,12.5959,0.4101,1.4345,-0.073582,-0.0091823,
0.6,-0.76001,0.85846,-0.033151,12.5959,0.40867,1.4342,-0.10976,-0.0093249,
0.8,-0.72721,0.85846,-0.033151,12.5959,0.40698,1.4338,-0.14553,-0.0065141,
1,-0.69338,0.85846,-0.033151,12.5959,0.40503,1.433,-0.18089,-0.0007646,
1.2,-0.65871,0.85846,-0.033151,12.5959,0.40284,1.4319,-0.21583,0.0079046,
1.4,-0.62343,0.85846,-0.033151,12.5959,0.4004,1.4303,-0.25034,0.01947,
1.6,-0.58782,0.85846,-0.033151,12.5959,0.39771,1.4284,-0.2844,0.033905,
1.8,-0.56116,0.85846,-0.033151,12.5959,0.39478,1.4261,-0.31801,0.051177,
2,-0.55948,0.85846,-0.033151,12.5959,0.39161,1.4233,-0.35114,0.071251,
2.2,-0.55601,0.85846,-0.033151,12.5959,0.38821,1.42,-0.38378,0.094087,
2.4,-0.55102,0.85846,-0.033151,12.5959,0.38458,1.4162,-0.41588,0.11964,
2.6,-0.54524,0.85846,-0.033151,12.5959,0.38073,1.4117,-0.44742,0.14787,
2.8,-0.53884,0.85846,-0.033151,12.5959,0.37666,1.4065,-0.47835,0.17871,
3,-0.53187,0.85846,-0.033151,12.5959,0.37239,1.4007,-0.50864,0.21212,
3.2,-0.52442,0.85846,-0.033151,12.5959,0.36791,1.3942,-0.53822,0.24804,
3.4,-0.51658,0.85846,-0.033151,12.5959,0.36323,1.3871,-0.56706,0.28639,
3.6,-0.50845,0.85846,-0.033151,12.5959,0.35837,1.3793,-0.59509,0.32713,
3.8,-0.50008,0.85846,-0.033151,12.5959,0.35333,1.371,-0.62226,0.37016,
4,-0.49158,0.85846,-0.033151,12.5959,0.34812,1.362,-0.64851,0.41544,
4.2,-0.48298,0.85846,-0.033151,12.5959,0.34275,1.3525,-0.67379,0.46287,
4.4,-0.47435,0.85846,-0.033151,12.5959,0.33723,1.3424,-0.69802,0.51239,
4.6,-0.46576,0.85846,-0.033151,12.5959,0.33156,1.3319,-0.72116,0.56391,
4.8,-0.45721,0.85846,-0.033151,12.5959,0.32577,1.3209,-0.74314,0.61735,
5,-0.44878,0.85846,-0.033151,12.5959,0.31984,1.3095,-0.76392,0.67263,
5.2,-0.44046,0.85846,-0.033151,12.5959,0.31381,1.2977,-0.78343,0.72966,
5.4,-0.4323,0.85846,-0.033151,12.5959,0.30767,1.2855,-0.80163,0.78837,
5.6,-0.42429,0.85846,-0.033151,12.5959,0.30144,1.2731,-0.81847,0.84865,
5.8,-0.41646,0.85846,-0.033151,12.5959,0.29512,1.2603,-0.83391,0.91043,
6,-0.40882,0.85846,-0.033151,12.5959,0.28872,1.2474,-0.8479,0.97362,
6.2,-0.40136,0.85846,-0.033151,12.5959,0.28226,1.2342,-0.86042,1.0381,
6.4,-0.39408,0.85846,-0.033151,12.5959,0.27573,1.2209,-0.87142,1.1039,
6.6,-0.38703,0.85846,-0.033151,12.5959,0.26916,1.2074,-0.88087,1.1708,
6.8,-0.38015,0.85846,-0.033151,12.5959,0.26255,1.1938,-0.88877,1.2387,
7,-0.37344,0.85846,-0.033151,12.5959,0.2559,1.1802,-0.89507,1.3077,
7.2,-0.36696,0.85846,-0.033151,12.5959,0.24923,1.1664,-0.89977,1.3775,
7.4,-0.36064,0.85846,-0.033151,12.5959,0.24254,1.1527,-0.90286,1.4481,
7.6,-0.35451,0.85846,-0.033151,12.5959,0.23584,1.1389,-0.90432,1.5195,
7.8,-0.34855,0.85846,-0.033151,12.5959,0.22914,1.1251,-0.90415,1.5916,
8,-0.34277,0.85846,-0.033151,12.5959,0.22244,1.1114,-0.90235,1.6642,
8.2,-0.33714,0.85846,-0.033151,12.5959,0.21575,1.0976,-0.89892,1.7374,
8.4,-0.33166,0.85846,-0.033151,12.5959,0.20907,1.084,-0.89386,1.811,
8.6,-0.32636,0.85846,-0.033151,12.5959,0.20242,1.0704,-0.88718,1.885,
8.8,-0.32119,0.85846,-0.033151,12.5959,0.19579,1.0569,-0.87889,1.9593,
9,-0.31618,0.85846,-0.033151,12.5959,0.1892,1.0435,-0.86901,2.0339,
9.2,-0.31128,0.85846,-0.033151,12.5959,0.18265,1.0302,-0.85754,2.1086,
9.4,-0.30657,0.85846,-0.033151,12.5959,0.17613,1.0171,-0.84451,2.1835,
9.6,-0.30187,0.85846,-0.033151,12.5959,0.16966,1.004,-0.82993,2.2585,
9.8,-0.29745,0.85846,-0.033151,12.5959,0.16324,0.9911,-0.81383,2.3335,
10,-0.29302,0.85846,-0.033151,12.5959,0.15687,0.97833,-0.79623,2.4084,
10.2,-0.28877,0.85846,-0.033151,12.5959,0.15056,0.96571,-0.77714,2.4834,
