"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,47.7393,-31.4476,1.9661,0.1008,-0.052905,3,100,-0.0001,-1e-06,-0.01,

