"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-20.0184,13.2268,3.0746,0.10331,0.048083,3,100,-0.0001,-1e-06,-0.01,

