"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-45.9071,-39.6577,0.29022,-0.031251,-0.057655,3,100,-0.0001,-1e-06,-0.01,

