"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.74513,1.6418,0.066832,-0.91986,1.2827,0.33808,0,0,
0.2,0.7854,1.6418,0.066832,-0.91986,1.2866,0.33808,0.033662,-0.024303,
0.4,0.7854,1.6418,0.066832,-0.91986,1.2908,0.33815,0.070151,-0.047611,
0.6,0.7854,1.6418,0.066832,-0.91986,1.2952,0.33837,0.10946,-0.069926,
0.8,0.7854,1.6418,0.066832,-0.91986,1.2998,0.33883,0.15159,-0.091248,
1,0.7854,1.6418,0.066832,-0.91986,1.3047,0.33964,0.1965,-0.11158,
1.2,0.7854,1.6418,0.066832,-0.91986,1.3098,0.3409,0.2442,-0.13091,
1.4,0.7854,1.6418,0.066832,-0.91986,1.3152,0.34269,0.29465,-0.14923,
1.6,0.7854,1.6418,0.066832,-0.91986,1.3208,0.34511,0.34781,-0.16654,
1.8,0.7854,1.6418,0.066832,-0.91986,1.3266,0.34824,0.40366,-0.18282,
2,0.7854,1.6418,0.066832,-0.91986,1.3327,0.35217,0.46214,-0.19804,
2.2,0.7854,1.6418,0.066832,-0.91986,1.3389,0.35697,0.52322,-0.21217,
2.4,0.7854,1.6418,0.066832,-0.91986,1.3454,0.36273,0.58682,-0.22517,
2.6,0.7854,1.6418,0.066832,-0.91986,1.3521,0.36952,0.6529,-0.237,
2.8,0.7854,1.6418,0.066832,-0.91986,1.359,0.37739,0.72138,-0.2476,
3,0.7854,1.6418,0.066832,-0.91986,1.3661,0.38642,0.79219,-0.25692,
3.2,0.7854,1.6418,0.066832,-0.91986,1.3733,0.39666,0.86523,-0.26488,
3.4,0.7854,1.6418,0.066832,-0.91986,1.3807,0.40815,0.94042,-0.2714,
3.6,0.7854,1.6418,0.066832,-0.91986,1.3883,0.42094,1.0177,-0.27641,
3.8,0.7854,1.6418,0.066832,-0.91986,1.3961,0.43508,1.0968,-0.2798,
4,0.7854,1.6418,0.066832,-0.91986,1.4039,0.4506,1.1778,-0.28148,
4.2,0.7854,1.6418,0.066832,-0.91986,1.4119,0.46753,1.2605,-0.28135,
4.4,0.7854,1.6418,0.066832,-0.91986,1.42,0.48589,1.3448,-0.27929,
4.6,0.7854,1.6418,0.066832,-0.91986,1.4282,0.5057,1.4305,-0.2752,
4.8,0.7854,1.6418,0.066832,-0.91986,1.4364,0.52697,1.5174,-0.26897,
5,0.7854,1.6418,0.066832,-0.91986,1.4447,0.54973,1.6054,-0.26047,
5.2,0.7854,1.6418,0.066832,-0.91986,1.4531,0.57397,1.6943,-0.24959,
5.4,0.7854,1.6418,0.066832,-0.91986,1.4614,0.59969,1.784,-0.23623,
5.6,0.7854,1.6418,0.066832,-0.91986,1.4697,0.62689,1.8741,-0.22026,
5.8,0.7854,1.6418,0.066832,-0.91986,1.478,0.65557,1.9646,-0.2016,
6,0.7854,1.6418,0.066832,-0.91986,1.4863,0.68571,2.0552,-0.18013,
6.2,0.7854,1.6418,0.066832,-0.91986,1.4944,0.71731,2.1457,-0.15577,
6.4,0.7854,1.6418,0.066832,-0.91986,1.5025,0.75034,2.2357,-0.12844,
6.6,0.7854,1.6418,0.066832,-0.91986,1.5104,0.78479,2.3251,-0.098071,
6.8,0.7854,1.6418,0.066832,-0.91986,1.5181,0.82064,2.4137,-0.064614,
7,0.7854,1.6418,0.066832,-0.91986,1.5257,0.85786,2.501,-0.028027,
7.2,0.7854,1.6418,0.066832,-0.91986,1.533,0.89643,2.5869,0.011711,
7.4,0.7854,1.6418,0.066832,-0.91986,1.5401,0.93633,2.6711,0.054606,
7.6,0.7854,1.6418,0.066832,-0.91986,1.5469,0.97751,2.7533,0.10064,
7.8,0.7854,1.6418,0.066832,-0.91986,1.5534,1.02,2.8332,0.14978,
8,0.7854,1.6418,0.066832,-0.91986,1.5595,1.0636,2.9104,0.20197,
8.2,0.7854,1.6418,0.066832,-0.91986,1.5653,1.1085,2.9848,0.25712,
8.4,0.7854,1.6418,0.066832,-0.91986,1.5707,1.1546,3.0559,0.31514,
8.6,0.7854,1.6418,0.066832,-0.91986,1.5757,1.2018,3.1236,0.37589,
8.8,0.7854,1.6418,0.066832,-0.91986,1.5802,1.2501,3.1875,0.43922,
9,0.7854,1.6418,0.066832,-0.91986,1.5843,1.2995,3.2474,0.50495,
9.2,0.7854,1.6418,0.066832,-0.91986,1.5878,1.3499,3.3029,0.57288,
9.4,0.7854,1.6418,0.066832,-0.91986,1.5909,1.4013,3.3539,0.64278,
9.6,0.7854,1.6418,0.066832,-0.91986,1.5934,1.4536,3.4001,0.71439,
9.8,0.7854,1.6418,0.066832,-0.91986,1.5953,1.507,3.4412,0.78745,
10,0.77528,1.6418,0.066832,-0.91986,1.5967,1.5612,3.4771,0.86165,
10.2,0.68652,1.6418,0.066832,-0.91986,1.5976,1.616,3.5076,0.93668,
10.4,0.59498,1.6418,0.066832,-0.91986,1.5978,1.6678,3.5326,1.0122,
10.6,0.50669,1.6418,0.066832,-0.91986,1.5976,1.7134,3.5527,1.088,
10.8,0.42642,1.6418,0.066832,-0.91986,1.5969,1.7512,3.5685,1.1638,
11,0.35637,1.6418,0.066832,-0.91986,1.5959,1.781,3.5808,1.2397,
11.2,0.29678,1.6418,0.066832,-0.91986,1.5946,1.8036,3.5903,1.3156,
11.4,0.24651,1.6418,0.066832,-0.91986,1.5931,1.8203,3.5977,1.3916,
11.6,0.20383,1.6418,0.066832,-0.91986,1.5914,1.8323,3.6035,1.4678,
11.8,0.167,1.6418,0.066832,-0.91986,1.5896,1.8408,3.6082,1.5442,
12,0.13453,1.6418,0.066832,-0.91986,1.5877,1.8467,3.612,1.6209,
12.2,0.10529,1.6418,0.066832,-0.91986,1.5857,1.8507,3.6152,1.698,
12.4,0.078426,1.6418,0.066832,-0.91986,1.5837,1.8533,3.6179,1.7754,
12.6,0.053291,1.6418,0.066832,-0.91986,1.5816,1.8549,3.6202,1.8531,
12.8,0.029371,1.6418,0.066832,-0.91986,1.5795,1.8557,3.6224,1.9313,
13,0.006243,1.6418,0.066832,-0.91986,1.5773,1.856,3.6244,2.0098,
13.2,-0.016452,1.6418,0.066832,-0.91986,1.5752,1.8561,3.6262,2.0887,
13.4,-0.039009,1.6418,0.066832,-0.91986,1.573,1.8561,3.6279,2.1679,
13.6,-0.061513,1.6418,0.066832,-0.91986,1.5708,1.856,3.6296,2.2474,
13.8,-0.083767,1.6418,0.066832,-0.91986,1.5686,1.8554,3.6312,2.3273,
14,-0.10544,1.6418,0.066832,-0.91986,1.5664,1.8544,3.6327,2.4075,
