"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,10.3406,16.7641,2.6395,-0.17064,0.14856,3,100,-0.0001,-1e-06,-0.01,

