"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.67326,0.873,0.026552,0.3139,-2.3248,3.4036,0,0,
0.2,0.51523,0.873,0.026552,0.3139,-2.3236,-2.8796,-0.034528,-0.019901,
0.4,0.53117,0.873,0.026552,0.3139,-2.3223,-2.8796,-0.071951,-0.040578,
0.6,0.54719,0.873,0.026552,0.3139,-2.3209,-2.8795,-0.11226,-0.06203,
0.8,0.56321,0.873,0.026552,0.3139,-2.3192,-2.8792,-0.15546,-0.084258,
1,0.57916,0.873,0.026552,0.3139,-2.3175,-2.8786,-0.20151,-0.10726,
1.2,0.59496,0.873,0.026552,0.3139,-2.3155,-2.8777,-0.25041,-0.13104,
1.4,0.61052,0.873,0.026552,0.3139,-2.3134,-2.8764,-0.30214,-0.1556,
1.6,0.62573,0.873,0.026552,0.3139,-2.3112,-2.8746,-0.35665,-0.18095,
1.8,0.6405,0.873,0.026552,0.3139,-2.3088,-2.8722,-0.41393,-0.20712,
2,0.65473,0.873,0.026552,0.3139,-2.3063,-2.869,-0.47392,-0.2341,
2.2,0.6683,0.873,0.026552,0.3139,-2.3036,-2.8651,-0.53659,-0.26195,
2.4,0.68111,0.873,0.026552,0.3139,-2.3008,-2.8602,-0.60188,-0.29068,
2.6,0.69305,0.873,0.026552,0.3139,-2.2979,-2.8544,-0.66974,-0.32036,
2.8,0.70401,0.873,0.026552,0.3139,-2.2949,-2.8474,-0.7401,-0.35102,
3,0.71389,0.873,0.026552,0.3139,-2.2917,-2.8394,-0.8129,-0.38274,
3.2,0.72261,0.873,0.026552,0.3139,-2.2885,-2.83,-0.88805,-0.41558,
3.4,0.72963,0.873,0.026552,0.3139,-2.2852,-2.8194,-0.96548,-0.44963,
3.6,0.72178,0.873,0.026552,0.3139,-2.2818,-2.8075,-1.0451,-0.48498,
3.8,0.71293,0.873,0.026552,0.3139,-2.2784,-2.7944,-1.1268,-0.52173,
4,0.70317,0.873,0.026552,0.3139,-2.2749,-2.7801,-1.2105,-0.55996,
4.2,0.69248,0.873,0.026552,0.3139,-2.2714,-2.7647,-1.296,-0.59978,
4.4,0.68091,0.873,0.026552,0.3139,-2.2678,-2.7483,-1.3834,-0.64128,
4.6,0.66848,0.873,0.026552,0.3139,-2.2643,-2.7309,-1.4723,-0.68455,
4.8,0.65526,0.873,0.026552,0.3139,-2.2608,-2.7125,-1.5628,-0.72969,
5,0.6413,0.873,0.026552,0.3139,-2.2573,-2.6934,-1.6547,-0.77679,
5.2,0.62667,0.873,0.026552,0.3139,-2.2539,-2.6735,-1.7479,-0.82592,
5.4,0.61145,0.873,0.026552,0.3139,-2.2505,-2.6529,-1.8421,-0.87717,
5.6,0.59573,0.873,0.026552,0.3139,-2.2472,-2.6318,-1.9374,-0.93059,
5.8,0.57961,0.873,0.026552,0.3139,-2.244,-2.6103,-2.0335,-0.98625,
6,0.56317,0.873,0.026552,0.3139,-2.2409,-2.5886,-2.1304,-1.0442,
6.2,0.54651,0.873,0.026552,0.3139,-2.2379,-2.5666,-2.2278,-1.1044,
6.4,0.52973,0.873,0.026552,0.3139,-2.235,-2.5446,-2.3258,-1.167,
6.6,0.51292,0.873,0.026552,0.3139,-2.2323,-2.5226,-2.4241,-1.2319,
6.8,0.49617,0.873,0.026552,0.3139,-2.2297,-2.5008,-2.5226,-1.2991,
7,0.47955,0.873,0.026552,0.3139,-2.2273,-2.4793,-2.6213,-1.3687,
7.2,0.46314,0.873,0.026552,0.3139,-2.225,-2.4581,-2.72,-1.4405,
7.4,0.447,0.873,0.026552,0.3139,-2.2228,-2.4374,-2.8187,-1.5146,
7.6,0.4312,0.873,0.026552,0.3139,-2.2209,-2.4172,-2.9172,-1.5909,
7.8,0.41577,0.873,0.026552,0.3139,-2.2191,-2.3976,-3.0156,-1.6693,
8,0.40075,0.873,0.026552,0.3139,-2.2174,-2.3785,-3.1137,-1.7499,
8.2,0.38617,0.873,0.026552,0.3139,-2.2159,-2.3602,-3.2115,-1.8324,
8.4,0.37205,0.873,0.026552,0.3139,-2.2146,-2.3425,-3.309,-1.917,
8.6,0.35842,0.873,0.026552,0.3139,-2.2134,-2.3255,-3.4061,-2.0034,
8.8,0.34526,0.873,0.026552,0.3139,-2.2124,-2.3092,-3.5028,-2.0917,
9,0.3326,0.873,0.026552,0.3139,-2.2116,-2.2937,-3.599,-2.1817,
9.2,0.32042,0.873,0.026552,0.3139,-2.2108,-2.2788,-3.6948,-2.2734,
9.4,0.30872,0.873,0.026552,0.3139,-2.2103,-2.2646,-3.7901,-2.3667,
9.6,0.29748,0.873,0.026552,0.3139,-2.2099,-2.2512,-3.885,-2.4615,
9.8,0.28671,0.873,0.026552,0.3139,-2.2096,-2.2383,-3.9794,-2.5578,
10,0.27637,0.873,0.026552,0.3139,-2.2094,-2.2262,-4.0734,-2.6555,
10.2,0.26647,0.873,0.026552,0.3139,-2.2094,-2.2146,-4.1668,-2.7545,
10.4,0.25682,0.873,0.026552,0.3139,-2.2095,-2.2036,-4.2598,-2.8548,
10.6,0.2473,0.873,0.026552,0.3139,-2.2097,-2.1933,-4.3524,-2.9563,
10.8,0.23791,0.873,0.026552,0.3139,-2.21,-2.1835,-4.4445,-3.059,
11,0.22866,0.873,0.026552,0.3139,-2.2104,-2.1742,-4.5362,-3.1627,
11.2,0.21957,0.873,0.026552,0.3139,-2.2109,-2.1655,-4.6275,-3.2675,
11.4,0.21063,0.873,0.026552,0.3139,-2.2115,-2.1574,-4.7184,-3.3733,
11.6,0.20186,0.873,0.026552,0.3139,-2.2122,-2.1498,-4.809,-3.4799,
11.8,0.19325,0.873,0.026552,0.3139,-2.213,-2.1427,-4.8991,-3.5875,
12,0.18481,0.873,0.026552,0.3139,-2.2139,-2.1361,-4.989,-3.6958,
12.2,0.17653,0.873,0.026552,0.3139,-2.2149,-2.13,-5.0785,-3.805,
12.4,0.16841,0.873,0.026552,0.3139,-2.2159,-2.1244,-5.1678,-3.9148,
12.6,0.16044,0.873,0.026552,0.3139,-2.217,-2.1192,-5.2568,-4.0253,
12.8,0.15264,0.873,0.026552,0.3139,-2.2181,-2.1144,-5.3456,-4.1365,
13,0.14498,0.873,0.026552,0.3139,-2.2193,-2.1101,-5.4341,-4.2483,
13.2,0.13747,0.873,0.026552,0.3139,-2.2206,-2.1061,-5.5225,-4.3606,
13.4,0.1301,0.873,0.026552,0.3139,-2.2219,-2.1024,-5.6107,-4.4735,
13.6,0.12286,0.873,0.026552,0.3139,-2.2232,-2.0992,-5.6987,-4.5868,
13.8,0.11575,0.873,0.026552,0.3139,-2.2246,-2.0962,-5.7867,-4.7006,
14,0.10877,0.873,0.026552,0.3139,-2.226,-2.0936,-5.8745,-4.8148,
14.2,0.10189,0.873,0.026552,0.3139,-2.2275,-2.0912,-5.9622,-4.9295,
14.4,0.095131,0.873,0.026552,0.3139,-2.229,-2.0891,-6.0499,-5.0444,
14.6,0.088467,0.873,0.026552,0.3139,-2.2305,-2.0873,-6.1375,-5.1598,
14.8,0.081897,0.873,0.026552,0.3139,-2.232,-2.0857,-6.2251,-5.2754,
15,0.075412,0.873,0.026552,0.3139,-2.2336,-2.0843,-6.3126,-5.3914,
15.2,0.069006,0.873,0.026552,0.3139,-2.2352,-2.0831,-6.4002,-5.5076,
15.4,0.062672,0.873,0.026552,0.3139,-2.2368,-2.0821,-6.4877,-5.6241,
15.6,0.056399,0.873,0.026552,0.3139,-2.2384,-2.0812,-6.5753,-5.7408,
15.8,0.05018,0.873,0.026552,0.3139,-2.24,-2.0805,-6.6628,-5.8577,
16,0.044008,0.873,0.026552,0.3139,-2.2416,-2.08,-6.7504,-5.9749,
16.2,0.037872,0.873,0.026552,0.3139,-2.2433,-2.0795,-6.8381,-6.0922,
16.4,0.031765,0.873,0.026552,0.3139,-2.2449,-2.0792,-6.9258,-6.2097,
16.6,0.025675,0.873,0.026552,0.3139,-2.2466,-2.0789,-7.0135,-6.3273,
16.8,0.019595,0.873,0.026552,0.3139,-2.2483,-2.0788,-7.1014,-6.4451,
17,0.013513,0.873,0.026552,0.3139,-2.25,-2.0787,-7.1892,-6.563,
17.2,0.0074175,0.873,0.026552,0.3139,-2.2516,-2.0786,-7.2771,-6.6811,
17.4,0.001298,0.873,0.026552,0.3139,-2.2533,-2.0786,-7.3651,-6.7993,
17.6,-0.0048573,0.873,0.026552,0.3139,-2.255,-2.0786,-7.4532,-6.9176,
17.8,-0.011055,0.873,0.026552,0.3139,-2.2567,-2.0786,-7.5413,-7.036,
18,-0.017286,0.873,0.026552,0.3139,-2.2584,-2.0786,-7.6294,-7.1545,
18.2,-0.023533,0.873,0.026552,0.3139,-2.2601,-2.0786,-7.7177,-7.2731,
18.4,-0.029781,0.873,0.026552,0.3139,-2.2618,-2.0787,-7.8059,-7.3918,
18.6,-0.036014,0.873,0.026552,0.3139,-2.2634,-2.0789,-7.8943,-7.5105,
18.8,-0.042213,0.873,0.026552,0.3139,-2.2651,-2.0791,-7.9827,-7.6294,
19,-0.048364,0.873,0.026552,0.3139,-2.2668,-2.0794,-8.0712,-7.7483,
19.2,-0.05445,0.873,0.026552,0.3139,-2.2685,-2.0798,-8.1597,-7.8672,
19.4,-0.060451,0.873,0.026552,0.3139,-2.2702,-2.0804,-8.2483,-7.9862,
19.6,-0.066352,0.873,0.026552,0.3139,-2.2719,-2.0811,-8.3371,-8.1052,
19.8,-0.072138,0.873,0.026554,0.3136,-2.2736,-2.0819,-8.4259,-8.2243,
20,-0.077786,0.87301,0.026556,0.31357,-2.2752,-2.0829,-8.5149,-8.3434,
20.2,-0.083289,0.87302,0.026557,0.31353,-2.2769,-2.084,-8.604,-8.4624,
20.4,-0.088632,0.87302,0.026559,0.3135,-2.2785,-2.0853,-8.6933,-8.5815,
20.6,-0.093801,0.87303,0.026561,0.31347,-2.2802,-2.0869,-8.7827,-8.7005,
20.8,-0.098785,0.87303,0.026562,0.31344,-2.2818,-2.0886,-8.8723,-8.8194,
21,-0.10357,0.87304,0.026564,0.3134,-2.2834,-2.0905,-8.9621,-8.9384,
21.2,-0.10815,0.87304,0.026566,0.31337,-2.285,-2.0926,-9.0522,-9.0572,
21.4,-0.11252,0.87305,0.026568,0.31334,-2.2865,-2.0949,-9.1425,-9.176,
21.6,-0.11667,0.87306,0.026569,0.3133,-2.288,-2.0973,-9.233,-9.2946,
21.8,-0.12059,0.87306,0.026571,0.31327,-2.2895,-2.1,-9.3238,-9.4132,
22,-0.12428,0.87307,0.026573,0.31324,-2.291,-2.1029,-9.415,-9.5316,
22.2,-0.12774,0.87307,0.026575,0.3132,-2.2924,-2.106,-9.5064,-9.6499,
22.4,-0.13096,0.87308,0.026576,0.31317,-2.2938,-2.1092,-9.5982,-9.7681,
22.6,-0.13394,0.87309,0.026578,0.31314,-2.2952,-2.1127,-9.6903,-9.886,
22.8,-0.13669,0.87309,0.02658,0.31311,-2.2965,-2.1162,-9.7828,-10.0038,
23,-0.1392,0.8731,0.026582,0.31307,-2.2978,-2.12,-9.8756,-10.1214,
23.2,-0.14148,0.87311,0.026584,0.31304,-2.299,-2.1239,-9.9689,-10.2388,
23.4,-0.14353,0.87312,0.026587,0.313,-2.3002,-2.1279,-10.0625,-10.356,
23.6,-0.14536,0.87313,0.026589,0.31297,-2.3014,-2.1321,-10.1566,-10.473,
23.8,-0.14696,0.87313,0.026591,0.31294,-2.3025,-2.1363,-10.2511,-10.5897,
24,-0.14835,0.87314,0.026593,0.31291,-2.3035,-2.1407,-10.346,-10.7062,
24.2,-0.14953,0.87314,0.026594,0.31288,-2.3045,-2.1452,-10.4414,-10.8224,
24.4,-0.15051,0.87315,0.026596,0.31286,-2.3055,-2.1497,-10.5372,-10.9384,
24.6,-0.15128,0.87315,0.026597,0.31283,-2.3064,-2.1543,-10.6334,-11.0541,
24.8,-0.15187,0.87315,0.026598,0.31281,-2.3072,-2.159,-10.7301,-11.1695,
25,-0.15227,0.87315,0.0266,0.3128,-2.308,-2.1637,-10.8273,-11.2846,
25.2,-0.1525,0.87315,0.0266,0.31278,-2.3088,-2.1684,-10.9249,-11.3994,
25.4,-0.15256,0.87315,0.026601,0.31278,-2.3095,-2.1732,-11.023,-11.514,
25.6,-0.15245,0.87315,0.026602,0.31278,-2.3101,-2.1779,-11.1216,-11.6282,
25.8,-0.15219,0.87314,0.026602,0.31277,-2.3107,-2.1827,-11.2206,-11.7422,
26,-0.15178,0.87314,0.026603,0.31277,-2.3112,-2.1874,-11.3201,-11.8558,
26.2,-0.15123,0.87314,0.026603,0.31277,-2.3117,-2.1922,-11.42,-11.9692,
26.4,-0.15054,0.87314,0.026603,0.31276,-2.3121,-2.1969,-11.5204,-12.0822,
26.6,-0.14973,0.87313,0.026604,0.31276,-2.3125,-2.2016,-11.6212,-12.1949,
26.8,-0.1488,0.87313,0.026604,0.31276,-2.3128,-2.2062,-11.7225,-12.3074,
27,-0.14776,0.87313,0.026604,0.31276,-2.3131,-2.2108,-11.8242,-12.4195,
27.2,-0.14661,0.87313,0.026605,0.31276,-2.3133,-2.2153,-11.9263,-12.5313,
27.4,-0.14536,0.87312,0.026605,0.31277,-2.3134,-2.2197,-12.0288,-12.6428,
27.6,-0.14401,0.87312,0.026605,0.31277,-2.3135,-2.2241,-12.1318,-12.754,
27.8,-0.14258,0.87312,0.026605,0.31277,-2.3136,-2.2284,-12.2351,-12.8649,
28,-0.14106,0.87311,0.026605,0.31278,-2.3136,-2.2326,-12.3389,-12.9756,
28.2,-0.13946,0.87311,0.026605,0.31278,-2.3136,-2.2368,-12.443,-13.0859,
28.4,-0.1378,0.87311,0.026605,0.31278,-2.3135,-2.2408,-12.5475,-13.1959,
28.6,-0.13606,0.8731,0.026605,0.31279,-2.3134,-2.2448,-12.6524,-13.3057,
28.8,-0.13426,0.8731,0.026605,0.31279,-2.3132,-2.2487,-12.7577,-13.4152,
29,-0.13241,0.8731,0.026605,0.3128,-2.313,-2.2524,-12.8632,-13.5244,
29.2,-0.1305,0.8731,0.026605,0.3128,-2.3127,-2.2561,-12.9692,-13.6334,
29.4,-0.12853,0.87309,0.026605,0.31281,-2.3124,-2.2597,-13.0754,-13.7421,
29.6,-0.12653,0.87309,0.026605,0.31282,-2.312,-2.2631,-13.182,-13.8505,
29.8,-0.12448,0.87309,0.026605,0.31282,-2.3117,-2.2665,-13.2889,-13.9587,
30,-0.12239,0.87308,0.026605,0.31283,-2.3112,-2.2698,-13.396,-14.0666,
30.2,-0.12026,0.87308,0.026605,0.31283,-2.3108,-2.2729,-13.5035,-14.1744,
30.4,-0.1181,0.87308,0.026605,0.31284,-2.3103,-2.276,-13.6112,-14.2819,
30.6,-0.11591,0.87307,0.026605,0.31284,-2.3098,-2.2789,-13.7192,-14.3891,
30.8,-0.11369,0.87307,0.026605,0.31285,-2.3092,-2.2817,-13.8275,-14.4962,
31,-0.11145,0.87307,0.026605,0.31285,-2.3086,-2.2845,-13.936,-14.603,
31.2,-0.10919,0.87307,0.026605,0.31286,-2.308,-2.2871,-14.0447,-14.7097,
31.4,-0.1069,0.87306,0.026605,0.31286,-2.3073,-2.2896,-14.1537,-14.8161,
31.6,-0.1046,0.87306,0.026605,0.31287,-2.3066,-2.2921,-14.2628,-14.9224,
31.8,-0.10228,0.87306,0.026605,0.31287,-2.3059,-2.2944,-14.3722,-15.0285,
32,-0.099942,0.87305,0.026605,0.31288,-2.3052,-2.2966,-14.4818,-15.1344,
32.2,-0.097593,0.87305,0.026605,0.31288,-2.3044,-2.2987,-14.5916,-15.2402,
32.4,-0.095232,0.87305,0.026605,0.31289,-2.3036,-2.3008,-14.7016,-15.3458,
32.6,-0.092862,0.87304,0.026605,0.31289,-2.3028,-2.3027,-14.8117,-15.4512,
32.8,-0.090482,0.87304,0.026605,0.3129,-2.302,-2.3045,-14.922,-15.5565,
33,-0.088094,0.87304,0.026605,0.3129,-2.3011,-2.3063,-15.0324,-15.6617,
33.2,-0.085699,0.87304,0.026605,0.31291,-2.3003,-2.308,-15.143,-15.7667,
33.4,-0.083298,0.87303,0.026605,0.31291,-2.2994,-2.3095,-15.2538,-15.8716,
33.6,-0.080892,0.87303,0.026606,0.31292,-2.2985,-2.311,-15.3646,-15.9764,
33.8,-0.078481,0.87303,0.026606,0.31292,-2.2975,-2.3124,-15.4756,-16.0811,
34,-0.076066,0.87302,0.026606,0.31292,-2.2966,-2.3138,-15.5868,-16.1857,
34.2,-0.073648,0.87302,0.026606,0.31293,-2.2957,-2.315,-15.698,-16.2902,
34.4,-0.071227,0.87302,0.026606,0.31293,-2.2947,-2.3162,-15.8093,-16.3945,
34.6,-0.068804,0.87301,0.026606,0.31294,-2.2937,-2.3173,-15.9207,-16.4988,
34.8,-0.066378,0.87301,0.026607,0.31294,-2.2927,-2.3183,-16.0322,-16.6031,
35,-0.06395,0.87301,0.026607,0.31294,-2.2917,-2.3193,-16.1438,-16.7072,
35.2,-0.061521,0.873,0.026607,0.31295,-2.2907,-2.3201,-16.2555,-16.8113,
35.4,-0.05909,0.873,0.026607,0.31295,-2.2897,-2.321,-16.3673,-16.9153,
35.6,-0.056656,0.873,0.026607,0.31296,-2.2886,-2.3217,-16.4791,-17.0192,
35.8,-0.05422,0.87299,0.026607,0.31296,-2.2876,-2.3224,-16.591,-17.1231,
36,-0.051783,0.87299,0.026608,0.31296,-2.2865,-2.3231,-16.7029,-17.2269,
36.2,-0.049343,0.87299,0.026608,0.31297,-2.2855,-2.3237,-16.8149,-17.3307,
36.4,-0.046899,0.87298,0.026608,0.31297,-2.2844,-2.3242,-16.9269,-17.4344,
36.6,-0.044453,0.87298,0.026608,0.31298,-2.2833,-2.3247,-17.039,-17.5381,
36.8,-0.042003,0.87298,0.026608,0.31298,-2.2822,-2.3251,-17.1512,-17.6418,
37,-0.039549,0.87297,0.026609,0.31298,-2.2812,-2.3255,-17.2633,-17.7454,
37.2,-0.03709,0.87297,0.026609,0.31299,-2.2801,-2.3259,-17.3755,-17.849,
37.4,-0.034625,0.87297,0.026609,0.31299,-2.279,-2.3262,-17.4877,-17.9526,
37.6,-0.032153,0.87297,0.026609,0.313,-2.2779,-2.3264,-17.6,-18.0562,
37.8,-0.029674,0.87296,0.026609,0.313,-2.2768,-2.3267,-17.7122,-18.1597,
38,-0.027187,0.87296,0.02661,0.313,-2.2757,-2.3269,-17.8245,-18.2632,
38.2,-0.02469,0.87296,0.02661,0.31301,-2.2746,-2.3271,-17.9368,-18.3667,
38.4,-0.022182,0.87295,0.02661,0.31301,-2.2735,-2.3272,-18.0491,-18.4702,
38.6,-0.019663,0.87295,0.02661,0.31302,-2.2724,-2.3273,-18.1615,-18.5737,
38.8,-0.017131,0.87295,0.02661,0.31302,-2.2713,-2.3274,-18.2738,-18.6772,
39,-0.014583,0.87294,0.026611,0.31303,-2.2702,-2.3275,-18.3861,-18.7807,
39.2,-0.012019,0.87294,0.026611,0.31303,-2.2691,-2.3275,-18.4985,-18.8841,
39.4,-0.009437,0.87294,0.026611,0.31303,-2.2679,-2.3276,-18.6108,-18.9876,
39.6,-0.0068349,0.87293,0.026611,0.31304,-2.2668,-2.3276,-18.7232,-19.091,
39.8,-0.0042107,0.87293,0.026611,0.31304,-2.2657,-2.3276,-18.8355,-19.1945,
40,-0.0015622,0.87293,0.026611,0.31305,-2.2646,-2.3276,-18.9479,-19.298,
40.2,0.0011125,0.87292,0.026612,0.31305,-2.2635,-2.3276,-19.0602,-19.4014,
40.4,0.0038162,0.87292,0.026612,0.31305,-2.2624,-2.3276,-19.1726,-19.5049,
40.6,0.0065483,0.87292,0.026612,0.31306,-2.2613,-2.3276,-19.285,-19.6083,
40.8,0.009304,0.87291,0.026612,0.31306,-2.2602,-2.3276,-19.3973,-19.7118,
41,0.012082,0.87291,0.026612,0.31307,-2.2591,-2.3276,-19.5097,-19.8152,
41.2,0.014877,0.87291,0.026613,0.31307,-2.258,-2.3276,-19.622,-19.9187,
41.4,0.017688,0.8729,0.026613,0.31307,-2.2568,-2.3275,-19.7344,-20.0222,
41.6,0.020511,0.8729,0.026613,0.31308,-2.2557,-2.3275,-19.8467,-20.1256,
41.8,0.02334,0.8729,0.026613,0.31308,-2.2546,-2.3274,-19.9591,-20.2291,
42,0.026173,0.8729,0.026613,0.31309,-2.2535,-2.3273,-20.0714,-20.3326,
42.2,0.029005,0.87289,0.026613,0.31309,-2.2524,-2.3272,-20.1837,-20.4361,
42.4,0.031834,0.87289,0.026613,0.31309,-2.2513,-2.327,-20.2961,-20.5396,
42.6,0.034654,0.87289,0.026614,0.3131,-2.2502,-2.3268,-20.4084,-20.6431,
42.8,0.03746,0.87289,0.026614,0.3131,-2.2491,-2.3266,-20.5206,-20.7466,
43,0.040249,0.87288,0.026614,0.3131,-2.248,-2.3263,-20.6329,-20.8502,
43.2,0.043017,0.87288,0.026614,0.31311,-2.2469,-2.326,-20.7451,-20.9538,
43.4,0.045759,0.87288,0.026614,0.31311,-2.2458,-2.3256,-20.8573,-21.0574,
43.6,0.04847,0.87288,0.026614,0.31311,-2.2447,-2.3252,-20.9695,-21.161,
43.8,0.051146,0.87287,0.026614,0.31312,-2.2437,-2.3247,-21.0817,-21.2647,
44,0.053784,0.87287,0.026614,0.31312,-2.2426,-2.3242,-21.1938,-21.3684,
44.2,0.05638,0.87287,0.026615,0.31312,-2.2415,-2.3236,-21.3058,-21.4721,
44.4,0.058929,0.87287,0.026615,0.31312,-2.2404,-2.323,-21.4178,-21.5759,
44.6,0.061426,0.87287,0.026615,0.31312,-2.2394,-2.3223,-21.5298,-21.6798,
44.8,0.063869,0.87287,0.026615,0.31312,-2.2383,-2.3216,-21.6416,-21.7837,
45,0.066255,0.87287,0.026615,0.31312,-2.2373,-2.3207,-21.7535,-21.8877,
45.2,0.068579,0.87287,0.026615,0.31312,-2.2363,-2.3198,-21.8652,-21.9917,
45.4,0.070839,0.87287,0.026616,0.3131,-2.2353,-2.3189,-21.9769,-22.0958,
45.6,0.073031,0.87287,0.026616,0.3131,-2.2343,-2.3179,-22.0884,-22.2,
45.8,0.075152,0.87287,0.026617,0.31309,-2.2333,-2.3168,-22.1999,-22.3043,
46,0.0772,0.87288,0.026617,0.31308,-2.2323,-2.3156,-22.3113,-22.4086,
46.2,0.079174,0.87288,0.026617,0.31308,-2.2313,-2.3144,-22.4226,-22.5131,
46.4,0.081069,0.87288,0.026618,0.31308,-2.2304,-2.3132,-22.5338,-22.6176,
46.6,0.082886,0.87288,0.026618,0.31307,-2.2294,-2.3118,-22.6449,-22.7223,
46.8,0.084621,0.87288,0.026618,0.31307,-2.2285,-2.3104,-22.7559,-22.827,
47,0.086274,0.87288,0.026618,0.31307,-2.2276,-2.3089,-22.8667,-22.9319,
47.2,0.087844,0.87288,0.026618,0.31306,-2.2267,-2.3074,-22.9774,-23.0369,
47.4,0.089328,0.87288,0.026618,0.31306,-2.2258,-2.3058,-23.088,-23.142,
47.6,0.090728,0.87288,0.026618,0.31306,-2.225,-2.3042,-23.1985,-23.2472,
47.8,0.092042,0.87288,0.026619,0.31306,-2.2242,-2.3025,-23.3088,-23.3526,
48,0.093269,0.87288,0.026619,0.31306,-2.2233,-2.3008,-23.4189,-23.4581,
48.2,0.094412,0.87288,0.026619,0.31306,-2.2226,-2.299,-23.5289,-23.5637,
48.4,0.095468,0.87288,0.026619,0.31306,-2.2218,-2.2971,-23.6388,-23.6695,
48.6,0.096437,0.87288,0.026619,0.31306,-2.221,-2.2953,-23.7485,-23.7754,
48.8,0.097323,0.87288,0.026619,0.31306,-2.2203,-2.2933,-23.858,-23.8814,
49,0.098124,0.87288,0.026619,0.31306,-2.2196,-2.2914,-23.9673,-23.9876,
49.2,0.098842,0.87288,0.026619,0.31306,-2.2189,-2.2894,-24.0765,-24.094,
49.4,0.099476,0.87288,0.026619,0.31306,-2.2183,-2.2874,-24.1855,-24.2005,
49.6,0.10003,0.87288,0.026619,0.31306,-2.2176,-2.2853,-24.2944,-24.3071,
49.8,0.1005,0.87288,0.026619,0.31306,-2.217,-2.2833,-24.403,-24.414,
50,0.1009,0.87288,0.026619,0.31306,-2.2164,-2.2812,-24.5115,-24.5209,
50.2,0.10122,0.87288,0.026619,0.31306,-2.2159,-2.2791,-24.6198,-24.6281,
50.4,0.10146,0.87288,0.026618,0.31306,-2.2153,-2.2769,-24.7279,-24.7354,
50.6,0.10162,0.87288,0.026618,0.31306,-2.2148,-2.2748,-24.8358,-24.8428,
50.8,0.10172,0.87287,0.026618,0.31306,-2.2143,-2.2726,-24.9435,-24.9504,
51,0.10174,0.87287,0.026618,0.31307,-2.2139,-2.2705,-25.0511,-25.0582,
51.2,0.1017,0.87287,0.026617,0.31307,-2.2134,-2.2683,-25.1584,-25.1661,
