"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.11797,1.2655,0.045816,-0.22358,-2.2958,4.0958,0,0,
0.2,-0.14837,1.2655,0.045816,-0.22358,-2.2969,-2.1874,0.0079694,-0.007468,
0.4,-0.15485,1.2655,0.045816,-0.22358,-2.298,-2.1874,0.014205,-0.017382,
0.6,-0.16142,1.2655,0.045816,-0.22358,-2.2992,-2.1874,0.018711,-0.029736,
0.8,-0.16805,1.2655,0.045816,-0.22358,-2.3004,-2.1874,0.021493,-0.044523,
1,-0.17475,1.2655,0.045816,-0.22358,-2.3016,-2.1875,0.022558,-0.06173,
1.2,-0.18149,1.2655,0.045816,-0.22358,-2.3029,-2.1876,0.021917,-0.081343,
1.4,-0.18825,1.2655,0.045816,-0.22358,-2.3042,-2.1878,0.01958,-0.10334,
1.6,-0.19502,1.2655,0.045816,-0.22358,-2.3055,-2.188,0.01556,-0.12771,
1.8,-0.20176,1.2655,0.045816,-0.22358,-2.3068,-2.1883,0.0098714,-0.15441,
2,-0.20845,1.2655,0.045816,-0.22358,-2.3082,-2.1887,0.0025298,-0.18343,
2.2,-0.21506,1.2655,0.045816,-0.22358,-2.3096,-2.1893,-0.0064492,-0.21472,
2.4,-0.22155,1.2655,0.045816,-0.22358,-2.311,-2.19,-0.017049,-0.24826,
2.6,-0.22788,1.2655,0.045816,-0.22358,-2.3125,-2.1909,-0.029254,-0.284,
2.8,-0.23402,1.2655,0.045816,-0.22358,-2.314,-2.1919,-0.043048,-0.32191,
3,-0.23992,1.2655,0.045816,-0.22358,-2.3155,-2.1933,-0.058414,-0.36192,
3.2,-0.24553,1.2655,0.045816,-0.22358,-2.317,-2.1948,-0.075338,-0.40401,
3.4,-0.25081,1.2655,0.045816,-0.22358,-2.3185,-2.1966,-0.093806,-0.4481,
3.6,-0.25572,1.2655,0.045816,-0.22358,-2.3201,-2.1988,-0.11381,-0.49416,
3.8,-0.26022,1.2655,0.045816,-0.22358,-2.3217,-2.2012,-0.13532,-0.54211,
4,-0.26425,1.2655,0.045816,-0.22358,-2.3232,-2.204,-0.15835,-0.5919,
4.2,-0.26779,1.2655,0.045816,-0.22358,-2.3248,-2.2071,-0.18288,-0.64346,
4.4,-0.2708,1.2655,0.045816,-0.22358,-2.3264,-2.2105,-0.20891,-0.69672,
4.6,-0.27325,1.2655,0.045816,-0.22358,-2.328,-2.2143,-0.23642,-0.75162,
4.8,-0.27512,1.2655,0.045816,-0.22358,-2.3296,-2.2185,-0.26541,-0.80808,
5,-0.27638,1.2655,0.045816,-0.22358,-2.3311,-2.2231,-0.29588,-0.86604,
5.2,-0.27703,1.2655,0.045816,-0.22358,-2.3327,-2.228,-0.32783,-0.9254,
5.4,-0.27706,1.2655,0.045816,-0.22358,-2.3342,-2.2332,-0.36124,-0.98612,
5.6,-0.27647,1.2655,0.045816,-0.22358,-2.3357,-2.2387,-0.39612,-1.0481,
5.8,-0.27528,1.2655,0.045816,-0.22358,-2.3372,-2.2445,-0.43247,-1.1113,
6,-0.27349,1.2655,0.045816,-0.22358,-2.3386,-2.2506,-0.47026,-1.1756,
6.2,-0.27114,1.2655,0.045816,-0.22358,-2.34,-2.2569,-0.5095,-1.2409,
6.4,-0.26824,1.2655,0.045816,-0.22358,-2.3414,-2.2634,-0.55018,-1.3072,
6.6,-0.26483,1.2655,0.045816,-0.22358,-2.3427,-2.2701,-0.59229,-1.3744,
6.8,-0.26095,1.2655,0.045816,-0.22358,-2.3439,-2.2769,-0.63581,-1.4425,
7,-0.25663,1.2655,0.045816,-0.22358,-2.3451,-2.2838,-0.68072,-1.5113,
7.2,-0.25192,1.2655,0.045816,-0.22358,-2.3463,-2.2907,-0.727,-1.5809,
7.4,-0.24685,1.2655,0.045816,-0.22358,-2.3474,-2.2976,-0.77465,-1.6511,
7.6,-0.24148,1.2655,0.045816,-0.22358,-2.3484,-2.3044,-0.82362,-1.7219,
7.8,-0.23584,1.2655,0.045816,-0.22358,-2.3494,-2.3112,-0.8739,-1.7933,
8,-0.22998,1.2655,0.045816,-0.22358,-2.3503,-2.318,-0.92545,-1.8651,
8.2,-0.22393,1.2655,0.045816,-0.22358,-2.3511,-2.3245,-0.97824,-1.9375,
8.4,-0.21773,1.2655,0.045816,-0.22358,-2.3519,-2.331,-1.0323,-2.0103,
8.6,-0.21142,1.2655,0.045816,-0.22358,-2.3526,-2.3372,-1.0874,-2.0834,
8.8,-0.20503,1.2655,0.045816,-0.22358,-2.3533,-2.3433,-1.1438,-2.1569,
9,-0.19859,1.2655,0.045816,-0.22358,-2.3539,-2.3491,-1.2012,-2.2308,
9.2,-0.19212,1.2655,0.045816,-0.22358,-2.3544,-2.3547,-1.2597,-2.3049,
9.4,-0.18565,1.2655,0.045816,-0.22358,-2.3549,-2.3601,-1.3192,-2.3793,
9.6,-0.17921,1.2655,0.045816,-0.22358,-2.3553,-2.3652,-1.3797,-2.454,
9.8,-0.1728,1.2655,0.045816,-0.22358,-2.3557,-2.3701,-1.4411,-2.529,
