"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-22.9515,26.3491,2.2431,0.070193,-0.18658,3,100,-0.0001,-1e-06,-0.01,

