"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,4.4001,0.19808,-0.097056,1.6579,4.2744,0,0,
0.2,-0.7854,4.4001,0.19808,-0.097056,1.6578,-2.0088,0.0018398,-0.037662,
0.4,-0.7854,4.4001,0.19808,-0.097056,1.6575,-2.0089,0.0024081,-0.078038,
0.6,-0.7854,4.4001,0.19808,-0.097056,1.6571,-2.0091,0.0017066,-0.12112,
0.8,-0.7854,4.4001,0.19808,-0.097056,1.6565,-2.0096,-0.00026319,-0.16691,
1,-0.7854,4.4001,0.19808,-0.097056,1.6557,-2.0104,-0.0035006,-0.21537,
1.2,-0.7854,4.4001,0.19808,-0.097056,1.6548,-2.0116,-0.0080074,-0.2665,
1.4,-0.7854,4.4001,0.19808,-0.097056,1.6538,-2.0134,-0.013788,-0.32027,
1.6,-0.7854,4.4001,0.19808,-0.097056,1.6526,-2.0158,-0.020852,-0.37664,
1.8,-0.7854,4.4001,0.19808,-0.097056,1.6512,-2.019,-0.029213,-0.43557,
2,-0.7854,4.4001,0.19808,-0.097056,1.6497,-2.0229,-0.038889,-0.49703,
2.2,-0.7854,4.4001,0.19808,-0.097056,1.6481,-2.0277,-0.049907,-0.56095,
2.4,-0.7854,4.4001,0.19808,-0.097056,1.6463,-2.0335,-0.062298,-0.62728,
2.6,-0.7854,4.4001,0.19808,-0.097056,1.6443,-2.0402,-0.076103,-0.69595,
2.8,-0.7854,4.4001,0.19808,-0.097056,1.6422,-2.0481,-0.091366,-0.76689,
3,-0.7854,4.4001,0.19808,-0.097056,1.6399,-2.0571,-0.10814,-0.84002,
3.2,-0.7854,4.4001,0.19808,-0.097056,1.6374,-2.0674,-0.12649,-0.91524,
3.4,-0.7854,4.4001,0.19808,-0.097056,1.6347,-2.0789,-0.14649,-0.99245,
3.6,-0.7854,4.4001,0.19808,-0.097056,1.6319,-2.0917,-0.1682,-1.0715,
3.8,-0.7854,4.4001,0.19808,-0.097056,1.6288,-2.1058,-0.1917,-1.1524,
4,-0.7854,4.4001,0.19808,-0.097056,1.6256,-2.1213,-0.21709,-1.2349,
4.2,-0.7854,4.4001,0.19808,-0.097056,1.6221,-2.1382,-0.24446,-1.3189,
4.4,-0.7854,4.4001,0.19808,-0.097056,1.6184,-2.1566,-0.27389,-1.4043,
4.6,-0.7854,4.4001,0.19808,-0.097056,1.6145,-2.1764,-0.30549,-1.4909,
4.8,-0.7854,4.4001,0.19808,-0.097056,1.6104,-2.1977,-0.33935,-1.5785,
5,-0.7854,4.4001,0.19808,-0.097056,1.606,-2.2204,-0.37557,-1.667,
5.2,-0.7854,4.4001,0.19808,-0.097056,1.6014,-2.2447,-0.41424,-1.7561,
5.4,-0.7854,4.4001,0.19808,-0.097056,1.5965,-2.2704,-0.45547,-1.8457,
5.6,-0.7854,4.4001,0.19808,-0.097056,1.5913,-2.2976,-0.49933,-1.9356,
5.8,-0.7854,4.4001,0.19808,-0.097056,1.5859,-2.3263,-0.54592,-2.0255,
6,-0.7854,4.4001,0.19808,-0.097056,1.5802,-2.3564,-0.5953,-2.1152,
6.2,-0.7854,4.4001,0.19808,-0.097056,1.5742,-2.388,-0.64755,-2.2045,
6.4,-0.7854,4.4001,0.19808,-0.097056,1.5679,-2.4211,-0.70271,-2.2932,
6.6,-0.7854,4.4001,0.19808,-0.097056,1.5613,-2.4555,-0.76082,-2.3809,
6.8,-0.7854,4.4001,0.19808,-0.097056,1.5544,-2.4914,-0.82193,-2.4674,
7,-0.7854,4.4001,0.19808,-0.097056,1.5472,-2.5286,-0.88603,-2.5524,
7.2,-0.7854,4.4001,0.19808,-0.097056,1.5398,-2.5672,-0.95313,-2.6356,
7.4,-0.7854,4.4001,0.19808,-0.097056,1.532,-2.607,-1.0232,-2.7169,
7.6,-0.7854,4.4001,0.19808,-0.097056,1.524,-2.6482,-1.0962,-2.7958,
7.8,-0.7854,4.4001,0.19808,-0.097056,1.5157,-2.6907,-1.172,-2.8721,
8,-0.7854,4.4001,0.19808,-0.097056,1.5071,-2.7344,-1.2506,-2.9455,
8.2,-0.7854,4.4001,0.19808,-0.097056,1.4983,-2.7793,-1.3319,-3.0157,
8.4,-0.7854,4.4001,0.19808,-0.097056,1.4893,-2.8253,-1.4157,-3.0825,
8.6,-0.7854,4.4001,0.19808,-0.097056,1.48,-2.8725,-1.5019,-3.1455,
8.8,-0.7854,4.4001,0.19808,-0.097056,1.4705,-2.9208,-1.5903,-3.2045,
9,-0.7854,4.4001,0.19808,-0.097056,1.4609,-2.9702,-1.6806,-3.2593,
9.2,-0.7854,4.4001,0.19808,-0.097056,1.4511,-3.0206,-1.7728,-3.3095,
9.4,-0.7854,4.4001,0.19808,-0.097056,1.4411,-3.072,-1.8664,-3.355,
9.6,-0.7854,4.4001,0.19808,-0.097056,1.4311,-3.1244,-1.9612,-3.3955,
9.8,-0.7854,4.4001,0.19808,-0.097056,1.421,3.1055,-2.057,-3.4309,
10,-0.7854,4.4001,0.19808,-0.097056,1.4108,3.0513,-2.1534,-3.461,
10.2,-0.7854,4.4001,0.19808,-0.097056,1.4006,2.9962,-2.2501,-3.4855,
10.4,-0.7854,4.4001,0.19808,-0.097056,1.3905,2.9402,-2.3467,-3.5045,
10.6,-0.7854,4.4001,0.19808,-0.097056,1.3804,2.8835,-2.4428,-3.5177,
10.8,-0.7854,4.4001,0.19808,-0.097056,1.3705,2.826,-2.5381,-3.5252,
11,-0.7854,4.4001,0.19808,-0.097056,1.3607,2.7677,-2.6322,-3.5268,
11.2,-0.7854,4.4001,0.19808,-0.097056,1.3511,2.7087,-2.7247,-3.5226,
11.4,-0.7854,4.4001,0.19808,-0.097056,1.3417,2.649,-2.8151,-3.5126,
11.6,-0.7854,4.4001,0.19808,-0.097056,1.3326,2.5887,-2.9031,-3.4968,
11.8,-0.7854,4.4001,0.19808,-0.097056,1.3238,2.5277,-2.9882,-3.4753,
12,-0.7854,4.4001,0.19808,-0.097056,1.3154,2.4661,-3.0699,-3.4482,
12.2,-0.7854,4.4001,0.19808,-0.097056,1.3075,2.4039,-3.148,-3.4158,
