"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,45.9956,30.1644,2.0275,0.1063,0.043293,3,200,-0.0001,-1e-06,-0.1,

